ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Epoch,SampleStep
-10.739994049072266,-9.842081,8979.131,3.6558971,1.5739195e-07,-44.6,326,330270
-10.704865455627441,-9.807851,8970.146,3.149967,6.9893105e-07,-44.6,327,331280
-10.65377140045166,-9.758459,8953.121,2.4201698,2.7939673e-09,-1.8,328,332290
-10.657247543334961,-9.763765,8934.824,2.4985795,9.313225e-10,-26.4,329,333300
-10.647266387939453,-9.756425,8908.412,2.3900971,4.6566126e-10,-8.2,330,334310
-10.68604564666748,-9.795132,8909.144,2.962104,3.492444e-08,-11.4,331,335320
-10.647012710571289,-9.7594185,8875.9375,2.434343,1.8626449e-09,-26.4,332,336330
-10.615769386291504,-9.731998,8837.712,2.028302,5.5444175e-06,-62.8,333,337340
-12.846393585205078,-11.953868,8925.252,29.156006,0.038625672,-81.0,334,338350
-11.402753829956055,-10.502326,9004.273,13.413082,9.918477e-08,-26.4,335,339360
-11.106595039367676,-10.202084,9045.115,8.976084,1.862645e-09,-81.0,336,340370
-10.933157920837402,-10.024798,9083.594,6.331266,0.00016845431,-26.4,337,341380
-10.811237335205078,-9.899933,9113.041,4.5100203,5.7300313e-06,-8.2,338,342390
-10.766558647155762,-9.853308,9132.51,3.8218327,1.2572653e-07,-62.8,339,343400
-10.760310173034668,-9.846506,9138.04,3.7213197,5.1222706e-09,-81.0,340,344410
-10.707189559936523,-9.7953205,9118.688,2.9648209,4.5074094e-07,-81.0,341,345420
-10.683304786682129,-9.775169,9081.3545,2.6656327,9.888251e-06,-44.6,342,346430
-10.677557945251465,-9.774677,9028.805,2.499515,0.0010848651,-62.8,343,347440
-10.655218124389648,-9.757594,8976.238,2.4073718,4.563454e-08,-62.8,344,348450
-10.6294527053833,-9.738813,8906.397,2.1298237,3.3993132e-08,-44.6,345,349460
-10.636945724487305,-9.753149,8837.963,2.3416886,0.0,-62.8,346,350470
-10.619132041931152,-9.742298,8768.339,2.1813397,3.306188e-08,-26.4,347,351480
-10.653276443481445,-9.785563,8677.133,2.8207088,0.0,-26.4,348,352490
-10.643646240234375,-9.782339,8613.076,2.7372081,0.00024261331,-44.6,349,353500
-10.638419151306152,-9.782529,8558.9,2.7758741,0.0,-26.4,350,354510
-10.58252239227295,-9.731321,8512.009,2.0191004,1.736878e-07,-44.6,351,355520
-10.61185073852539,-9.766084,8457.666,2.532825,6.053561e-08,-8.2,352,356530
-10.61249828338623,-9.770099,8423.992,2.5921752,1.3969836e-09,-26.4,353,357540
-10.571512222290039,-9.731815,8396.973,2.0262003,1.4758837e-06,-8.2,354,358550
-10.578802108764648,-9.742243,8365.597,2.1805115,1.3969836e-09,-8.2,355,359560
-10.58902359008789,-9.755537,8334.867,2.3769631,9.77888e-09,-8.2,356,360570
-10.562996864318848,-9.733437,8295.606,2.0503688,0.0,28.2,357,361580
-10.56118106842041,-9.735941,8252.405,2.0873384,3.3247778e-07,-8.2,358,362590
-10.54765510559082,-9.7268505,8208.05,1.9530492,0.0,-62.8,359,363600
-10.612009048461914,-9.7963705,8156.3906,2.9766734,2.5313197e-05,-44.6,360,364610
-10.564019203186035,-9.751069,8129.501,2.4334207,2.9134987e-06,-62.8,361,365620
-10.547698974609375,-9.739396,8083.0273,2.1377153,4.8424326e-06,10.0,362,366630
-13.954329490661621,-13.139768,8145.62,52.371185,0.00012409646,-81.0,363,367640
-10.644180297851562,-9.827285,8168.96,3.4372468,4.889416e-08,-44.6,364,368650
-10.616275787353516,-9.799643,8166.332,3.0287051,6.113876e-07,-44.6,365,369660
-10.645755767822266,-9.829241,8165.1523,3.4661741,1.1175861e-08,-8.2,366,370670
-10.588729858398438,-9.773296,8154.334,2.63922,1.2906393e-06,-44.6,367,371680
-10.567683219909668,-9.753453,8142.301,2.3461719,9.592526e-08,-26.4,368,372690
-10.542862892150879,-9.731152,8117.117,2.0166101,2.3283058e-09,-8.2,369,373700
-10.557400703430176,-9.748136,8092.6504,2.2675989,3.53901e-08,-44.6,370,374710
-10.538518905639648,-9.733185,8053.338,2.04665,0.0,-81.0,371,375720
-10.545082092285156,-9.743703,8013.788,2.201295,5.4687107e-06,-44.6,372,376730
-10.521363258361816,-9.724524,7968.4014,1.9186578,1.3969836e-09,-47.8,373,377740
-10.522529602050781,-9.731954,7905.76,2.028451,6.053592e-09,-8.2,374,378750
-10.550966262817383,-9.763493,7874.7383,2.4945562,2.3283058e-09,-44.6,375,379760
-10.530157089233398,-9.74693,7832.2715,2.2497687,6.100115e-08,-62.8,376,380770
-10.516563415527344,-9.738291,7782.7285,2.1221,3.958113e-08,-44.6,377,381780
-10.709434509277344,-9.936088,7733.465,2.5477881,0.01689924,-44.6,378,382790
-10.50046443939209,-9.731141,7693.2363,2.0164473,7.4505735e-09,-26.4,379,383800
-10.483765602111816,-9.719764,7640.0225,1.8346837,9.2349255e-05,-81.0,380,384810
-10.487669944763184,-9.728222,7594.4814,1.9614615,8.012683e-05,-26.4,381,385820
-10.473661422729492,-9.717886,7557.756,1.81638,2.8333607e-05,-59.6,382,386830
-10.695331573486328,-9.942522,7528.091,5.140242,1.769504e-07,-62.8,383,387840
-10.463788986206055,-9.713416,7503.7324,1.7543797,9.0327853e-07,-62.8,384,388850
-10.46782398223877,-9.721267,7465.5723,1.8705182,8.987163e-08,10.0,385,389860
-10.467523574829102,-9.724318,7432.0615,1.9155091,5.7832926e-07,-81.0,386,390870
-10.473718643188477,-9.732822,7408.962,1.9283376,0.00076436024,-8.2,387,391880
-10.469111442565918,-9.731725,7373.87,2.0250797,0.0,-62.8,388,392890
-10.490804672241211,-9.7566,7342.044,2.3926733,9.8253295e-08,-62.8,389,393900
-10.47811222076416,-9.747957,7301.551,2.2624154,1.7204145e-05,-8.2,390,394910
-10.459718704223633,-9.73308,7266.3867,2.0451016,9.3132246e-10,-26.4,391,395920
-10.460479736328125,-9.737396,7230.836,2.1088734,9.778765e-08,-8.2,392,396930
-10.466267585754395,-9.745634,7206.331,2.2304592,1.1444506e-06,-81.0,393,397940
-10.444214820861816,-9.726088,7181.2754,1.9278002,9.455973e-05,-8.2,394,398950
-10.43145751953125,-9.715905,7155.5195,1.7881284,2.1444823e-05,-8.2,395,399960
-10.479730606079102,-9.762341,7173.9023,2.4775062,1.1361973e-07,-26.4,396,400970
-10.427970886230469,-9.711891,7160.8,1.7319801,3.3527492e-08,-44.6,397,401980
-10.43913745880127,-9.724621,7145.166,1.9201007,4.6566126e-10,-26.4,398,402990
-10.437788009643555,-9.724925,7128.635,1.9242389,2.3946275e-06,-26.4,399,404000
-48.66921615600586,-47.95648,7127.3633,566.91174,2.0896548e-05,-81.0,400,405010
-10.82972240447998,-10.111514,7182.084,7.6376452,1.7695116e-08,-26.4,401,406020
-10.78042984008789,-10.061169,7192.615,6.893624,9.313225e-10,-26.4,402,407030
-10.635421752929688,-9.915307,7201.1504,4.7379932,5.503743e-07,-8.2,403,408040
-10.576188087463379,-9.855284,7209.042,3.8510327,1.8160748e-08,-8.2,404,409050
-10.570591926574707,-9.849417,7211.748,3.7643065,1.9231342e-07,-26.4,405,410060
-10.487534523010254,-9.766573,7209.615,2.5400014,3.9719913e-07,-44.6,406,411070
-10.47754192352295,-9.756704,7208.378,2.3942025,2.3794576e-07,-62.8,407,412080
-10.460376739501953,-9.740826,7195.508,2.1595573,1.6298124e-08,-26.4,408,413090
-11.40968132019043,-10.686146,7235.3604,16.129616,3.2596286e-09,28.2,409,414100
-10.840673446655273,-10.112445,7282.289,7.651209,1.2156647e-06,46.4,410,415110
-10.572879791259766,-9.841673,7312.0664,3.649898,1.6763789e-08,-62.8,411,416120
-10.526923179626465,-9.793892,7330.3125,2.94379,1.6298124e-08,-8.2,412,417130
-10.4927396774292,-9.760179,7325.6133,2.445568,1.3969838e-09,-44.6,413,418140
-10.483454704284668,-9.75289,7305.6543,2.3378615,5.5879337e-09,-62.8,414,419150
-10.477579116821289,-9.749874,7277.052,2.293168,7.7618034e-07,-26.4,415,420160
-10.449478149414062,-9.723435,7260.4297,1.9025667,1.14551284e-07,-44.6,416,421170
-10.45804214477539,-9.733922,7241.2,1.8773403,0.0012194356,-44.6,417,422180
-10.443625450134277,-9.723175,7204.502,1.898715,5.308514e-08,-62.8,418,423190
-10.424086570739746,-9.708223,7158.635,1.6754293,1.5842563e-05,-44.6,419,424200
-10.468293190002441,-9.757554,7107.3906,2.406787,4.6566126e-10,10.0,420,425210
-10.423405647277832,-9.718962,7044.4404,1.8364617,5.587933e-09,-26.4,421,426220
-10.414244651794434,-9.714481,6997.635,1.7702507,1.25728485e-08,-62.8,422,427230
-10.409628868103027,-9.715336,6942.9287,1.7824745,2.6677378e-06,-81.0,423,428240
-10.494744300842285,-9.805863,6888.8066,3.0989568,0.00014716822,-44.6,424,429250
-10.39476490020752,-9.711399,6833.657,1.7225609,1.45262775e-05,-44.6,425,430260
-10.590312957763672,-9.906146,6841.673,4.6025906,6.9051464e-07,-26.4,426,431270
-10.436412811279297,-9.75119,6852.2285,2.2650263,0.00032291646,-62.8,427,432280
-10.407532691955566,-9.723118,6844.1523,1.8978839,4.051243e-08,-26.4,428,433290
-10.40733814239502,-9.724505,6828.328,1.9183881,1.3969836e-09,-44.6,429,434300
-10.390644073486328,-9.709812,6808.3203,1.7012358,2.793967e-09,-44.6,430,435310
-10.38225269317627,-9.7040205,6782.3203,1.6150724,3.875487e-06,10.0,431,436320
-10.393320083618164,-9.719452,6738.6807,1.8436749,1.6763451e-07,-44.6,432,437330
-10.382841110229492,-9.713295,6695.463,1.7485943,2.7913044e-05,-62.8,433,438340
-10.368423461914062,-9.703668,6647.5625,1.6103837,3.3480433e-07,-26.4,434,439350
-10.430023193359375,-9.769264,6607.5938,2.5798407,1.8626449e-09,-44.6,435,440360
-10.377669334411621,-9.718132,6595.373,1.8242041,5.587932e-09,-44.6,436,441370
-10.379679679870605,-9.722722,6569.575,1.8920356,1.3969838e-09,-8.2,437,442380
-10.407417297363281,-9.751109,6563.084,2.3114831,2.4027827e-07,-44.6,438,443390
-10.37606430053711,-9.720727,6553.371,1.8625516,6.5192527e-09,-62.8,439,444400
-10.359786987304688,-9.70557,6542.164,1.6377969,5.1618817e-06,-20.0,440,445410
-10.365233421325684,-9.71291,6523.2344,1.7469231,6.332609e-07,10.0,441,446420
-10.365598678588867,-9.715467,6501.3086,1.7845036,2.1661454e-06,-8.2,442,447430
-10.363776206970215,-9.715393,6483.828,1.7837179,4.1443734e-08,-44.6,443,448440
-10.357084274291992,-9.711631,6454.537,1.728055,4.614638e-07,-44.6,444,449450
-10.352195739746094,-9.710182,6420.1396,1.7065274,1.3293206e-06,-62.8,445,450460
-10.359294891357422,-9.720996,6382.9863,1.866474,3.7717982e-07,-8.2,446,451470
-10.387981414794922,-9.753736,6342.463,1.902053,0.0030335234,-8.2,447,452480
-10.349137306213379,-9.719215,6299.215,1.8395336,4.550406e-06,-26.4,448,453490
-10.336663246154785,-9.71073,6259.338,1.6972253,0.00011902037,-62.8,449,454500
-10.502371788024902,-9.879415,6229.573,2.14032,0.013989171,-44.6,450,455510
-10.33002758026123,-9.709765,6202.623,1.7002666,2.0303044e-06,-8.2,451,456520
-10.353147506713867,-9.735771,6173.7637,2.0844932,2.5942775e-06,-44.6,452,457530
-10.331356048583984,-9.717093,6142.621,1.8088629,2.188605e-08,-26.4,453,458540
-11.451974868774414,-10.829086,6228.8857,18.242008,3.958113e-08,-44.6,454,459550
-20.60710334777832,-19.979195,6279.093,153.19904,0.001788247,28.2,455,460560
-10.91070556640625,-10.281492,6292.129,10.149606,9.313225e-10,-62.8,456,461570
-10.893169403076172,-10.262552,6306.174,9.869703,3.2596283e-09,-8.2,457,462580
-10.752619743347168,-10.120423,6321.963,7.737344,0.00021623539,10.0,458,463590
-10.611212730407715,-9.978447,6327.658,5.67115,9.778777e-08,-8.2,459,464600
-10.628313064575195,-9.993189,6351.244,5.8889227,7.799471e-07,-26.4,460,465610
-10.53676700592041,-9.901278,6354.8916,4.5299897,5.0860417e-06,10.0,461,466620
-10.456132888793945,-9.820574,6355.5938,3.4290895,5.7276104e-08,28.2,462,467630
-10.463008880615234,-9.828565,6344.4414,3.3643746,0.000621197,-26.4,463,468640
-10.410061836242676,-9.77763,6324.3203,2.702989,3.2827247e-06,-8.2,464,469650
-10.399260520935059,-9.769232,6300.291,2.5591593,0.00013672814,-44.6,465,470660
-10.367242813110352,-9.741325,6259.1777,2.1669316,1.5506396e-07,-8.2,466,471670
-10.356769561767578,-9.7358055,6209.6406,2.0852017,1.2356696e-06,10.0,467,472680
-10.328897476196289,-9.713089,6158.083,1.7496748,7.4505735e-09,-62.8,468,473690
-10.319040298461914,-9.709734,6093.0596,1.7000427,2.4213972e-07,-8.2,469,474700
-10.31020450592041,-9.707743,6024.622,1.6706648,1.583246e-08,-26.4,470,475710
-10.297306060791016,-9.700569,5967.367,1.5644199,1.4801744e-06,-8.2,471,476720
-10.364654541015625,-9.773991,5906.6367,2.6480353,1.1259141e-05,-8.2,472,477730
-10.31161880493164,-9.726543,5850.753,1.9484904,7.4505266e-08,10.0,473,478740
-10.302199363708496,-9.722674,5795.248,1.8913283,6.519254e-09,-26.4,474,479750
-10.352265357971191,-9.773384,5788.8154,2.6407347,3.492456e-08,-44.6,475,480760
-10.314433097839355,-9.735708,5787.25,2.0839527,9.3132246e-10,-44.6,476,481770
-10.28759765625,-9.710538,5770.6016,1.7117162,1.7328734e-06,-44.6,477,482780
-10.29537296295166,-9.721114,5742.588,1.8682686,1.1175867e-08,-44.6,478,483790
-10.29801082611084,-9.722163,5758.4736,1.8835921,1.2851505e-06,-26.4,479,484800
-10.284960746765137,-9.709645,5753.157,1.6288629,0.00047312755,10.0,480,485810
-10.266467094421387,-9.693551,5729.164,1.4564496,3.0300813e-05,-8.2,481,486820
-10.264213562011719,-9.694987,5692.2656,1.4821652,1.0710199e-08,10.0,482,487830
-10.257018089294434,-9.691175,5658.423,1.4256546,1.1030055e-06,-44.6,483,488840
-10.260509490966797,-9.69804,5624.699,1.5260879,7.989369e-06,-44.6,484,489850
-10.254731178283691,-9.695504,5592.2734,1.4881097,1.1480039e-05,-8.2,485,490860
-10.2599515914917,-9.7008705,5590.8145,1.5689881,7.6134546e-07,-44.6,486,491870
-10.254658699035645,-9.698695,5559.633,1.5369005,4.9031433e-07,-44.6,487,492880
-10.249311447143555,-9.696226,5530.8525,1.5004331,1.5645927e-07,-20.0,488,493890
-10.25956916809082,-9.708835,5507.3457,1.6868014,7.6368224e-08,-26.4,489,494900
-10.248674392700195,-9.700852,5478.2207,1.5680026,5.6381887e-06,-44.6,490,495910
-10.431615829467773,-9.883219,5483.9707,4.263777,6.4072077e-07,-26.4,491,496920
-10.279792785644531,-9.729624,5501.6904,1.9934525,3.866402e-06,-62.8,492,497930
-10.263629913330078,-9.714818,5488.122,1.7716138,2.4405479e-05,-44.6,493,498940
-10.251855850219727,-9.706126,5457.295,1.6381958,5.8093712e-05,-62.8,494,499950
-10.232934951782227,-9.690831,5421.04,1.4206287,8.1202967e-07,-44.6,495,500960
-10.245992660522461,-9.705334,5406.586,1.6340077,7.128829e-06,-26.4,496,501970
-10.234009742736816,-9.696096,5379.13,1.4985495,3.5390215e-08,-44.6,497,502980
-10.236474990844727,-9.701282,5351.9336,1.5751778,4.935993e-08,10.0,498,503990
-10.229960441589355,-9.697111,5328.4956,1.5135417,5.168818e-08,28.2,499,505000
-10.215169906616211,-9.684879,5302.9014,1.3327438,2.7846048e-07,10.0,500,506010
-10.226190567016602,-9.698376,5278.1455,1.5224721,6.607831e-05,-8.2,501,507020
-10.220866203308105,-9.69599,5248.7656,1.4947186,1.52211405e-05,-26.4,502,508030
-10.213554382324219,-9.691359,5221.9575,1.412999,0.000105132916,-8.2,503,509040
-10.20797061920166,-9.688227,5197.4365,1.3822529,2.3748706e-08,10.0,504,510050
-10.427452087402344,-9.909734,5177.1787,1.5544491,0.02098547,-23.2,505,511060
-10.254072189331055,-9.73495,5191.2188,2.0727234,1.0756732e-07,-44.6,506,512070
-10.211542129516602,-9.693616,5179.2627,1.4616598,1.6329473e-06,10.0,507,513080
-10.211477279663086,-9.69464,5168.369,1.4732648,2.5559832e-05,-26.4,508,514090
-10.211647033691406,-9.696111,5155.3633,1.3782339,0.0008156645,-8.2,509,515100
-10.23974895477295,-9.724209,5155.3994,1.913496,3.3977947e-06,-26.4,510,516110
-10.198417663574219,-9.6834345,5149.827,1.3096611,1.1999348e-05,-62.8,511,517120
-10.211624145507812,-9.698226,5133.9863,1.5291926,5.602689e-06,-8.2,512,518130
-10.204241752624512,-9.691738,5125.0327,1.4339339,1.4597204e-06,-44.6,513,519140
-10.21074104309082,-9.699503,5112.382,1.5342245,9.926177e-05,-8.2,514,520150
-10.21219253540039,-9.702275,5099.171,1.5897653,7.1103443e-07,-62.8,515,521160
-10.206503868103027,-9.698861,5076.428,1.5393814,1.4947584e-07,-44.6,516,522170
-10.25528621673584,-9.749177,5061.089,1.7442081,0.003645721,-8.2,517,523180
-10.196117401123047,-9.691367,5047.498,1.4132943,0.00010391549,-26.4,518,524190
-10.216444969177246,-9.714233,5022.1133,1.7665919,9.778885e-09,-8.2,519,525200
-10.176054954528809,-9.675624,5004.3076,1.1959546,3.3527073e-07,-8.2,520,526210
-10.187803268432617,-9.688945,4988.583,1.39281,3.1291387e-07,-26.4,521,527220
-10.195265769958496,-9.698593,4966.7295,1.5354441,1.10826576e-07,-44.6,522,528230
-10.19145679473877,-9.697297,4941.5977,1.5162956,4.190951e-09,10.0,523,529240
-10.213785171508789,-9.721641,4921.45,1.876016,3.2083128e-07,-26.4,524,530250
-10.191892623901367,-9.702161,4897.3164,1.5879866,1.2301565e-06,-26.4,525,531260
-10.180368423461914,-9.69342,4869.4756,1.4588964,7.7804384e-07,-26.4,526,532270
-10.158626556396484,-9.673596,4850.306,1.1660117,2.3701729e-07,-26.4,527,533280
-10.17741870880127,-9.693068,4843.5156,1.4537487,3.5575755e-07,-26.4,528,534290
-10.180481910705566,-9.69833,4821.517,1.531565,2.887095e-08,-26.4,529,535300
-10.179637908935547,-9.699388,4802.4995,1.5471871,6.0070164e-08,-8.2,530,536310
-10.17275619506836,-9.694157,4785.994,1.467328,1.7314007e-05,-26.4,531,537320
-10.164801597595215,-9.687485,4773.171,1.3710852,1.2878733e-06,-26.4,532,538330
-10.161928176879883,-9.68681,4751.1865,1.3588908,1.6356755e-05,46.4,533,539340
-10.167673110961914,-9.6950245,4726.4873,1.4826639,4.0091962e-07,-8.2,534,540350
-10.156620979309082,-9.686532,4700.887,1.3570554,1.0658346e-06,-44.6,535,541360
-10.16944694519043,-9.700933,4685.134,1.570039,2.6076986e-08,-26.4,536,542370
-10.160635948181152,-9.694015,4666.2104,1.4675642,1.5257185e-06,-44.6,537,543380
-10.15379524230957,-9.688028,4657.672,1.3792762,4.2467192e-07,-8.2,538,544390
-10.192042350769043,-9.727722,4643.198,1.9653102,4.2314578e-06,10.0,539,545400
-10.152018547058105,-9.688217,4638.01,1.3483979,0.00022821562,-26.4,540,546410
-10.148201942443848,-9.685624,4625.7783,1.331001,8.646083e-05,-44.6,541,547420
-10.163281440734863,-9.702417,4608.6377,1.5917226,1.6770908e-06,-26.4,542,548430
-10.146139144897461,-9.686632,4595.07,1.3585851,7.2591206e-07,-20.0,543,549440
-10.146783828735352,-9.688573,4582.1133,1.3829355,3.0053874e-05,-44.6,544,550450
-10.14370346069336,-9.686422,4572.8066,1.3555591,2.3329324e-07,28.2,545,551460
-10.18140697479248,-9.724754,4566.522,1.921938,8.339621e-07,82.8,546,552470
-10.136448860168457,-9.681798,4546.512,1.2871263,8.539791e-07,-8.2,547,553480
-10.16551685333252,-9.713003,4525.133,1.2447917,0.0034078998,-44.6,548,554490
-10.139415740966797,-9.688753,4506.625,1.3897982,1.6366864e-06,-44.6,549,555500
-10.138385772705078,-9.6889515,4494.346,1.3925769,2.6376981e-06,-8.2,550,556510
-10.129666328430176,-9.682127,4475.3916,1.2917707,2.3334019e-06,-26.4,551,557520
-10.13182544708252,-9.685952,4458.7285,1.3485938,3.1571193e-07,-62.8,552,558530
-10.122698783874512,-9.677691,4450.0693,1.2265422,9.685724e-08,-44.6,553,559540
-10.123337745666504,-9.679969,4433.6914,1.2601933,1.4668234e-07,-26.4,554,560550
-10.12608814239502,-9.68437,4417.1777,1.3081843,0.00011558807,28.2,555,561560
-10.125375747680664,-9.685279,4400.9707,1.3377495,6.3488314e-06,-62.8,556,562570
-10.119817733764648,-9.681715,4381.0244,1.2415624,0.00030079196,-26.4,557,563580
-10.126205444335938,-9.689981,4362.2393,1.3484204,0.00040436143,-26.4,558,564590
-10.156098365783691,-9.7221155,4339.833,1.6075459,0.001864308,-8.2,559,565600
-10.11920166015625,-9.68645,4327.5215,1.344475,7.798636e-05,-26.4,560,566610
-10.166443824768066,-9.7363205,4301.233,2.0923219,4.540158e-06,-26.4,561,567620
-10.15755844116211,-9.729766,4277.922,1.9893234,4.6078974e-05,-26.4,562,568630
-10.116280555725098,-9.690293,4259.877,1.3839457,0.00019517864,-26.4,563,569640
-10.128533363342285,-9.703957,4245.7656,1.6146604,4.0651898e-07,-8.2,564,570650
-10.103475570678711,-9.680931,4225.4473,1.2744026,2.1094229e-07,-44.6,565,571660
-10.197343826293945,-9.771595,4257.4873,2.6087303,3.7605103e-05,-44.6,566,572670
-10.134203910827637,-9.708006,4261.9834,1.6737746,5.3658005e-06,-26.4,567,573680
-10.119426727294922,-9.694337,4250.902,1.4395849,0.00022305171,-8.2,568,574690
-10.104705810546875,-9.6813755,4233.3057,1.2809997,1.0570465e-07,-8.2,569,575700
-11.639200210571289,-11.210561,4286.3896,23.876945,1.7296687e-05,-8.2,570,576710
-10.534223556518555,-10.0979185,4363.052,7.433281,2.3373766e-05,28.2,571,577720
-10.316712379455566,-9.876218,4404.941,4.160256,1.0709573e-06,10.0,572,578730
-10.202489852905273,-9.75908,4434.0957,2.4288056,3.5090598e-06,-8.2,573,579740
-10.180819511413574,-9.73621,4446.1,2.0905762,5.300395e-06,10.0,574,580750
-10.158329963684082,-9.714205,4441.25,1.7659174,1.7423456e-06,10.0,575,581760
-10.136489868164062,-9.693216,4432.7383,1.4552231,5.2787177e-06,-44.6,576,582770
-10.134541511535645,-9.693268,4412.7363,1.4556427,7.4987847e-06,28.2,577,583780
-10.122443199157715,-9.683689,4387.538,1.31476,3.072977e-06,46.4,578,584790
-10.117971420288086,-9.682987,4349.8394,1.2877231,0.00011581994,28.2,579,585800
-10.1115083694458,-9.679873,4316.3525,1.256552,1.5374137e-05,10.0,580,586810
-10.114834785461426,-9.683661,4311.738,1.3121011,1.8210529e-05,-44.6,581,587820
-10.299071311950684,-9.859462,4396.0996,3.9122934,3.2930157e-06,10.0,582,588830
-10.257867813110352,-9.816618,4412.498,3.2787,6.302105e-06,-44.6,583,589840
-10.178321838378906,-9.73654,4417.8184,2.0749135,0.00014417968,-8.2,584,590850
-10.153943061828613,-9.712908,4410.3545,1.7292862,0.00011981747,-44.6,585,591860
-10.125969886779785,-9.687024,4389.459,1.3642461,1.644042e-06,-62.8,586,592870
-10.125906944274902,-9.691251,4346.5596,1.4268155,9.0334515e-07,-26.4,587,593880
-10.115628242492676,-9.685537,4300.9062,1.3422325,1.9160018e-06,-26.4,588,594890
-10.104260444641113,-9.677605,4266.558,1.2251738,7.245517e-07,-8.2,589,595900
-10.102210998535156,-9.679611,4225.999,1.2548602,5.140861e-07,-26.4,590,596910
-10.108132362365723,-9.68646,4216.7324,1.3553598,5.2175583e-06,28.2,591,597920
-10.100383758544922,-9.681199,4191.85,1.2779399,3.1336297e-06,-8.2,592,598930
-10.105371475219727,-9.688892,4164.7954,1.3910469,7.076163e-06,-26.4,593,599940
-10.093338966369629,-9.678534,4148.0557,1.2384253,3.8955845e-06,-8.2,594,600950
-10.106212615966797,-9.693429,4127.8354,1.4461511,8.785626e-05,-26.4,595,601960
-10.096810340881348,-9.6870575,4097.5264,1.3629816,1.3498759e-05,-8.2,596,602970
-10.089310646057129,-9.681837,4074.733,1.2833579,3.0210162e-05,-8.2,597,603980
-10.089962005615234,-9.685586,4043.7568,1.3431054,8.572499e-07,10.0,598,604990
-10.083468437194824,-9.682029,4014.398,1.2891554,1.019281e-05,-26.4,599,606000
-10.0842866897583,-9.68581,3984.7686,1.3465099,1.9091974e-07,-8.2,600,607010
-10.072821617126465,-9.678792,3940.293,1.241888,6.3852376e-06,-8.2,601,608020
-10.087419509887695,-9.697855,3895.6436,1.5243112,1.4862154e-06,-8.2,602,609030
-10.078852653503418,-9.691191,3876.624,1.4167471,6.294158e-05,28.2,603,610040
-10.060428619384766,-9.675674,3847.541,1.196712,2.6775336e-07,-26.4,604,611050
-10.067551612854004,-9.685465,3820.8677,1.3404076,6.932304e-06,28.2,605,612060
-10.06672191619873,-9.68735,3793.7168,1.2276816,0.00095831975,-8.2,606,613070
-10.045660972595215,-9.6691475,3765.1328,1.0991857,7.504001e-06,-44.6,607,614080
-10.103535652160645,-9.723358,3801.7778,1.9009166,3.4929226e-06,10.0,608,615090
-10.060553550720215,-9.681105,3794.4863,1.2728469,2.8109253e-05,28.2,609,616100
-10.050397872924805,-9.67264,3777.5825,1.1476028,2.920863e-05,28.2,610,617110
-10.053656578063965,-9.677681,3759.7559,1.2262412,1.0956744e-06,10.0,611,618120
-10.0441255569458,-9.6705065,3736.1895,1.1202309,1.0174467e-06,-62.8,612,619130
-10.11817741394043,-9.742416,3757.6074,2.182469,4.055962e-06,-26.4,613,620140
-10.072080612182617,-9.694109,3779.7144,1.4691483,2.9755415e-07,10.0,614,621150
-10.068177223205566,-9.690981,3771.961,1.3080254,0.00077766005,-26.4,615,622160
-10.050034523010254,-9.675093,3749.414,1.18634,1.2399587e-05,10.0,616,623170
-10.046771049499512,-9.674727,3720.4365,1.1825762,1.2646807e-06,-26.4,617,624180
-10.044032096862793,-9.674755,3692.7734,1.1796372,2.3964461e-05,10.0,618,625190
-10.040275573730469,-9.67373,3665.459,1.1674992,3.5142764e-06,46.4,619,626200
-10.04105281829834,-9.676536,3645.1719,1.2075603,1.296572e-05,10.0,620,627210
-10.051779747009277,-9.685467,3663.1274,1.3411508,2.0910252e-06,10.0,621,628220
-10.063071250915527,-9.696257,3668.1436,1.5001891,4.9331948e-06,28.2,622,629230
-10.046142578125,-9.680008,3661.35,1.2598333,6.524875e-06,10.0,623,630240
-10.03915786743164,-9.674843,3643.148,1.1744335,6.786298e-05,-44.6,624,631250
-10.035872459411621,-9.673509,3623.6357,1.16448,1.852694e-06,10.0,625,632260
-10.10155963897705,-9.741174,3603.8584,1.2555728,0.0061519686,10.0,626,633270
-10.035057067871094,-9.676725,3583.3164,1.2116468,4.3824107e-06,10.0,627,634280
-10.031681060791016,-9.67587,3558.1152,1.1996005,3.129226e-07,6.8,628,635290
-10.028532028198242,-9.674298,3542.333,1.1759925,3.0002814e-06,10.0,629,636300
-10.027693748474121,-9.675991,3517.0298,1.1991731,1.5213749e-05,10.0,630,637310
-10.023386001586914,-9.674149,3492.377,1.1737478,3.0963497e-06,28.2,631,638320
-10.018569946289062,-9.670909,3476.6104,1.1261889,9.676162e-07,28.2,632,639330
-10.014013290405273,-9.668162,3458.5054,1.0783325,5.0112263e-05,10.0,633,640340
-10.039271354675293,-9.694193,3450.7832,1.4654806,3.3516928e-05,-8.2,634,641350
-10.00913143157959,-9.665487,3436.4424,1.0429845,2.1753758e-05,-26.4,635,642360
-10.01553726196289,-9.674278,3412.5928,1.1686647,5.0468963e-05,10.0,636,643370
-10.014376640319824,-9.673851,3405.2598,1.1697459,4.2793914e-07,10.0,637,644380
-10.02101993560791,-9.680079,3409.4023,1.2614402,2.763047e-06,10.0,638,645390
