ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch,SampleStep
58.3575553894043,63.000053,46424.996,0.02243834,0.000331872,42.28375682471043,13.390824,0.6245229,-43.77159118652344,-41.626434,21451.578,18149,545600
55.060550689697266,59.719196,46586.47,0.025518721,0.00048237634,98.72837922895276,6.858325,0.29149702,-43.105934143066406,-40.959045,21468.89,18273,549200
52.77985382080078,57.083126,43032.723,0.016443662,0.0009071294,42.294907499133345,5.694723,0.21030936,-42.970436096191406,-40.82537,21450.637,18583,558500
58.36513900756836,62.81015,44450.117,0.008367749,0.00034833862,51.380978614099874,4.5626,0.18846364,-42.87382507324219,-40.73398,21398.48,18632,560100
51.53287887573242,54.86472,33318.42,0.009911127,0.0008495705,8.110222037579236,4.185938,0.14107427,-42.80815505981445,-40.676426,21317.281,18670,561400
54.4565544128418,58.705162,42486.086,0.021163436,0.0006859655,5.331806356846588,3.5670989,0.133268,-42.750030517578125,-40.629265,21207.652,18687,562300
54.59541702270508,58.938026,43426.09,0.018466625,0.00063038524,7.744417811555566,3.424407,0.09791045,-42.70216369628906,-40.595688,21064.766,18723,564000
53.91239929199219,58.309982,43975.832,0.007853217,0.0009764764,51.53380051891483,3.0228312,0.09807654,-42.65852355957031,-40.568623,20899.02,18774,565700
52.611515045166016,57.102196,44906.793,0.008450376,0.0007247487,5.6953443016101994,2.7297015,0.082778275,-42.60857391357422,-40.538437,20701.363,18842,567500
46.985328674316406,51.28826,43029.336,0.009663912,0.001080706,78.14005183190773,13.822897,0.08868067,-43.34085464477539,-41.29308,20477.75,18846,567700
53.407691955566406,57.791744,43840.516,0.007825483,0.0012991049,87.12144159263242,2.6797173,0.0819612,-42.556983947753906,-40.5345,20224.836,19046,574900
52.34366989135742,56.55143,42077.613,0.022834947,0.0010344986,48.51696624753726,2.6339862,0.07500068,-42.52105712890625,-40.526695,19943.61,19068,575500
52.11490249633789,56.620026,45051.234,0.03349753,0.00078659016,69.26847540171438,2.4680665,0.06760891,-42.47187805175781,-40.510468,19614.121,19148,577800
54.459896087646484,59.085457,46255.6,0.00983412,0.0005413052,40.03378526986431,2.5898619,0.06284976,-42.443946838378906,-40.515488,19284.59,19166,578300
56.799163818359375,61.462162,46629.992,0.007098197,0.0004738877,41.686266540784125,2.678477,0.07527816,-42.421958923339844,-40.529892,18920.652,19240,580400
44.22073745727539,48.36032,41395.832,0.041598566,0.0016015166,3.391367440646948,2.5652368,0.072645456,-42.37165451049805,-40.52045,18512.047,19275,581200
56.09442138671875,60.855164,47607.42,0.026507007,0.0009366884,59.6665382048816,2.3044004,0.066820666,-42.30620574951172,-40.49886,18073.48,19424,585500
51.850807189941406,55.06213,32113.223,0.013306225,0.00080928067,56.49028757475182,6.434311,0.06422564,-42.54490280151367,-40.78418,17607.219,19443,586200
56.02392578125,60.122932,40990.086,0.0078449985,0.0004393294,54.32714521384283,2.4440517,0.06124831,-42.21197509765625,-40.50454,17074.371,19506,588900
60.60301208496094,64.96341,43603.984,0.0071578757,0.000316797,71.52570116478665,2.1587718,0.053606343,-42.134300231933594,-40.48006,16542.395,19649,594400
53.63225555419922,58.029457,43972.02,0.13977368,0.0010201304,40.04132490404475,2.2035198,0.05745023,-42.081966400146484,-40.48569,15962.746,19710,596600
53.570960998535156,58.38169,48107.305,0.11623666,0.0005185424,58.19303836688703,2.0850444,0.056353655,-42.008827209472656,-40.476936,15318.906,19754,597900
53.13431930541992,58.089603,49552.85,0.01418126,0.00048841786,49.801262733821204,1.9310687,0.05427453,-41.9700813293457,-40.465103,15049.766,19774,598500
57.98567581176758,62.93145,49457.734,0.009425556,0.0003328063,50.561345699767436,1.9779456,0.046118576,-41.92388153076172,-40.46276,14611.223,19788,598900
