Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch
30.685984,0.29787916,-62.31211471557617,-56.008293,63038.22,-37.76172612529062,383
65.19453,0.3333177,-64.62877655029297,-58.367386,62613.89,-31.14878493152336,384
28.769993,0.3178798,-62.12081527709961,-55.89218,62286.344,-12.901563335546,385
21.382671,0.36505693,-61.61604690551758,-55.424217,61918.312,-16.80848368452852,386
17.021595,0.37558416,-61.29121780395508,-55.13624,61549.812,-5.229475406391477,387
13.724262,0.3834522,-61.03415298461914,-54.918438,61157.15,5.252657683473739,388
11.796952,0.25908053,-60.777034759521484,-54.703865,60731.71,-16.351608810573616,389
12.694399,0.36351836,-60.862335205078125,-54.835266,60270.71,-10.743637434362498,390
11.059793,0.39315283,-60.720252990722656,-54.744705,59755.492,-3.102449613033328,391
10.559406,0.31822312,-60.580322265625,-54.66014,59201.812,-28.747739773286682,392
23.925644,0.4709942,-61.523155212402344,-55.667984,58551.734,-10.982916349431358,393
12.996162,0.26422298,-60.57830810546875,-54.78849,57898.188,-14.98718690199525,394
10.379601,0.30899388,-60.36265563964844,-54.64173,57209.258,-26.829118486405534,395
8.363308,0.24580899,-60.10688018798828,-54.46254,56443.406,-26.460066082883515,396
9.412249,0.3521787,-60.170738220214844,-54.60549,55652.47,-24.099293586627667,397
9.224916,0.20160323,-59.972145080566406,-54.49093,54812.15,-18.275503836800283,398
5.7868032,0.17070234,-59.63003921508789,-54.237366,53926.734,-24.85440513908918,399
7.070372,0.13303708,-59.59885025024414,-54.298737,53001.125,-22.28827766516339,400
6.066832,0.1564837,-59.439247131347656,-54.246696,51925.5,-36.71920518746066,401
4.8203063,0.10383463,-59.21577453613281,-54.12672,50890.523,-12.612597909339964,402
4.5586424,0.10526874,-59.09508514404297,-54.109985,49851.0,-39.822959104133986,403
5.402935,0.12731314,-59.058815002441406,-54.18203,48767.85,-45.15672492978834,404
5.785234,0.103083946,-58.94374465942383,-54.19151,47522.344,-41.2456838531143,405
1708.5078,0.27582476,-174.21640014648438,-169.52762,46887.805,-32.108173591156394,406
136.90125,0.2263973,-67.83430480957031,-63.147263,46870.43,-34.63432011127499,407
88.033226,0.23189259,-64.52180480957031,-59.844196,46776.062,-37.19917495228853,408
88.85123,0.34165105,-64.63973236083984,-59.973816,46659.195,-43.1268059565519,409
145.67175,0.26814157,-68.42229461669922,-63.76899,46533.03,-40.824468850354634,410
209.9672,0.25612032,-72.75601959228516,-68.11158,46444.375,-5.598618778518589,411
98.480576,0.22806554,-65.18685913085938,-60.548553,46383.023,-24.183599417925773,412
84.267166,0.23606825,-64.2207260131836,-59.592182,46285.453,-27.56955583089332,413
54.59499,0.19071582,-62.16758728027344,-57.553642,46139.438,-13.054177613479167,414
111.15159,0.2303226,-66.00751495361328,-61.407497,46000.188,-20.250301717996294,415
55.249104,0.41884476,-62.334651947021484,-57.752274,45823.773,-17.290564955623186,416
32.44529,0.22378662,-60.64239501953125,-56.07721,45651.844,-7.946871192040013,417
173.4936,0.20428915,-70.15530395507812,-65.60842,45468.86,-32.6700284891092,418
49.131405,0.18002366,-61.70393753051758,-57.17671,45272.305,-40.10299868807029,419
108.12665,0.250861,-65.73260498046875,-61.21671,45158.93,-2.6124985819043296,420
41.104378,0.23496771,-61.177818298339844,-56.670715,45071.016,-27.06427041193536,421
29.806025,0.25790626,-60.41422653198242,-55.9217,44925.285,-32.46644874973624,422
26.548233,0.23855844,-60.162567138671875,-55.68816,44744.07,-34.75346189171144,423
27.492243,0.22497737,-60.19758987426758,-55.742847,44547.43,-55.67043685312358,424
30.207438,0.23216653,-60.365333557128906,-55.931446,44338.87,-21.64353525253638,425
18.36775,0.21380854,-59.528038024902344,-55.11786,44101.79,-36.10012332716433,426
65.229675,0.2106566,-62.6734504699707,-58.286762,43866.867,-5.954737962684014,427
54.276245,0.20345722,-61.91383361816406,-57.5407,43731.367,-19.010740829661366,428
48.69171,0.26130566,-61.56378936767578,-57.201958,43618.32,-53.24303568224976,429
34.220013,0.22989969,-60.549991607666016,-56.20144,43485.516,-7.652589225443022,430
22.942984,0.21159016,-59.76030349731445,-55.425957,43343.477,-56.25075278367271,431
20.75723,0.1581047,-59.56153869628906,-55.24186,43196.773,-47.86169392990734,432
53.920418,0.28317556,-61.877620697021484,-57.570568,43070.516,-31.74075166181074,433
23.926575,0.27789193,-59.83359146118164,-55.537376,42962.168,-26.174563431245822,434
148.72498,0.18097162,-68.19831085205078,-63.916607,42817.062,-24.935405474718166,435
21.691706,0.32453755,-59.68053436279297,-55.417717,42628.164,-28.317948754636742,436
26.2424,0.18722193,-59.885231018066406,-55.632732,42524.984,3.9420123583765716,437
17.517591,0.19082248,-59.28177261352539,-55.044777,42369.97,-9.07572109787932,438
10.527718,0.16165353,-58.77161407470703,-54.552048,42195.676,-38.68366817882049,439
13.211041,0.2971202,-59.0249137878418,-54.82529,41996.24,-5.812057505963028,440
17.691969,0.25508627,-59.2796745300293,-55.100063,41796.117,-11.102787045323677,441
214.99614,0.2979097,-72.64552307128906,-68.48015,41653.742,-18.007903957110077,442
171.70264,0.32045463,-69.71965026855469,-65.565834,41538.17,-17.9165349879242,443
54.87618,0.19426683,-61.716556549072266,-57.57508,41414.766,-4.468200969462884,444
115.739235,0.34036186,-65.9237289428711,-61.792397,41313.36,-19.51792976400404,445
76.55343,0.28836042,-63.221221923828125,-59.10559,41156.312,-53.16864538690775,446
40.48465,0.2904701,-60.765716552734375,-56.666336,40993.812,-16.860294584949415,447
28.644245,0.25626013,-59.92472839355469,-55.841972,40827.562,-31.93871838387405,448
22.386274,0.2685507,-59.49183654785156,-55.42683,40650.055,-35.44276186420044,449
19.49742,0.32318693,-59.31394958496094,-55.268314,40456.363,-62.67090282005782,450
28.771717,0.2597676,-59.877349853515625,-55.85297,40243.79,-4.304354358314288,451
16.493826,0.28802833,-59.0419921875,-55.041283,40007.11,-13.431538189646584,452
15.7674055,0.24221264,-58.936283111572266,-54.96112,39751.64,-24.549260765192695,453
47.990177,0.2173572,-61.071083068847656,-57.12474,39463.42,-11.394999329137896,454
15.743949,0.25375617,-58.87897491455078,-54.967346,39116.273,-23.712483262604284,455
33.343212,0.24754596,-60.04834747314453,-56.154045,38943.016,-47.728617708131594,456
15.52167,0.24418531,-58.822105407714844,-54.94583,38762.73,-19.207778099621716,457
12.883008,0.2770806,-58.64249038696289,-54.789536,38529.54,14.010565523451918,458
9.337863,0.24747486,-58.35464096069336,-54.529613,38250.28,-32.689906402120435,459
8.390906,0.20946844,-58.23409652709961,-54.43982,37942.773,-24.10096251315305,460
7.729915,0.17471614,-58.13227844238281,-54.371574,37607.043,7.062301503272861,461
9.936897,0.19806142,-58.26451873779297,-54.536705,37278.133,-13.196153474371346,462
7.891416,0.18233784,-58.077674865722656,-54.387657,36900.188,-32.00672421775875,463
10.46416,0.17370348,-58.208377838134766,-54.555904,36524.734,-25.234731200021802,464
21.634542,0.20558202,-58.94525909423828,-55.33335,36119.062,-43.91068573683446,465
8.144175,0.16946489,-57.96480178833008,-54.39605,35687.508,-19.498332600110725,466
8.048708,0.1746962,-57.91917419433594,-54.393127,35260.49,-24.017012249313634,467
5.5286927,0.11950494,-57.66530227661133,-54.18526,34800.4,11.166340435204052,468
498.24707,0.23885189,-91.04304504394531,-87.60712,34359.297,-37.306310982090295,469
44.89169,0.23024526,-60.34817123413086,-56.923798,34243.734,-13.821713875140713,470
38.537525,0.2704416,-59.92920684814453,-56.521027,34081.82,-54.58043359735559,471
15.081169,0.16675937,-58.25386047363281,-54.86363,33902.32,-10.95886689673844,472
11.168336,0.19434837,-57.98658752441406,-54.617523,33690.656,-8.220693668353386,473
10.739838,0.23836184,-57.964683532714844,-54.618313,33463.695,-37.25632777325808,474
8.639477,0.17974976,-57.75951385498047,-54.436527,33229.867,-19.441200017380407,475
9.455675,0.16870311,-57.78302764892578,-54.48428,32987.46,-19.397650084442088,476
236.89185,0.13313054,-73.12206268310547,-69.85027,32717.875,-17.0309488388849,477
9.108925,0.16126244,-57.703575134277344,-54.45578,32477.953,-39.52996703584972,478
11.557818,0.11457384,-57.80947494506836,-54.589897,32195.766,-20.59418684675502,479
6.402524,0.13783507,-57.44534683227539,-54.256798,31885.496,-36.74259133426772,480
6.076749,0.118455075,-57.380008697509766,-54.221634,31583.758,-49.62058491852039,481
5.2394953,0.1266036,-57.29719543457031,-54.170498,31266.992,-48.479613317007555,482
20.978224,0.17121941,-58.36045455932617,-55.265694,30947.617,-28.801261996292077,483
7.5027184,0.18183228,-57.42762756347656,-54.36101,30666.164,-23.27586498946486,484
5.893327,0.12994187,-57.25382995605469,-54.216995,30368.352,-49.55284621768026,485
4.7788286,0.11771841,-57.13825225830078,-54.13331,30049.426,2.487839643388342,486
4.8062277,0.13394582,-57.11585998535156,-54.14614,29697.203,-27.839889698214826,487
4.715584,0.15337317,-57.08610916137695,-54.153152,29329.57,-42.88741297359283,488
9.983843,0.15864475,-57.417240142822266,-54.513214,29040.25,-3.5114121135273866,489
5.3020186,0.12995821,-57.048255920410156,-54.176994,28712.629,-44.78375209975646,490
4.482346,0.10260453,-56.93886947631836,-54.10302,28358.488,-32.26505949044221,491
4.194433,0.13505678,-56.902626037597656,-54.10549,27971.34,-13.895807912002958,492
4.9319706,0.14862736,-56.91960906982422,-54.16459,27550.188,-10.830718959386976,493
6.3158517,0.09540724,-56.93163299560547,-54.222218,27094.172,-26.085061806895716,494
3.616429,0.1129529,-56.7116584777832,-54.05143,26602.273,-20.711066870794916,495
4.6136184,0.10107764,-56.720333099365234,-54.11087,26094.645,-33.86715654197121,496
5.5223985,0.14340451,-56.75883865356445,-54.201004,25578.336,7.564066935917618,497
168.47823,4.480592,-70.6871337890625,-68.16271,25244.238,-10.030117869127817,498
62.770813,0.36564133,-60.74925231933594,-58.225254,25239.992,-6.238912589519903,499
27.516266,0.25111622,-58.28302764892578,-55.762165,25208.617,-13.782345640024442,500
23.99799,0.20579748,-58.00886154174805,-55.493423,25154.387,-24.609878628693384,501
15.467265,0.18941711,-57.411861419677734,-54.905087,25067.766,-14.330336427569861,502
11.541069,0.16007471,-57.11835861206055,-54.61956,24987.988,-36.34807355131754,503
13.095869,0.2150191,-57.253475189208984,-54.761944,24915.32,-14.527939532817413,504
9.273399,0.1541997,-56.94709777832031,-54.46213,24849.648,-23.841669493222263,505
6.949832,0.10109597,-56.74662780761719,-54.268967,24776.61,-21.811338014846545,506
6.114591,0.1096964,-56.68765640258789,-54.21827,24693.883,-17.265192514801118,507
7.1738415,0.17014188,-56.79035186767578,-54.33085,24595.023,-47.2726155574336,508
5.48133,0.106245294,-56.62207794189453,-54.173084,24489.926,-2.8918737682183213,509
4.9681597,0.11642234,-56.582923889160156,-54.145245,24376.812,-5.860222617848029,510
8.417187,0.1903311,-56.853248596191406,-54.428642,24246.078,-37.141767875597246,511
5.569929,0.13623148,-56.6065788269043,-54.199368,24072.11,-24.071569041489045,512
3.918159,0.09546354,-56.4521598815918,-54.06001,23921.516,-17.84144231967047,513
4.510919,0.11838653,-56.49238967895508,-54.11563,23767.586,-14.649456085470485,514
8.008681,0.11470947,-56.72267150878906,-54.34983,23728.402,-22.672564657682294,515
5.4527283,0.12728707,-56.5451774597168,-54.185383,23597.934,-26.6231735774214,516
4.0285845,0.09700241,-56.41121292114258,-54.068527,23426.852,-49.729925634242136,517
4.3404694,0.10739671,-56.41957473754883,-54.096664,23229.105,-4.531421786175746,518
4.169601,0.13759708,-56.406463623046875,-54.105534,23009.309,-35.74929162315132,519
4.7549653,0.13267812,-56.41847610473633,-54.141815,22766.61,-29.993825324897045,520
4.116825,0.11510603,-56.3370475769043,-54.086746,22503.027,-23.669304374608778,521
3.7489815,0.10519272,-56.27708435058594,-54.055145,22219.379,-24.16305677637946,522
26.116848,0.10682758,-57.76139831542969,-55.56983,21915.664,-21.86497217864708,523
3.283718,0.10610073,-56.186065673828125,-54.024277,21617.879,-6.173269965361506,524
3.8009033,0.10920474,-56.19035339355469,-54.06138,21289.766,30.864669622044723,525
3.4731917,0.106185876,-56.132015228271484,-54.03716,20948.578,-5.712952962364635,526
3.2942424,0.08812126,-56.07106018066406,-54.012825,20582.332,-16.953456991761527,527
2.9900813,0.07137402,-55.999183654785156,-53.98091,20182.727,-13.725801904886417,528
3.3878314,0.096294925,-56.00000762939453,-54.02469,19753.172,-18.44063949106796,529
3.7602804,0.095524415,-55.99454116821289,-54.049366,19451.738,-27.91641897714434,530
3.8096213,0.096488625,-55.966087341308594,-54.05336,19127.266,-16.63015456831842,531
3.475246,0.11903491,-55.92353439331055,-54.045986,18775.492,-4.092826195364163,532
3.247258,0.12630525,-55.87778854370117,-54.03548,18423.07,-11.061052530313948,533
2.8924968,0.08194867,-55.78681564331055,-53.98147,18053.465,-21.34500366744754,534
2.942688,0.10875744,-55.77002716064453,-54.003,17670.297,-8.434382204245859,535
3.0686815,0.08290671,-55.72001647949219,-53.994034,17259.836,-21.833562693615047,536
2.9100738,0.08772244,-55.671321868896484,-53.986557,16847.648,-12.606081089009894,537
3.298492,0.08173091,-55.65378952026367,-54.008785,16450.031,-10.113832656240149,538
2.7388587,0.06167554,-55.560523986816406,-53.957344,16031.781,-32.06063255365446,539
3.676887,0.07527806,-55.59248352050781,-54.03002,15624.625,-4.299472453003483,540
39.232784,2.024777,-59.32978820800781,-57.75519,15745.98,-19.059243368998615,541
15.485777,0.94701064,-57.00351333618164,-55.418983,15845.281,-12.52264752785044,542
12.052078,0.732227,-56.627655029296875,-55.041298,15863.59,-17.03589776322474,543
8.072927,0.36258197,-56.1079216003418,-54.521904,15860.164,-17.031155815289132,544
7.889641,0.3569891,-56.09186553955078,-54.505722,15861.445,-17.247591473788916,545
6.212906,0.26523075,-55.913936614990234,-54.33017,15837.684,-12.1783524302011,546
5.134552,0.21264128,-55.80189514160156,-54.22161,15802.852,-6.917973194508294,547
41.73405,0.61294967,-58.55024719238281,-56.968555,15816.906,-38.654516128364,548
9.707159,0.26389915,-56.144012451171875,-54.565712,15783.004,-40.672444305688956,549
6.707605,0.2132483,-55.901885986328125,-54.32847,15734.172,-18.096329641372844,550
6.164094,0.19905141,-55.849700927734375,-54.28208,15676.203,-20.87459185936095,551
5.2250953,0.13710904,-55.73873519897461,-54.17663,15621.074,-21.148042591827362,552
5.0625825,0.16296946,-55.73938751220703,-54.183132,15562.555,-12.132492629953292,553
4.920456,0.19223359,-55.7432975769043,-54.193314,15499.852,-22.525960575328185,554
4.946678,0.16074131,-55.716888427734375,-54.173782,15431.0625,-32.0744082926757,555
3.7576454,0.09863192,-55.58673858642578,-54.051292,15354.465,-3.1585074278750582,556
23.894238,1.7037761,-58.03966522216797,-56.500053,15396.105,17.233306104669538,557
10.417724,1.0822834,-56.70271301269531,-55.167576,15351.375,-22.453230173121874,558
7.90883,0.5339193,-56.15633773803711,-54.62674,15295.977,-19.78749991222066,559
6.6700954,0.35896882,-55.947662353515625,-54.424538,15231.23,-7.561033841194851,560
6.9726257,0.3860707,-55.98070526123047,-54.46335,15173.551,-30.13519583957517,561
7.918813,0.2721053,-55.96175003051758,-54.450256,15114.93,-14.063307843136496,562
6.6827636,0.33867598,-55.923824310302734,-54.411663,15121.598,-31.690558741193474,563
5.8394256,0.26269016,-55.81180953979492,-54.303177,15086.336,-30.44750093038072,564
4.5994425,0.16405706,-55.65656661987305,-54.152527,15040.398,-34.76881649617173,565
5.0954723,0.17437701,-55.691917419433594,-54.193077,14988.414,-38.104376174357746,566
4.709731,0.17407134,-55.659061431884766,-54.166763,14922.977,-12.841876339800832,567
4.614317,0.15179083,-55.62921142578125,-54.144623,14845.906,-31.395472552179665,568
4.4400225,0.114067875,-55.58452606201172,-54.107914,14766.117,-10.320004210685166,569
3.9785361,0.10504699,-55.537742614746094,-54.07058,14671.645,-28.04274979315875,570
4.0103846,0.09091589,-55.5203857421875,-54.06317,14572.156,6.092365252597371,571
5.2888975,0.12399852,-55.618568420410156,-54.172073,14464.961,-2.7525598799635205,572
4.8560753,0.12445319,-55.58529281616211,-54.143097,14421.953,-44.46299697242072,573
5.586466,0.11801648,-55.618988037109375,-54.18393,14350.594,-2.4824985804647994,574
56.840385,0.120354235,-59.082523345947266,-57.657978,14245.461,-12.044184054504802,575
3.9715343,0.08699873,-55.46988296508789,-54.05789,14119.922,-25.80961694996879,576
4.526266,0.14588277,-55.52950668334961,-54.13147,13980.359,-26.248169159058612,577
3.249557,0.082520805,-55.38832473754883,-54.006012,13823.121,-24.680028658312605,578
3.44483,0.09287709,-55.390411376953125,-54.02623,13641.805,-24.37424459864164,579
3.346728,0.09762155,-55.366455078125,-54.022804,13436.512,-7.376471952392825,580
3.0789688,0.07345782,-55.309085845947266,-53.988335,13207.5,-21.057829777931545,581
3.3690324,0.11062499,-55.328948974609375,-54.03311,12958.363,-17.99194615804954,582
2.939469,0.08667868,-55.25590515136719,-53.98784,12680.664,-25.91679654377053,583
3.1752877,0.06029915,-55.2237548828125,-53.985283,12384.738,-38.773828307800486,584
3.1598988,0.09109824,-55.219505310058594,-54.00575,12137.555,-15.148942002033117,585
3.1875815,0.0945528,-55.193077087402344,-54.009956,11831.223,-10.568646996599146,586
2.8354273,0.08223166,-55.127281188964844,-53.9778,11494.8125,-46.827087568588894,587
2.9094806,0.0702097,-55.08742141723633,-53.974667,11127.543,-10.555310514357217,588
2.851279,0.07548558,-55.0477294921875,-53.974297,10734.316,-17.970332153421868,589
2.9354331,0.06873226,-55.02709197998047,-53.975426,10516.676,-18.164700696881816,590
3.410061,0.08507129,-55.04862976074219,-54.017197,10314.328,9.47099223889477,591
3.516963,0.08155571,-55.03428268432617,-54.023453,10108.311,-39.40078321320739,592
3.7517233,0.093810074,-55.043067932128906,-54.04763,9954.359,-27.50932830520596,593
3.1052227,0.07697969,-54.969215393066406,-53.992493,9767.215,-23.010453655199026,594
2.8734093,0.066200495,-54.92587661743164,-53.96951,9563.664,-24.05750673608493,595
3.1588974,0.106514156,-54.95244598388672,-54.01611,9363.359,-4.5191039918664595,596
2.860028,0.07565482,-54.89128875732422,-53.975006,9162.828,-19.233271604093066,597
2.9431124,0.08212343,-54.87952423095703,-53.985004,8945.197,-43.939075340303305,598
4.859077,0.10505694,-54.770137786865234,-53.899353,8707.838,2.9583139219625525,599
3.1469786,0.116233595,-54.88876724243164,-54.021496,8672.701,-10.935449868207243,600
5.3402905,0.11081289,-55.01952362060547,-54.16663,8528.953,-17.93327096613646,601
4.9586744,0.14187247,-55.00190353393555,-54.161827,8400.746,-39.95524211528078,602
2.9924376,0.069288924,-54.80766296386719,-53.97966,8280.012,-16.53951912854046,603
2.7673118,0.07961815,-54.776275634765625,-53.96721,8090.672,-27.672190537932444,604
3.1849775,0.06348876,-54.777591705322266,-53.98815,7894.41,-27.26270381029893,605
2.148989,0.04235014,3.0720787048339844,4.198192,11261.133,-37.19549960479067,606
1.0380095,0.02581863,13.219932556152344,14.825447,16055.141,-43.70096133223235,607
0.66327304,0.017755786,19.67685890197754,21.72906,20522.0,11.660933563971334,608
0.589003,0.015602667,24.150667190551758,26.615051,24643.84,38.54548069623762,609
0.66487485,0.02852119,23.5752010345459,26.416712,28415.102,55.871020152942556,610
0.37696117,0.01318707,29.557628631591797,32.73693,31793.016,64.42048246911776,611
0.3860776,0.014280684,32.062721252441406,35.552967,34902.44,82.21481000617155,612
0.34924003,0.014748343,33.40501403808594,37.186684,37816.695,109.94222130206546,613
0.34697214,0.007632842,35.8837776184082,39.94479,40610.117,102.641428407865,614
0.28355595,0.008842847,37.97677230834961,42.301453,43246.79,115.70318081438744,615
0.24645281,0.008740656,39.444801330566406,44.003754,45589.53,105.55347792195514,616
0.28756946,0.010630921,41.13343048095703,45.91381,47803.812,130.7540325784507,617
0.22051771,0.0060541206,42.40610885620117,47.383224,49771.17,133.65995142071958,618
0.20504639,0.0032616435,44.89875030517578,50.05368,51549.312,144.10826286663368,619
0.35344154,0.012608554,39.1499137878418,44.462433,53125.203,21.672403777070585,620
0.28642485,0.008594545,42.21411895751953,47.656754,54426.344,142.43176897075634,621
0.1581521,0.002756848,48.011993408203125,53.578777,55667.83,13.551262755939257,622
0.22002044,0.00540425,46.65444564819336,52.32418,56697.344,6.897474334235821,623
0.18823223,0.0035599507,47.187225341796875,52.939316,57520.92,40.12394177343536,624
0.20342503,0.0043607904,47.270751953125,53.111847,58410.938,28.446113690061,625
0.3176211,0.017883629,42.79658508300781,48.68741,58908.234,56.44058822702439,626
0.387605,0.014947858,45.596946716308594,51.552116,59551.703,58.712155466630335,627
0.7013388,0.02479931,43.40020751953125,49.413097,60128.906,13.524212900580814,628
0.16923383,0.0028053022,49.93655014038086,55.99675,60601.984,0.012374439375546165,629
0.23243587,0.022126058,49.58518981933594,55.690342,61051.523,-8.931647560574651,630
0.37345174,0.019917127,46.02497863769531,52.16892,61439.383,21.280082258563592,631
0.12545358,0.0018605856,51.996925354003906,58.17958,61826.547,20.61871889454296,632
0.25069857,0.019364132,47.485557556152344,53.696407,62108.5,34.65805992111388,633
0.2276839,0.005132088,47.754947662353516,53.98832,62333.72,25.0839714159474,634
0.36582336,0.028641392,42.455074310302734,48.719902,62648.273,9.655979768553692,635
0.21141925,0.007703542,50.59547424316406,56.884537,62890.625,54.410021228935406,636
0.17674164,0.0024215528,49.918701171875,56.2317,63130.0,40.008745074859284,637
0.21919303,0.012498011,49.68872833251953,56.026676,63379.47,36.88103651355083,638
0.45128456,0.017925775,42.98487091064453,49.342598,63577.266,59.968552085011716,639
0.14638487,0.0021421213,51.766082763671875,58.144684,63786.03,7.89104583381949,640
0.16428384,0.0031300925,50.851627349853516,57.254402,64027.766,6.377961670049666,641
0.29273587,0.014681766,45.19223403930664,51.616127,64238.945,94.95014730582716,642
0.15936202,0.002554112,50.520347595214844,56.9719,64515.53,24.365832612616583,643
0.15288416,0.0035338406,52.296348571777344,58.760765,64644.18,105.8442244643849,644
0.11934765,0.0011592649,54.9521484375,61.430244,64780.97,130.90633572557374,645
0.13137746,0.0015208409,54.549476623535156,61.03732,64878.406,165.29524937832608,646
0.21686783,0.005289459,49.22576141357422,55.731182,65054.22,23.245171047922057,647
0.23134086,0.0061228205,48.85609817504883,55.375465,65193.67,58.05336891269638,648
0.3125033,0.018240716,43.35568618774414,49.87616,65204.727,54.2374740713925,649
0.20584959,0.0045185103,51.3077278137207,57.85146,65437.33,137.18438980765347,650
0.15873681,0.0033551035,51.33378219604492,57.88996,65561.8,13.61373923343844,651
0.16801684,0.0021540131,52.6971549987793,59.26838,65712.26,27.347434444242026,652
0.1453487,0.0019413235,52.11488723754883,58.696114,65812.266,80.39894888473628,653
0.17584525,0.0022564863,53.32579040527344,59.90239,65766.0,-11.246409800317625,654
0.19058426,0.003234335,52.3890266418457,58.986275,65972.48,68.20987516218905,655
0.20363118,0.0081125,50.394683837890625,57.002926,66082.44,117.69549227953898,656
0.20648028,0.0035166491,50.6392822265625,57.261738,66224.555,23.93141451034143,657
0.113553494,0.0022322335,55.779884338378906,62.400623,66207.38,-13.429407370938366,658
0.24084847,0.007863647,46.22544479370117,52.854,66285.55,49.30976764224575,659
0.1419963,0.002419678,54.41103744506836,61.04559,66345.53,103.02734874182697,660
0.20164813,0.003944983,51.17538070678711,57.81591,66405.305,62.98065300362669,661
0.2117581,0.0139499055,50.821189880371094,57.463333,66421.43,37.15710563278697,662
0.26491612,0.016229471,46.930091857910156,53.578506,66484.14,8.096439138364333,663
0.1957918,0.008660507,48.463043212890625,55.122498,66594.53,28.800638575317617,664
0.2449532,0.012293439,49.66590881347656,56.337357,66714.47,9.166194897430103,665
0.13828504,0.004430213,54.47548294067383,61.155945,66804.61,84.92971222379066,666
0.27334595,0.022448596,47.566307067871094,54.25453,66882.234,33.58755437458219,667
0.15921985,0.0022380725,53.92210388183594,60.61503,66929.23,89.38953635875532,668
0.26332286,0.007957146,47.1697883605957,53.8701,67003.086,25.014795714844997,669
0.27841324,0.009072676,49.472259521484375,56.186092,67138.34,89.36652137238168,670
0.3047336,0.012037312,47.726776123046875,54.444405,67176.27,33.718002191786674,671
0.13505529,0.0015026296,56.35552215576172,63.077507,67219.86,11.929565796627868,672
0.14834198,0.0017879402,55.35578918457031,62.080086,67242.97,84.7025749886763,673
0.1895883,0.009260295,51.852787017822266,58.589523,67367.35,131.72959509364767,674
0.34185785,0.026284564,45.133399963378906,51.883778,67503.78,60.652832121206856,675
0.11592184,0.0016314876,55.674896240234375,62.426125,67512.305,72.04733610285436,676
0.36233923,0.028049238,44.50746154785156,51.25126,67437.984,31.209905699209372,677
0.116909884,0.004906582,55.66804504394531,62.412216,67441.71,67.56122643561537,678
0.14176188,0.0016860857,56.09116744995117,62.850605,67594.39,14.858835605131082,679
0.1719058,0.0020735594,53.344635009765625,60.102566,67579.3,33.10062001540419,680
0.1614679,0.00856018,53.024383544921875,59.791386,67670.03,125.50809948873984,681
0.113229886,0.0007594447,57.15250778198242,63.928474,67759.68,136.36114421053003,682
0.29901662,0.009854627,48.04853057861328,54.831776,67832.44,195.24085551650987,683
0.16247724,0.0024706898,52.96931076049805,59.752808,67834.97,164.93621163146105,684
0.15726219,0.003661043,53.50598907470703,60.287422,67814.34,101.6273775567545,685
0.1997724,0.0019766632,53.04517364501953,59.827106,67819.32,173.07599677569854,686
0.2808135,0.007879103,48.952850341796875,55.744705,67918.56,90.08004190576052,687
0.11433652,0.0013056983,57.63185119628906,64.43167,67998.2,63.56118588161891,688
0.11752459,0.0017067775,55.85450744628906,62.657784,68032.77,47.80951008264516,689
0.22554305,0.009377822,52.53965377807617,59.34735,68076.98,182.18029005835038,690
0.18128917,0.0048388946,53.82498550415039,60.628418,68034.33,203.38420919034863,691
0.12591955,0.0036401236,53.00408172607422,59.817062,68129.79,51.593934148291744,692
0.166646,0.0035216257,53.040374755859375,59.856884,68165.1,101.55706608765078,693
0.2480897,0.009591166,49.6065673828125,56.431427,68248.6,206.16181038357206,694
0.09657196,0.0009768922,57.730079650878906,64.56055,68304.66,18.492068194561703,695
0.096695475,0.0008033313,58.11125946044922,64.944534,68332.734,130.35378682133407,696
0.2540538,0.008886138,49.154563903808594,55.983223,68286.58,144.37634049155,697
0.14582911,0.0038977743,56.06737518310547,62.91207,68446.95,71.40332125194756,698
0.116440594,0.0015479346,58.43291473388672,65.27339,68404.766,37.672970941048135,699
0.27075693,0.009819109,43.616214752197266,50.463528,68473.14,46.02712805766088,700
0.25965542,0.008708311,50.13877868652344,57.00949,68707.13,79.27207150307088,701
0.117460996,0.001213542,57.48481750488281,64.36961,68847.945,55.11997775235318,702
0.35196513,0.009792998,48.57941436767578,55.454765,68753.53,117.37360181347995,703
0.22419044,0.0043148785,52.85371398925781,59.749733,68960.195,191.48921492406726,704
0.22263382,0.006798822,52.28244400024414,59.188538,69060.94,70.63543512480518,705
0.29679686,0.015203217,46.57082748413086,53.470867,69000.39,215.85523473104894,706
0.14660648,0.0029968903,51.96760940551758,58.866943,68993.33,106.7258262700643,707
0.34406728,0.012571106,42.50154495239258,49.408524,69069.8,77.64160339877813,708
0.32969892,0.014445603,47.12312316894531,54.041195,69180.734,118.42999124408459,709
0.1977294,0.0051135705,52.81093215942383,59.732487,69215.55,153.58625114766434,710
0.08148208,0.0009527457,59.04544448852539,65.98242,69369.766,118.56521241542904,711
0.261051,0.015535339,48.16175079345703,55.111183,69494.33,82.03327148656851,712
0.28424913,0.011324879,49.63842010498047,56.59246,69540.4,185.45553065606262,713
0.293188,0.005868054,49.254173278808594,56.199562,69453.875,71.46778343957608,714
0.2120598,0.003182697,53.00837326049805,59.955765,69473.92,101.98365701192536,715
0.16841894,0.005643647,53.402278900146484,60.360386,69581.08,72.33666307573426,716
0.28179476,0.017482175,48.718421936035156,55.68289,69644.72,157.860833749552,717
