ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Epoch,SampleStep
-9.93644905090332,-9.659185,2772.6328,0.9445311,5.7899502e-05,-44.6,326,330270
-10.066800117492676,-9.789696,2771.0483,2.8571458,0.00016672348,-62.8,327,331280
-9.933913230895996,-9.65694,2769.732,0.86635596,0.00036242223,-62.8,328,332290
-9.92593002319336,-9.649138,2767.9146,0.78072965,0.00016152787,-81.0,329,333300
-9.926258087158203,-9.649801,2764.5671,0.78892946,0.00017240747,-81.0,330,334310
-9.925135612487793,-9.649096,2760.3972,0.7863382,0.00011935801,-62.8,331,335320
-9.922821044921875,-9.647152,2756.6929,0.75577366,0.00013177426,-81.0,332,336330
-9.924124717712402,-9.648434,2756.9082,0.7816447,8.4991545e-05,-62.8,333,337340
-9.922511100769043,-9.6470585,2754.5254,0.7628207,7.472329e-05,-81.0,334,338350
-9.928376197814941,-9.65323,2751.464,0.7480856,0.000791686,-81.0,335,339360
-9.918440818786621,-9.6437845,2746.5674,0.704177,0.00014429561,-62.8,336,340370
-9.922260284423828,-9.647896,2743.645,0.76116246,0.00016975719,-81.0,337,341380
-9.924629211425781,-9.650861,2737.6838,0.751714,0.0005301148,-62.8,338,342390
-10.272870063781738,-9.99978,2730.901,0.66493577,0.03600909,-62.8,339,343400
-9.909228324890137,-9.636837,2723.9092,0.6181197,3.1738375e-05,-81.0,340,344410
-9.911947250366211,-9.640427,2715.2092,0.66367984,8.240464e-05,-8.2,341,345420
-9.913905143737793,-9.643226,2706.7954,0.70050704,0.00011306997,-81.0,342,346430
-9.912973403930664,-9.643398,2695.7559,0.7037934,0.00010815161,-62.8,343,347440
-9.920279502868652,-9.651791,2684.8867,0.8287574,0.00010181301,-62.8,344,348450
-9.90868091583252,-9.64133,2673.5103,0.68525165,2.6837813e-05,-81.0,345,349460
-9.916775703430176,-9.65091,2658.649,0.7069338,0.0008381085,-62.8,346,350470
-9.90481948852539,-9.639943,2648.7668,0.64623696,0.00015215276,-81.0,347,351480
-9.9041748046875,-9.640787,2633.8809,0.67784977,2.2598457e-05,-62.8,348,352490
-9.906475067138672,-9.64464,2618.3557,0.71825695,0.00013447167,-26.4,349,353500
-9.901357650756836,-9.6412115,2601.4634,0.6714401,0.00010838997,-81.0,350,354510
-9.899471282958984,-9.640818,2586.5344,0.6337315,0.00032412444,-81.0,351,355520
-9.902674674987793,-9.645791,2568.8403,0.69573057,0.00040197631,-81.0,352,356530
-9.891912460327148,-9.6366415,2552.7117,0.61747634,1.658131e-05,-81.0,353,357540
-9.8994779586792,-9.6458,2536.7861,0.74617755,6.1538674e-05,-81.0,354,358550
-9.899636268615723,-9.647344,2522.9297,0.7286408,0.00033460732,-81.0,355,359560
-9.950773239135742,-9.699823,2509.4941,1.4883767,0.00044150942,-81.0,356,360570
-9.891324043273926,-9.64134,2499.8354,0.68416584,3.5209643e-05,-81.0,357,361580
-9.886211395263672,-9.63719,2490.2183,0.5922363,0.00024216766,-62.8,358,362590
-9.888086318969727,-9.640213,2478.7373,0.6616039,7.517806e-05,-81.0,359,363600
-9.893416404724121,-9.646905,2465.1118,0.6964468,0.0005084637,-44.6,360,364610
-9.912415504455566,-9.6672535,2451.6226,0.6301259,0.0029921827,-81.0,361,365620
-9.882325172424316,-9.638214,2441.1064,0.63362455,6.4575506e-05,-62.8,362,366630
-9.882177352905273,-9.639134,2430.4329,0.6431394,9.22057e-05,-81.0,363,367640
-9.945460319519043,-9.702542,2429.178,1.418507,0.0011862598,28.2,364,368650
-9.894302368164062,-9.651681,2426.2163,0.8352778,4.6741192e-05,-8.2,365,369660
-9.886507987976074,-9.644236,2422.7258,0.71640354,0.00010650155,-8.2,366,370670
-9.887299537658691,-9.645605,2416.949,0.7110915,0.00027945897,-44.6,367,371680
-9.88488483428955,-9.643717,2411.6768,0.70403993,0.00013831611,-81.0,368,372690
-9.877569198608398,-9.637072,2404.9727,0.6067864,0.00013200012,-44.6,369,373700
-9.889927864074707,-9.6503,2396.2822,0.8166638,3.4606324e-05,-62.8,370,374710
-9.877171516418457,-9.638465,2387.0703,0.61230254,0.00023395837,-44.6,371,375720
-9.875104904174805,-9.637618,2374.8672,0.6278996,4.3800836e-05,-81.0,372,376730
-9.87661075592041,-9.640095,2365.1602,0.66552866,3.6759764e-05,-81.0,373,377740
-9.868854522705078,-9.633571,2352.8354,0.5561679,0.00012433124,-44.6,374,378750
-9.874719619750977,-9.640859,2338.6145,0.6572683,0.00016896304,-81.0,375,379760
-9.881346702575684,-9.648949,2323.9775,0.7432813,0.00039598558,-47.9,376,380770
-9.871606826782227,-9.640784,2308.2263,0.58435166,0.0006549737,-62.8,377,381780
-10.559761047363281,-10.330355,2294.0645,10.817017,0.00037005183,-44.6,378,382790
-9.863847732543945,-9.635317,2285.311,0.594291,4.0966122e-05,-62.8,379,383800
-9.8775053024292,-9.650089,2274.1628,0.65066576,0.0011367726,-71.4,380,384810
-9.862390518188477,-9.6362505,2261.397,0.60293806,7.5819364e-05,-62.8,381,385820
-9.863718032836914,-9.638628,2250.899,0.61368394,0.00024089366,-81.0,382,386830
-10.383971214294434,-10.157077,2268.9412,8.159721,0.0010235811,-44.6,383,387840
-10.07435131072998,-9.846137,2282.1467,3.6731653,0.0002890148,-81.0,384,388850
-10.031353950500488,-9.802425,2289.2856,3.059153,7.2678406e-05,-77.8,385,389860
-9.936562538146973,-9.70715,2294.1216,1.5861578,0.0005126287,-81.0,386,390870
-9.951086044311523,-9.7210865,2299.9941,1.8091776,0.00039712066,-81.0,387,391880
-9.920157432556152,-9.689812,2303.4546,1.2720597,0.0009041738,-81.0,388,392890
-9.94484806060791,-9.714389,2304.5952,1.42463,0.0023295293,-8.2,389,393900
-9.897281646728516,-9.666799,2304.8267,1.0578494,5.236716e-05,-59.6,390,394910
-9.915870666503906,-9.685307,2305.6372,1.3174028,0.0001468453,-77.8,391,395920
-9.896492958068848,-9.666083,2304.0928,1.0456568,6.338928e-05,-81.0,392,396930
-9.891938209533691,-9.661742,2301.9565,1.0754468,0.00020511851,-62.8,393,397940
-9.889477729797363,-9.65935,2301.274,0.9331026,0.0001517283,-74.6,394,398950
-9.90737533569336,-9.677262,2301.1257,1.1849959,0.00023845282,-81.0,395,399960
-9.920562744140625,-9.69084,2297.233,1.3971953,0.00016021507,-62.8,396,400970
-10.047138214111328,-9.817564,2295.7383,3.2778735,0.00010663185,-81.0,397,401980
-9.879338264465332,-9.650022,2293.1697,0.7817178,0.00024316784,-62.8,398,402990
-9.87773323059082,-9.648754,2289.794,0.7921479,5.575144e-05,-81.0,399,404000
-9.887563705444336,-9.658745,2288.185,0.76183635,0.0012500728,-62.8,400,405010
-9.869247436523438,-9.64067,2285.781,0.662879,0.000112117086,-62.8,401,406020
-9.875290870666504,-9.647172,2281.1848,0.7692461,4.2626547e-05,-62.8,402,407030
-9.865323066711426,-9.637659,2276.6428,0.6248675,6.8244386e-05,-62.8,403,408040
-9.864957809448242,-9.63788,2270.7705,0.6127687,0.00017231863,-62.8,404,409050
-9.858246803283691,-9.63163,2266.1687,0.54030645,3.759388e-05,-81.0,405,410060
-9.861640930175781,-9.635933,2257.084,0.58087057,0.0001934501,-44.6,406,411070
-9.866351127624512,-9.641333,2250.1895,0.6498246,0.0002668843,-81.0,407,412080
-9.859991073608398,-9.635911,2240.8042,0.59188217,0.00011660478,-41.4,408,413090
-9.957503318786621,-9.733742,2237.6152,2.088801,0.000124241,-41.4,409,414100
-9.886738777160645,-9.663278,2234.613,1.0087477,3.250421e-05,-81.0,410,415110
-9.872517585754395,-9.649308,2232.0967,0.7908655,0.000109976085,-62.8,411,416120
-9.874131202697754,-9.65126,2228.7112,0.688088,0.0010005734,-81.0,412,417130
-9.872140884399414,-9.649669,2224.72,0.7497704,0.00042411275,-81.0,413,418140
-9.861397743225098,-9.639436,2219.621,0.65085495,7.009474e-05,-81.0,414,419150
-9.863409042358398,-9.641822,2215.8755,0.6589308,0.0002541107,-62.8,415,420160
-9.858763694763184,-9.637629,2211.3506,0.6089268,0.00017317435,-81.0,416,421170
-9.856318473815918,-9.635836,2204.8284,0.5454325,0.00042347392,-62.8,417,422180
-9.85452651977539,-9.6341095,2204.1704,0.573623,6.0126524e-05,-81.0,418,423190
-9.86475658416748,-9.644852,2199.0498,0.56159836,0.0012156785,-81.0,419,424200
-9.852383613586426,-9.633173,2192.1023,0.5655353,2.1133856e-05,-81.0,420,425210
-9.863701820373535,-9.644702,2190.0027,0.7002755,0.00026239274,-44.6,421,426220
-9.854316711425781,-9.635796,2185.213,0.55700374,0.00034117798,-81.0,422,427230
-9.852099418640137,-9.634219,2178.8057,0.58193415,1.4768115e-05,-81.0,423,428240
-10.279134750366211,-10.060803,2183.315,6.8878307,2.7923752e-06,-81.0,424,429250
-9.896851539611816,-9.677819,2190.3264,1.2241735,2.8935454e-05,-81.0,425,430260
-13.670775413513184,-13.451666,2191.0908,56.94889,0.00033762486,28.2,426,431270
-9.869353294372559,-9.650089,2192.636,0.81251025,4.1552146e-05,-62.8,427,432280
-9.99653148651123,-9.777269,2192.62,2.6966763,9.946727e-06,-62.8,428,433290
-9.865424156188965,-9.6462965,2191.2808,0.7510929,7.789402e-05,-26.4,429,434300
-9.858991622924805,-9.640163,2188.2805,0.6685531,2.3100703e-05,-62.8,430,435310
-9.8599271774292,-9.641418,2185.0828,0.68066573,6.665849e-05,-81.0,431,436320
-9.861913681030273,-9.6437435,2181.7065,0.70893764,0.0001078777,-62.8,432,437330
-9.854840278625488,-9.637171,2176.6982,0.6202514,5.07269e-05,-81.0,433,438340
-9.860899925231934,-9.643811,2170.8826,0.71763694,5.5775825e-05,-62.8,434,439350
-9.857728004455566,-9.641018,2167.1,0.68234444,1.5224553e-05,-81.0,435,440360
-9.849323272705078,-9.633189,2161.3403,0.5329444,0.00024330801,-62.8,436,441370
-9.856553077697754,-9.641056,2154.9731,0.6128311,0.00048941624,-44.6,437,442380
-9.845541954040527,-9.630875,2146.6763,0.496903,0.00025581813,-62.8,438,443390
-9.849841117858887,-9.636027,2138.1423,0.5932518,0.00011904062,-62.8,439,444400
-9.858407974243164,-9.645011,2133.974,0.73622805,4.989827e-05,-81.0,440,445410
-9.848028182983398,-9.635423,2126.0503,0.57673615,0.00017043202,-26.4,441,446420
-9.845512390136719,-9.63359,2119.2224,0.56131977,9.147997e-05,-81.0,442,447430
-9.844680786132812,-9.633519,2111.616,0.55029005,0.00015900875,-62.8,443,448440
-9.850152969360352,-9.639588,2105.6465,0.64919716,9.659681e-05,-62.8,444,449450
-9.850499153137207,-9.64054,2099.5903,0.6477664,0.0002013954,-44.6,445,450460
-9.83840274810791,-9.629044,2093.5957,0.50235784,3.5687237e-05,-62.8,446,451470
-9.848663330078125,-9.640302,2083.6147,0.5517974,0.00082704914,-62.8,447,452480
-9.842381477355957,-9.635023,2073.5815,0.5794788,0.00011186815,-62.8,448,453490
-9.846447944641113,-9.639365,2070.8315,0.56176996,0.0006659475,-44.6,449,454500
-9.839310646057129,-9.63283,2064.8125,0.55838716,3.514636e-05,-44.6,450,455510
-9.850942611694336,-9.644934,2060.0923,0.7302595,8.2586776e-05,-8.2,451,456520
-9.84410572052002,-9.638763,2053.4185,0.56883967,0.00055786816,-44.6,452,457530
-9.833088874816895,-9.628446,2046.4346,0.49247843,4.2847405e-05,-62.8,453,458540
-9.837748527526855,-9.633835,2039.1335,0.5724244,4.076098e-05,-62.8,454,459550
-9.831796646118164,-9.62887,2029.2671,0.49355584,7.793086e-05,-44.6,455,460560
-9.835325241088867,-9.633195,2021.2986,0.5313927,0.00025445665,-44.6,456,461570
-9.831727981567383,-9.630449,2012.7852,0.51838535,6.791416e-05,-8.2,457,462580
-9.831171035766602,-9.630573,2005.9785,0.5003365,0.00020237526,-44.6,458,463590
-9.829506874084473,-9.629639,1998.6848,0.48831916,0.00019028939,-81.0,459,464600
-9.831229209899902,-9.632254,1989.7593,0.5350085,0.00013577957,-62.8,460,465610
-9.826640129089355,-9.628825,1978.1475,0.4869579,0.00011817173,-62.8,461,466620
-9.828889846801758,-9.631656,1972.3386,0.5409985,3.5443125e-05,-62.8,462,467630
-9.828113555908203,-9.631606,1965.0791,0.53965145,3.9697235e-05,-62.8,463,468640
-9.828191757202148,-9.632748,1954.4368,0.5576641,3.1971937e-05,-62.8,464,469650
-9.842144012451172,-9.647532,1946.1165,0.7459444,0.00023645748,-62.8,465,470660
-9.8827543258667,-9.688456,1942.99,1.3606212,0.00016940206,-62.8,466,471670
-9.821991920471191,-9.628201,1937.917,0.48060682,9.862105e-05,-62.8,467,472680
-9.833521842956543,-9.64042,1931.0198,0.6656696,6.83035e-05,-26.4,468,473690
-9.823572158813477,-9.631205,1923.6748,0.5311675,5.6885976e-05,-81.0,469,474700
-9.826547622680664,-9.6349,1916.4783,0.5835079,7.226313e-05,-62.8,470,475710
-9.827227592468262,-9.636543,1906.8408,0.6065645,8.053786e-05,-44.6,471,476720
-9.824433326721191,-9.634516,1899.1721,0.5752803,8.953485e-05,-26.4,472,477730
-9.820284843444824,-9.631347,1889.3801,0.52612305,0.000105263716,-44.6,473,478740
-9.82577896118164,-9.637849,1879.3037,0.5837301,0.00036561035,-62.8,474,479750
-9.864928245544434,-9.677674,1872.54,1.2051436,0.00014328814,-62.8,475,480760
-9.950547218322754,-9.763594,1869.5391,2.4529326,0.0002916968,-26.4,476,481770
-9.812676429748535,-9.626019,1866.5781,0.45746756,3.695622e-05,-26.4,477,482780
-9.830312728881836,-9.6441,1862.125,0.5400283,0.001286508,-81.0,478,483790
-9.816790580749512,-9.630988,1858.021,0.5250616,7.660737e-05,-62.8,479,484800
-9.816160202026367,-9.630786,1853.7471,0.50305235,0.00020536386,-44.6,480,485810
-9.819104194641113,-9.634283,1848.2109,0.5562405,0.00019509642,-81.0,481,486820
-9.847798347473145,-9.6632,1845.9805,0.9787648,0.00022777192,-62.8,482,487830
-9.816364288330078,-9.632163,1842.0146,0.5303794,0.00015808844,-62.8,483,488840
-9.813958168029785,-9.630368,1835.8975,0.5219923,3.5370584e-05,-81.0,484,489850
-9.81238079071045,-9.629483,1828.9722,0.50950646,3.1352385e-05,-81.0,485,490860
-9.81233024597168,-9.630032,1822.9907,0.5154829,4.5743272e-05,-62.8,486,491870
-9.816177368164062,-9.633852,1823.2583,0.5671234,7.827788e-05,-62.8,487,492880
-9.815591812133789,-9.633377,1822.1436,0.54405975,0.00018691712,-44.6,488,493890
-9.821728706359863,-9.639869,1818.603,0.5804441,0.0006716907,-26.4,489,494900
-9.813472747802734,-9.631978,1814.9485,0.5089953,0.00028429247,-62.8,490,495910
-9.815362930297852,-9.633703,1816.5923,0.57190204,3.112928e-05,-44.6,491,496920
-9.818097114562988,-9.636732,1813.6511,0.6096957,7.833331e-05,-81.0,492,497930
-9.811185836791992,-9.630296,1808.8994,0.5093819,0.00011343742,-81.0,493,498940
-9.814690589904785,-9.63434,1803.5073,0.564079,0.00014777969,-81.0,494,499950
-9.794964790344238,-9.614999,1799.6572,0.52745354,5.8442398e-05,-26.4,495,500960
-9.808849334716797,-9.629067,1797.8169,0.50124544,4.572768e-05,-81.0,496,501970
-9.822699546813965,-9.6433325,1793.6675,0.70031047,0.00012515187,-81.0,497,502980
-9.808717727661133,-9.629573,1791.4482,0.5099094,3.755465e-05,-26.4,498,503990
-9.817852973937988,-9.638987,1788.6685,0.63953537,0.00018595421,-8.2,499,505000
-9.812127113342285,-9.633662,1784.646,0.56371033,8.251303e-05,-44.6,500,506010
-9.835931777954102,-9.657558,1783.7314,0.9066988,0.0001511172,-81.0,501,507020
-9.839231491088867,-9.661022,1782.0942,0.5153777,0.0031454754,-62.8,502,508030
-9.806465148925781,-9.628515,1779.5034,0.4888173,7.449148e-05,-81.0,503,509040
-9.808491706848145,-9.630881,1776.102,0.5259115,6.013812e-05,-62.8,504,510050
-9.810586929321289,-9.633516,1770.7058,0.56455255,6.2144456e-05,10.0,505,511060
-9.821817398071289,-9.645083,1767.3389,0.50216234,0.0016409993,-62.8,506,512070
-9.805580139160156,-9.629048,1765.3218,0.49654883,0.000235837,-81.0,507,513080
-9.804827690124512,-9.628704,1761.2358,0.49102688,7.842289e-05,-44.6,508,514090
-9.814033508300781,-9.63841,1756.2363,0.5930457,0.00043742976,-62.8,509,515100
-9.99829387664795,-9.823221,1750.7249,3.3691328,8.262071e-05,-81.0,510,516110
-9.822772979736328,-9.647883,1748.8918,0.6691441,5.1013376e-05,-62.8,511,517120
-10.196358680725098,-10.020154,1762.0508,6.282946,3.097553e-05,-62.8,512,518130
-9.821612358093262,-9.645085,1765.2727,0.74358666,0.00015142343,-26.4,513,519140
-9.825540542602539,-9.649064,1764.7622,0.79167783,8.002007e-05,-62.8,514,520150
-9.814784049987793,-9.638458,1763.2583,0.614082,0.00022129201,-62.8,515,521160
-9.80899715423584,-9.632839,1761.5825,0.5515758,8.216872e-05,-26.4,516,522170
-9.866902351379395,-9.690837,1760.6523,0.6103639,0.0054841614,-44.6,517,523180
-9.807844161987305,-9.632019,1758.2529,0.53698814,9.9031015e-05,-44.6,518,524190
-9.804125785827637,-9.628662,1754.6338,0.49504483,4.7087386e-05,-81.0,519,525200
-9.80563735961914,-9.630611,1750.2637,0.5141078,0.0001131488,-44.6,520,526210
-9.807745933532715,-9.633118,1746.2783,0.5222244,0.00030860025,-81.0,521,527220
-9.804839134216309,-9.63056,1742.791,0.49898773,0.00021017877,-81.0,522,528230
-9.800444602966309,-9.626707,1737.3765,0.44765052,0.00017219644,-44.6,523,529240
-11.126420021057129,-10.9529705,1734.4937,20.11587,7.860719e-05,-8.2,524,530250
-9.818207740783691,-9.644126,1740.8159,0.6813125,0.000657771,-44.6,525,531260
-9.804609298706055,-9.630619,1739.8994,0.54754364,0.00026177784,-81.0,526,532270
-9.7952241897583,-9.621518,1737.0581,0.47930613,0.0001270872,-81.0,527,533280
-9.807206153869629,-9.633575,1736.3057,0.5470207,0.00018673997,-44.6,528,534290
-9.799551010131836,-9.626282,1732.6953,0.4586585,5.528713e-05,-44.6,529,535300
-9.803568840026855,-9.630705,1728.6387,0.501845,0.0002053514,-26.4,530,536310
-9.800015449523926,-9.62768,1723.3577,0.4853274,1.4648031e-05,-81.0,531,537320
-9.839027404785156,-9.667095,1719.3184,1.1834097,8.559178e-05,-8.2,532,538330
-9.80057430267334,-9.629174,1714.0034,0.54321945,0.00014757641,-26.4,533,539340
-9.81959056854248,-9.648039,1715.5215,0.7221329,0.00044806302,10.0,534,540350
-9.857145309448242,-9.685802,1713.4316,1.1907985,0.0010531227,-26.4,535,541360
-9.799327850341797,-9.628475,1708.5225,0.4478993,0.00034729656,-8.2,536,542370
-9.802226066589355,-9.631949,1702.7646,0.54253685,5.444032e-05,-44.6,537,543380
-9.795799255371094,-9.626166,1696.333,0.49477285,6.3413536e-05,-26.4,538,544390
-9.796740531921387,-9.627594,1691.4644,0.46653548,0.0001332679,-26.4,539,545400
-9.800241470336914,-9.631665,1685.7593,0.5076754,0.00026201791,-8.2,540,546410
-9.798392295837402,-9.6305895,1678.0244,0.49335057,0.00046798502,-26.4,541,547420
-9.795452117919922,-9.628001,1674.5127,0.5482288,5.9372403e-05,-44.6,542,548430
-9.804226875305176,-9.637181,1670.4526,0.6185081,6.3614854e-05,-47.8,543,549440
-9.798705101013184,-9.632109,1665.9604,0.54604673,4.6612517e-05,-26.4,544,550450
-9.776775360107422,-9.610871,1659.0393,0.4320435,5.986111e-05,-8.2,545,551460
-9.792617797851562,-9.627076,1655.4187,0.5065384,0.00036390932,-47.8,546,552470
-9.793473243713379,-9.6280985,1653.7498,0.4922957,9.345673e-05,-26.4,547,553480
-9.79941177368164,-9.634572,1648.3936,0.5742173,0.00010231381,-8.2,548,554490
-9.814800262451172,-9.649904,1648.9648,0.79534656,0.00013922561,-59.6,549,555500
-9.799086570739746,-9.634077,1650.0974,0.5723467,6.5376946e-05,-26.4,550,556510
-9.910204887390137,-9.744289,1659.1548,2.0672052,0.0007536173,-26.4,551,557520
-9.848854064941406,-9.681676,1671.7825,1.2506456,0.00023544011,-44.6,552,558530
-9.809225082397461,-9.641498,1677.2764,0.65080416,0.0002766529,-62.8,553,559540
-10.17756175994873,-10.009674,1678.8804,5.8821464,0.0017780641,-44.6,554,560550
-9.808233261108398,-9.640337,1678.9663,0.6543658,0.00013645228,-26.4,555,561560
-9.82605266571045,-9.658296,1677.5713,0.7265867,0.0014436115,-8.2,556,562570
-9.792327880859375,-9.62481,1675.1753,0.5868982,3.1403008e-05,-62.8,557,563580
-9.846216201782227,-9.678592,1676.2461,1.1981246,0.0002824249,-44.6,558,564590
-9.829214096069336,-9.66155,1676.6494,0.80467093,0.0012406574,-23.2,559,565600
-9.81521224975586,-9.647729,1674.8367,0.75349545,0.00020487666,-26.4,560,566610
-9.855608940124512,-9.688361,1672.4766,0.9370348,0.0030260785,-44.6,561,567620
-9.806428909301758,-9.639556,1668.7344,0.6577393,3.559602e-05,-62.8,562,568630
-9.80172348022461,-9.63522,1665.0408,0.59314764,3.9057704e-05,-26.4,563,569640
-9.857419967651367,-9.690907,1665.1384,1.4182532,2.4371779e-05,-8.2,564,570650
-9.810502052307129,-9.6441555,1663.4636,0.7205707,7.041513e-05,-26.4,565,571660
-9.804607391357422,-9.638555,1660.5305,0.6326125,0.00012139915,-8.2,566,572670
-9.801815032958984,-9.6361475,1656.6719,0.56732976,0.0003064657,-62.8,567,573680
-9.808382987976074,-9.642869,1655.1382,0.6950723,0.000114287664,-62.8,568,574690
-9.794902801513672,-9.629838,1650.644,0.596048,0.00013787461,-81.0,569,575700
-9.8029146194458,-9.638298,1646.1641,0.6395127,3.3143784e-05,-44.6,570,576710
-9.789007186889648,-9.625016,1639.9099,0.47869897,4.3598215e-05,-26.4,571,577720
-9.803267478942871,-9.63993,1633.3748,0.5045853,0.0011092044,-26.4,572,578730
-9.795717239379883,-9.633062,1626.55,0.5636391,2.2884913e-05,-62.8,573,579740
-9.802536964416504,-9.64045,1620.8723,0.66554046,7.214261e-05,10.0,574,580750
-9.78023910522461,-9.618846,1613.9275,0.48818946,0.00031766627,-62.8,575,581760
-9.782902717590332,-9.622233,1606.6953,0.61952525,0.0002616092,-26.4,576,582770
-9.790048599243164,-9.6299715,1600.7737,0.49184933,0.00019956553,10.0,577,583780
-9.786962509155273,-9.627508,1594.5408,0.42703813,0.0003917996,-26.4,578,584790
-9.782782554626465,-9.624084,1586.9841,0.4341635,2.848228e-05,-62.8,579,585800
-9.787864685058594,-9.629837,1580.2773,0.51727533,1.4230158e-05,-41.4,580,586810
-9.820098876953125,-9.662641,1574.5818,1.1387805,8.875945e-06,-62.8,581,587820
-9.809062004089355,-9.652304,1567.5874,0.9264914,0.00017254057,-44.6,582,588830
-9.804925918579102,-9.648408,1565.1792,0.88963306,0.00045251005,46.4,583,589840
-9.780252456665039,-9.624167,1560.8486,0.5077109,0.00012595452,-8.2,584,590850
-9.773210525512695,-9.617005,1562.0532,0.5646435,0.00014145725,10.0,585,591860
-9.785860061645508,-9.629966,1558.9404,0.52441126,0.0009383318,-44.6,586,592870
-9.77597713470459,-9.620576,1554.0154,0.4411735,9.8718854e-05,-62.8,587,593880
-9.78161334991455,-9.62625,1553.6287,0.44452125,0.0001478604,13.2,588,594890
-9.78477668762207,-9.6299095,1548.6763,0.4969797,0.00018390772,-62.8,589,595900
-9.78183650970459,-9.627515,1543.2205,0.45513508,0.00020242516,-5.0,590,596910
-9.791546821594238,-9.637413,1541.3354,0.6649672,4.3535692e-05,-26.4,591,597920
-9.766250610351562,-9.612245,1540.063,0.45971483,0.00014792765,-8.2,592,598930
-10.113870620727539,-9.959905,1539.6558,5.3870506,6.8279674e-05,-5.0,593,599940
-9.774231910705566,-9.620487,1537.4458,0.48755717,0.00048118562,-5.0,594,600950
-9.68924617767334,-9.535786,1534.6089,0.47088236,0.0007867724,-26.4,595,601960
-9.679844856262207,-9.526261,1535.8354,0.6616491,0.0017022812,-11.5,596,602970
-9.248470306396484,-9.093423,1550.4746,0.93126523,0.00061639876,-8.2,597,603980
-9.134673118591309,-8.97753,1571.4375,0.88130873,0.000325571,-5.0,598,604990
-7.6999592781066895,-7.5399165,1600.4263,0.95955485,0.0010062896,43.2,599,606000
-6.833136558532715,-6.66821,1649.2673,0.9533741,0.0003604953,22.8,600,607010
-6.352531909942627,-6.1804366,1720.9546,2.1664796,0.0007102666,21.8,601,608020
-2.738197088241577,-2.5572555,1809.415,0.88232434,0.00062905607,28.2,602,609030
-0.28332746028900146,-0.08914083,1941.8662,0.53726375,0.00035955038,-1.8,603,610040
0.19002968072891235,0.3971885,2071.5884,1.0842686,0.00013205248,-20.0,604,611050
1.2842077016830444,1.5047837,2205.7607,0.9029354,0.00020531706,-62.8,605,612060
2.3793437480926514,2.613364,2340.2034,0.60040283,0.00043775627,-26.4,606,613070
1.8133586645126343,2.0618637,2485.0503,0.7303033,0.0006335519,-59.6,607,614080
3.486372232437134,3.7490315,2626.5933,0.6588334,0.0006004083,-62.8,608,615090
3.9540109634399414,4.231594,2775.8325,0.72376966,0.0003370928,-81.0,609,616100
4.713586807250977,5.0063667,2927.7983,0.72325903,0.0010828058,-77.8,610,617110
5.154602527618408,5.4618697,3072.6716,0.6822119,0.0010297147,-77.8,611,618120
6.069955348968506,6.3923483,3223.9307,0.5827631,0.00017034734,-62.8,612,619130
5.04022216796875,5.374859,3346.3687,0.7785103,0.000863035,-26.4,613,620140
5.874777317047119,6.221888,3471.1064,0.5934391,0.0002967441,-26.4,614,621150
6.891958713531494,7.251153,3591.942,0.6327684,0.00046554464,10.0,615,622160
4.492795944213867,4.864498,3717.0195,0.6235628,0.00088129746,-8.2,616,623170
8.562479019165039,8.945886,3834.0684,0.4454369,0.00041264636,25.0,617,624180
6.634574890136719,7.027429,3928.542,0.4613699,0.00029553584,28.2,618,625190
7.143564701080322,7.5464153,4028.5068,0.66987777,0.00020723935,-8.2,619,626200
8.453377723693848,8.865733,4123.556,0.43316853,0.00021382769,31.4,620,627210
8.806557655334473,9.229801,4232.4355,0.4713403,0.00027226948,36.7,621,628220
8.546697616577148,8.979111,4324.127,0.3941425,0.000118723874,40.0,622,629230
8.009469985961914,8.451473,4420.032,0.46312475,8.538795e-05,82.8,623,630240
8.8753662109375,9.326763,4513.9707,0.40715104,0.00026245267,101.0,624,631250
8.892592430114746,9.353058,4604.658,0.37225288,0.0001401998,59.8,625,632260
9.519105911254883,9.988611,4695.0537,0.39843184,0.00047894698,51.6,626,633270
10.479452133178711,10.957318,4778.661,0.33919346,0.00026899046,39.9,627,634280
7.342342376708984,7.8255897,4832.4707,0.39842778,9.760877e-05,79.6,628,635290
8.739922523498535,9.228553,4886.302,0.4699966,0.0014581105,97.8,629,636300
6.77738094329834,7.269673,4922.918,0.5590714,0.009532089,79.6,630,637310
8.902719497680664,9.400831,4981.116,0.51509786,0.0008725874,58.2,631,638320
11.027406692504883,11.530253,5028.4707,0.24640658,0.00019390958,82.8,632,639330
7.907423496246338,8.41501,5075.8687,0.44822434,0.0015147907,73.1,633,640340
9.142011642456055,9.655223,5132.1133,0.22594142,0.0003608558,82.8,634,641350
8.849815368652344,9.370789,5209.729,0.23503622,5.374116e-05,64.6,635,642360
10.083660125732422,10.613399,5297.385,0.29090363,0.00021763719,101.0,636,643370
10.773662567138672,11.311567,5379.048,0.32309985,0.0005140089,101.0,637,644380
9.236740112304688,9.780407,5436.67,0.22825244,0.00065793743,101.0,638,645390
10.27056884765625,10.818155,5475.866,0.23818967,0.0001213044,101.0,639,646400
9.962782859802246,10.514183,5513.9985,0.22189508,0.00012628619,82.8,640,647410
9.831534385681152,10.386176,5546.4214,0.29149246,0.000109182016,58.1,641,648420
