Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
0.39734447,0.041666545,31.808887481689453,37.75352,59446.33,54.91396059469748,2949,295000
0.4340397,0.047691986,29.526905059814453,35.47632,59494.14,7.517247494414191,2950,295100
0.33868384,0.03198379,32.43938064575195,38.38218,59427.984,71.97031166293432,2951,295200
0.5565531,0.06574616,24.30666160583496,30.249542,59428.812,53.64062604147287,2952,295300
0.37366027,0.04577907,27.46470069885254,33.40618,59414.812,108.87416218711476,2953,295400
0.45695716,0.080094054,25.9257755279541,31.873901,59481.266,43.77624176063817,2954,295500
0.27158132,0.030502066,34.751686096191406,40.69072,59390.33,28.495153324429978,2955,295600
0.43808937,0.052932106,28.84328269958496,34.795113,59518.297,99.43302624898136,2956,295700
0.3088793,0.03800861,32.245155334472656,38.194424,59492.68,235.7660893463376,2957,295800
0.3968651,0.050308123,26.86275863647461,32.80542,59426.61,37.97411808076141,2958,295900
0.5415424,0.072205156,24.937644958496094,30.879366,59417.203,5.082995647963781,2959,296000
0.3074879,0.04841891,29.704071044921875,35.63596,59318.89,137.18910177511788,2960,296100
0.39911604,0.045998204,31.229724884033203,37.169495,59397.688,206.7268499647153,2961,296200
0.48533365,0.041108623,30.52803611755371,36.468956,59409.203,74.89580183081408,2962,296300
0.36820048,0.03276255,33.787109375,39.734467,59473.586,42.06856694579613,2963,296400
0.39929932,0.06180673,26.491867065429688,32.431355,59394.875,67.20766970951458,2964,296500
0.37280747,0.047597766,29.505443572998047,35.448807,59433.64,105.12550525443443,2965,296600
0.50601023,0.07495166,28.970706939697266,34.921703,59509.96,177.51985949950182,2966,296700
0.47176626,0.042595923,27.960468292236328,33.908466,59479.984,147.66171098227946,2967,296800
0.47036982,0.07745233,25.682384490966797,31.629307,59469.227,61.83570182940363,2968,296900
0.36795723,0.05851334,26.963247299194336,32.912926,59496.79,91.92608414845019,2969,297000
0.3254611,0.055262923,29.328094482421875,35.274666,59465.727,174.1283665360299,2970,297100
0.53317726,0.063827544,24.451745986938477,30.396435,59446.89,96.30985637992715,2971,297200
0.44305676,0.06655246,24.102432250976562,30.04903,59465.992,42.51357036074728,2972,297300
0.3599426,0.05042787,29.906143188476562,35.846207,59400.625,196.7078450053106,2973,297400
0.40375564,0.04622578,29.059738159179688,35.004143,59444.055,226.4570961591893,2974,297500
0.39125812,0.032015428,30.43225860595703,36.37941,59471.516,260.24175297995276,2975,297600
0.2638469,0.047402903,29.39737319946289,35.34571,59483.375,69.15643381859209,2976,297700
0.34705493,0.032339685,32.12753677368164,38.06914,59416.055,56.10210243277346,2977,297800
0.34001017,0.029367898,30.814109802246094,36.758583,59444.734,139.9046773603372,2978,297900
0.37357068,0.03901927,27.898286819458008,33.83342,59351.33,17.242952129660164,2979,298000
0.43492687,0.043399617,29.93794059753418,35.882782,59448.414,103.15252709712414,2980,298100
0.4879229,0.055457745,26.035367965698242,31.979197,59438.28,113.59576943290426,2981,298200
0.514465,0.05886366,26.308706283569336,32.25641,59477.03,164.6773459733086,2982,298300
0.4194422,0.05384612,26.788408279418945,32.730896,59424.875,169.21358036937946,2983,298400
0.28026387,0.030114386,32.27035903930664,38.206017,59356.562,122.78211908758612,2984,298500
0.44264102,0.05924907,27.122478485107422,33.05775,59352.72,49.10520111863766,2985,298600
0.40730855,0.049898304,30.537582397460938,36.47563,59380.484,43.16271976010617,2986,298700
0.31455308,0.046678,29.80835723876953,35.744114,59357.58,45.99492345352278,2987,298800
0.2883916,0.021690378,35.01014709472656,40.943657,59335.11,186.83001745263246,2988,298900
0.38154215,0.062137976,28.032743453979492,33.97433,59415.875,2.222013540165504,2989,299000
0.3221701,0.035867617,30.899593353271484,36.839188,59395.953,88.78961363034848,2990,299100
0.40132493,0.05093604,27.723045349121094,33.667576,59445.312,86.4437027314941,2991,299200
0.38550052,0.046924118,32.953643798828125,38.89595,59423.047,207.7541696438742,2992,299300
0.41825175,0.04452963,27.263370513916016,33.212452,59490.812,82.08741135999307,2993,299400
0.43880647,0.054491002,26.594390869140625,32.531387,59369.96,66.47734613541802,2994,299500
0.3385558,0.042147744,29.754676818847656,35.693336,59386.6,246.630425475563,2995,299600
0.3988507,0.044444516,29.020004272460938,34.962597,59425.938,161.78003222214505,2996,299700
0.2989193,0.032947667,31.945390701293945,37.88704,59416.484,233.41176437723053,2997,299800
0.4298264,0.04184457,27.603275299072266,33.546722,59434.47,29.3851869420286,2998,299900
0.4441074,0.038810782,29.410444259643555,35.3498,59393.555,158.93463472259452,2999,300000
0.34935886,0.039934702,30.7626953125,36.70025,59375.53,173.94502741248144,3000,300100
0.47943887,0.06758241,24.71215057373047,30.646109,59339.594,188.97685798235997,3001,300200
0.4233057,0.05151262,29.68968391418457,35.62834,59386.58,200.46052180987064,3002,300300
0.47889966,0.066975415,26.131488800048828,32.066673,59351.836,192.95334012408935,3003,300400
0.3356408,0.044389255,30.651763916015625,36.58538,59336.17,73.13879411241928,3004,300500
0.36371046,0.050522804,31.616741180419922,37.538208,59214.67,167.5839915734652,3005,300600
0.3965681,0.06412712,27.227827072143555,33.15302,59251.92,214.6010903717194,3006,300700
0.5149232,0.09142323,23.44090461730957,29.356148,59152.438,171.87872087237434,3007,300800
0.31346375,0.037043408,30.390085220336914,36.302948,59128.633,11.269035600135707,3008,300900
0.43043286,0.040083587,29.134092330932617,35.04596,59118.67,98.47238314223719,3009,301000
0.31679952,0.036332987,30.003215789794922,35.918808,59155.93,52.84595341985842,3010,301100
0.28243706,0.034251597,36.75220489501953,42.667942,59157.39,65.72237460826534,3011,301200
0.43598682,0.057265006,28.362110137939453,34.283947,59218.36,53.59417725503432,3012,301300
0.5295361,0.08094865,26.11404037475586,32.032513,59184.734,180.15405280447732,3013,301400
0.41127467,0.050968163,28.806806564331055,34.71501,59082.055,117.43001584223461,3014,301500
0.32161298,0.051302224,27.34627914428711,33.263195,59169.17,111.42193993776561,3015,301600
0.39079577,0.050089896,29.948753356933594,35.86161,59128.58,90.15274894585839,3016,301700
0.55901575,0.067381665,24.704484939575195,30.616596,59121.11,118.23783553680832,3017,301800
0.349664,0.034255493,29.288129806518555,35.190926,59027.953,137.74812483864287,3018,301900
0.6109722,0.061944716,25.22568130493164,31.13131,59056.273,233.6166610227812,3019,302000
0.29609174,0.050570335,33.55335998535156,39.45914,59057.797,194.9417131770691,3020,302100
0.31630242,0.05126667,29.89565658569336,35.7971,59014.445,58.71734680708385,3021,302200
0.39616737,0.052348226,25.921661376953125,31.832462,59108.0,158.1296582199745,3022,302300
0.3500212,0.03609921,30.508758544921875,36.41553,59067.734,163.8840279153058,3023,302400
0.3730874,0.055814397,29.626941680908203,35.532944,59060.016,206.31135811967147,3024,302500
0.35550815,0.03645981,30.537567138671875,36.451553,59139.86,229.94760385480285,3025,302600
0.43647778,0.038799148,30.008726119995117,35.923283,59145.562,97.3595890298593,3026,302700
0.35573235,0.0402088,28.087810516357422,34.00031,59124.992,138.85556267723678,3027,302800
0.3302251,0.028207138,33.699527740478516,39.61065,59111.227,121.87304026045209,3028,302900
0.36341244,0.041961648,28.377464294433594,34.291687,59142.227,184.1151755271609,3029,303000
0.29638714,0.023771074,34.49074935913086,40.404785,59140.36,221.21268915403408,3030,303100
0.5127749,0.06161496,25.64665412902832,31.558187,59115.336,100.32327605674003,3031,303200
0.41859448,0.06506917,29.894920349121094,35.81053,59156.11,187.030145503825,3032,303300
0.39355496,0.04519806,29.89909553527832,35.81442,59153.234,69.89386931387807,3033,303400
0.6065285,0.06884082,23.581787109375,29.490355,59085.688,145.30247727534228,3034,303500
0.3694185,0.05789721,27.76561737060547,33.673077,59074.586,173.63693905595568,3035,303600
0.41969672,0.04930955,28.192243576049805,34.104454,59122.1,154.34126902089142,3036,303700
0.30520433,0.040629804,28.398591995239258,34.314545,59159.523,114.17387160750363,3037,303800
0.28669566,0.032358486,31.1387882232666,37.057617,59188.297,206.71433196471003,3038,303900
0.3397118,0.042846803,30.606534957885742,36.51973,59131.953,185.79715065455932,3039,304000
0.5431047,0.06889318,23.775827407836914,29.691422,59155.945,200.0881686063628,3040,304100
0.3873184,0.053890973,28.56136131286621,34.474335,59129.734,218.18913119463446,3041,304200
0.6011046,0.059249096,25.95963478088379,31.866539,59069.04,238.3396474628374,3042,304300
0.2661957,0.025774376,36.12267303466797,42.029858,59071.836,126.18526376367234,3043,304400
0.44003123,0.066575624,25.29046630859375,31.196077,59056.11,117.52158663962963,3044,304500
0.4388088,0.048303865,27.402568817138672,33.316864,59142.953,155.2906229470781,3045,304600
0.3228716,0.040793665,32.44886779785156,38.364315,59154.453,98.35562490740774,3046,304700
0.43107378,0.05931101,27.390735626220703,33.299225,59084.9,106.54591430388817,3047,304800
0.38642275,0.051586553,27.948076248168945,33.858624,59105.477,189.17630015715832,3048,304900
0.23546039,0.020104636,35.00692367553711,40.917004,59100.797,91.9090487038498,3049,305000
0.4549686,0.058164567,27.351245880126953,33.26459,59133.445,97.26494343995277,3050,305100
0.5026197,0.065802224,25.6090087890625,31.52311,59141.008,138.32311445440988,3051,305200
0.43370086,0.048702985,30.303112030029297,36.218006,59148.953,146.29654143220787,3052,305300
0.3536846,0.09151406,24.582857131958008,30.493664,59108.062,151.61873323427182,3053,305400
0.38057053,0.05818083,27.539417266845703,33.445282,59058.65,176.1832574553968,3054,305500
0.46327412,0.050266698,27.942798614501953,33.852257,59094.58,166.41393416272797,3055,305600
0.33904022,0.048746232,29.376296997070312,35.285583,59092.875,51.72002445930226,3056,305700
0.4391238,0.05524171,26.59285545349121,32.498337,59054.812,93.54544588457496,3057,305800
0.4344418,0.05236095,25.993745803833008,31.904207,59104.617,172.28996192699265,3058,305900
0.41821802,0.05579292,27.109424591064453,33.01742,59079.984,127.3146303248624,3059,306000
0.34032685,0.04036089,31.673635482788086,37.579094,59054.586,107.93857511987966,3060,306100
0.54617214,0.08404386,25.051822662353516,30.951525,58997.03,94.89104772369208,3061,306200
0.402515,0.04470761,28.099252700805664,34.00267,59034.18,214.8589118751195,3062,306300
0.28889477,0.043575227,30.42326545715332,36.330833,59075.688,38.964542900542135,3063,306400
0.30305293,0.05670236,31.711177825927734,37.617973,59067.945,158.3878084985514,3064,306500
0.324529,0.03456442,30.870075225830078,36.785767,59156.92,166.55665073275193,3065,306600
0.26679486,0.03417669,34.044578552246094,39.958458,59138.79,143.18395364803052,3066,306700
0.32076433,0.034178592,32.019901275634766,37.924583,59046.812,55.604349328037856,3067,306800
0.47668678,0.071141034,25.70521354675293,31.611902,59066.89,140.24870749658794,3068,306900
0.34275055,0.047316603,28.280925750732422,34.18814,59072.156,146.20878005963039,3069,307000
0.40857655,0.045104757,29.872846603393555,35.77712,59042.72,243.4357508068957,3070,307100
0.37183014,0.032897588,30.178543090820312,36.08877,59102.297,121.56985315397444,3071,307200
0.3140425,0.036298826,30.78786849975586,36.69632,59084.523,67.09667970388516,3072,307300
0.43356302,0.045290634,27.721981048583984,33.6344,59124.18,67.99075645879891,3073,307400
0.4654137,0.063550085,28.37016487121582,34.281143,59109.78,56.18090583417254,3074,307500
0.57542574,0.07894832,25.754060745239258,31.662912,59088.516,241.99392629205448,3075,307600
0.3573798,0.04305791,31.87377166748047,37.787617,59138.453,111.8281861965234,3076,307700
0.44969088,0.074306,26.82377815246582,32.73676,59129.805,65.84576387567108,3077,307800
0.356206,0.04287324,32.27757263183594,38.18567,59080.97,71.64849711280375,3078,307900
0.38793844,0.057083488,27.88558578491211,33.791504,59059.17,172.6413111422598,3079,308000
0.4192187,0.044272624,30.315200805664062,36.22507,59098.71,173.80659431537916,3080,308100
0.33247665,0.028619815,31.228111267089844,37.132736,59046.258,250.71398614370327,3081,308200
0.37254667,0.05636509,26.730022430419922,32.630825,59008.03,204.915664572137,3082,308300
0.34495604,0.042883493,29.97452163696289,35.87693,59024.094,206.52349538018294,3083,308400
0.39072853,0.03740765,29.977771759033203,35.887653,59098.82,185.16120231400572,3084,308500
0.3340302,0.027402675,34.07799530029297,39.990097,59121.04,188.92183325658033,3085,308600
0.39073908,0.031725828,30.45941734313965,36.378315,59188.984,204.38181263319512,3086,308700
0.49823046,0.07125354,24.87811279296875,30.785906,59077.93,223.5650723147605,3087,308800
0.45053124,0.04045878,26.11000633239746,32.0223,59122.945,181.0432598236132,3088,308900
0.49361074,0.07661996,24.520620346069336,30.43503,59144.094,176.23319380972026,3089,309000
0.42250234,0.05095719,26.443435668945312,32.352654,59092.188,110.30314363958757,3090,309100
0.35553557,0.03736759,32.30585479736328,38.214806,59089.5,10.939898710713969,3091,309200
0.28666162,0.04716661,31.03336524963379,36.944527,59111.617,229.6822733228281,3092,309300
0.32789347,0.04354381,31.799598693847656,37.708538,59089.39,123.58740874941981,3093,309400
0.41875696,0.04972334,26.458879470825195,32.372013,59131.344,171.9421504557706,3094,309500
0.48031622,0.06517401,26.81350326538086,32.721577,59080.734,62.488971653018076,3095,309600
0.45481735,0.0572478,28.628990173339844,34.539574,59105.844,174.7673591182872,3096,309700
0.2683175,0.04135839,32.806148529052734,38.72113,59149.83,208.23300875002963,3097,309800
0.39269856,0.04800771,27.03076934814453,32.947083,59163.14,195.0132329811419,3098,309900
0.465326,0.03982552,29.883628845214844,35.79483,59112.008,97.93194266371351,3099,310000
0.5131831,0.06492532,29.80411148071289,35.716583,59124.71,215.32642282072896,3100,310100
0.4851115,0.06556831,25.47313690185547,31.385033,59118.97,144.34614308203993,3101,310200
0.38646275,0.05129498,28.501169204711914,34.418327,59171.58,138.5764177864098,3102,310300
0.42489558,0.050932255,28.175683975219727,34.08363,59079.46,207.2455151716458,3103,310400
0.45146263,0.05698676,28.509014129638672,34.42185,59128.344,94.58318020263441,3104,310500
0.4661708,0.05322753,28.004701614379883,33.91939,59146.906,144.81176209587983,3105,310600
0.56810427,0.05985385,26.72122573852539,32.638535,59173.094,185.10975873658342,3106,310700
0.29985943,0.039013926,31.718652725219727,37.632248,59135.953,138.42431864528243,3107,310800
0.29593164,0.030101571,32.657623291015625,38.569664,59120.43,94.49403007933964,3108,310900
0.4431186,0.0656111,27.125530242919922,33.041595,59160.664,109.206133151226,3109,311000
0.4500013,0.0613832,25.948627471923828,31.86017,59115.42,92.74374388822045,3110,311100
0.38810953,0.036300763,31.457998275756836,37.369442,59114.438,102.98265784869851,3111,311200
0.38894665,0.043650307,29.67724609375,35.58808,59108.36,119.69321387005394,3112,311300
0.39149183,0.053934984,27.68998908996582,33.601116,59111.266,77.63192767874303,3113,311400
0.44613612,0.06374422,26.679161071777344,32.578342,58991.805,105.84511735269736,3114,311500
0.36068663,0.03399118,31.45728302001953,37.36779,59105.07,211.39419312169392,3115,311600
0.37480417,0.043434795,31.277854919433594,37.195713,59178.58,120.32140626333224,3116,311700
0.38071722,0.040404882,30.74603271484375,36.66874,59227.08,138.01219273146037,3117,311800
0.34703428,0.03936148,31.091163635253906,37.010002,59188.383,199.68374620040143,3118,311900
0.403028,0.064611435,26.47626495361328,32.393047,59167.836,121.67350433835992,3119,312000
0.47798356,0.052290186,26.318653106689453,32.227592,59089.39,169.83661777732175,3120,312100
0.44791558,0.05250238,29.854326248168945,35.766766,59124.39,48.57604097231773,3121,312200
0.3906425,0.05109322,28.49427032470703,34.407887,59136.164,130.7439087887268,3122,312300
0.33158696,0.040650304,30.349876403808594,36.255947,59060.703,151.66703681803273,3123,312400
0.43203652,0.057886116,26.986520767211914,32.888306,59017.85,188.96550717808492,3124,312500
0.4605885,0.06487114,28.941265106201172,34.852165,59109.0,116.4956728197588,3125,312600
0.35091478,0.049742147,28.93302345275879,34.843487,59104.64,190.0878469980787,3126,312700
0.26038578,0.04030057,31.39127540588379,37.299587,59083.117,122.47883314531853,3127,312800
0.440643,0.062802665,28.76675796508789,34.67588,59091.22,83.63493373938346,3128,312900
0.3790461,0.058492534,26.993099212646484,32.903473,59103.727,111.63622416161911,3129,313000
0.24574009,0.03262,34.25698471069336,40.16906,59120.75,203.0101666381096,3130,313100
0.35230035,0.048269175,28.179304122924805,34.093567,59142.625,99.71830631712703,3131,313200
0.51463616,0.082851596,26.514020919799805,32.424294,59102.734,115.99647345260192,3132,313300
0.45349795,0.07910091,25.96358871459961,31.873304,59097.156,114.92626462102655,3133,313400
0.37414882,0.046970095,26.981056213378906,32.888138,59070.83,213.44276956642295,3134,313500
0.49827105,0.051387347,26.83306312561035,32.740154,59070.906,123.0798490337732,3135,313600
0.28961584,0.047109917,30.051122665405273,35.959465,59083.43,162.93889992270394,3136,313700
0.28874373,0.03016938,33.525596618652344,39.43229,59066.914,9.499380062994781,3137,313800
0.38317806,0.031470176,31.008272171020508,36.91254,59042.688,131.4979108845113,3138,313900
0.28578195,0.026527368,32.37839889526367,38.281307,59029.094,235.67770351238468,3139,314000
0.37439245,0.050894998,30.077533721923828,35.98301,59054.75,113.77887323058548,3140,314100
0.4222921,0.049867377,28.702163696289062,34.60695,59047.86,58.76702454998301,3141,314200
0.5086698,0.05203315,26.5552978515625,32.457886,59025.89,115.78282519693076,3142,314300
0.46008945,0.061012313,25.064010620117188,30.968508,59044.97,42.934037324918876,3143,314400
0.41810212,0.045759156,27.23979949951172,33.13801,58982.094,165.82541574682645,3144,314500
0.43593043,0.092579894,25.26626205444336,31.172844,59065.812,88.60562414297816,3145,314600
0.33133572,0.04575137,31.520938873291016,37.435394,59144.547,118.53189484114546,3146,314700
0.33497858,0.037087053,30.58131217956543,36.49392,59126.07,62.16689920593179,3147,314800
0.4181697,0.051285766,27.72117805480957,33.635765,59145.875,119.43780604490544,3148,314900
0.30266425,0.044477507,30.517513275146484,36.424915,59074.03,119.65734845054784,3149,315000
0.41744763,0.05742259,25.01953887939453,30.926,59064.617,119.55524239910237,3150,315100
0.3525658,0.051763497,32.971622467041016,38.877613,59059.92,57.51731840861369,3151,315200
0.6852994,0.067972414,25.838897705078125,31.742441,59035.438,121.85054348099749,3152,315300
0.5481883,0.09219207,26.279067993164062,32.184338,59052.703,114.36145507633357,3153,315400
0.41730428,0.07273743,28.6411075592041,34.550045,59089.375,113.73276658512127,3154,315500
0.3841814,0.05384528,29.408729553222656,35.314724,59059.938,84.45828996421042,3155,315600
0.35347608,0.040794156,31.577295303344727,37.478832,59015.367,109.27161939667118,3156,315700
0.45257682,0.06358216,27.454654693603516,33.35806,59034.047,106.42203928957746,3157,315800
0.41613322,0.058459498,27.269947052001953,33.16835,58984.03,90.17111414959435,3158,315900
0.35034066,0.038000192,30.640684127807617,36.545013,59043.29,150.89810602165872,3159,316000
0.3062453,0.04477168,32.29816436767578,38.207954,59097.89,142.91854359359823,3160,316100
0.33944416,0.03899698,31.097475051879883,37.00265,59051.766,101.3126595883647,3161,316200
0.41256016,0.056482412,29.25672149658203,35.15901,59022.914,183.87882593301924,3162,316300
0.33058184,0.049950406,29.85595703125,35.75707,59011.11,81.02804440067602,3163,316400
0.39507985,0.05557331,29.257488250732422,35.164284,59067.953,119.24092656817226,3164,316500
0.37712443,0.047083214,28.21065902709961,34.120865,59102.07,116.21290487708654,3165,316600
0.46361083,0.06927848,27.432249069213867,33.337975,59057.25,241.49759207382363,3166,316700
0.39946786,0.06430569,27.1679744720459,33.076714,59087.39,73.65542799775133,3167,316800
0.4837456,0.047639392,29.436756134033203,35.343605,59068.5,95.751982406177,3168,316900
0.47717157,0.061855145,26.92601776123047,32.834362,59083.438,116.46825615374708,3169,317000
0.6557165,0.077463776,22.875120162963867,28.78732,59121.992,139.76908342218607,3170,317100
0.35519502,0.04005019,31.588945388793945,37.49032,59013.727,128.67533465010413,3171,317200
0.3816717,0.04377033,31.39598846435547,37.302124,59061.35,-32.977393796681994,3172,317300
0.40632156,0.035239868,30.36086654663086,36.268684,59078.188,175.55857107403438,3173,317400
0.392348,0.036856927,30.635759353637695,36.544724,59089.64,142.36952074891616,3174,317500
0.53960973,0.05931229,28.72091293334961,34.628166,59072.54,142.8179095752471,3175,317600
0.3121057,0.037012246,30.21918487548828,36.119503,59003.17,127.6025597844049,3176,317700
0.23048735,0.019910647,35.887046813964844,41.790375,59033.28,73.19787341208728,3177,317800
0.5105673,0.06856586,26.754411697387695,32.652462,58980.5,78.48773109031596,3178,317900
0.2997136,0.04432147,29.04922103881836,34.95171,59024.883,94.67806021966885,3179,318000
0.45983934,0.07839658,25.689428329467773,31.592056,59026.28,120.29125023989553,3180,318100
0.42171872,0.06583163,25.891033172607422,31.804762,59137.29,136.88847432132363,3181,318200
0.35796607,0.08004558,26.943042755126953,32.848038,59049.945,169.42778795227835,3182,318300
0.3284023,0.0499936,28.502933502197266,34.40996,59070.28,84.47426292779288,3183,318400
0.2930066,0.046638668,30.426586151123047,36.3346,59080.125,111.11624280277852,3184,318500
0.33218598,0.041456014,29.927270889282227,35.834507,59072.36,158.0524295960529,3185,318600
0.3883025,0.044140518,29.811981201171875,35.721447,59094.656,192.38373720350677,3186,318700
0.30656928,0.048986655,32.09241485595703,37.995155,59027.39,109.74216150846011,3187,318800
0.3571269,0.0479275,28.445449829101562,34.345463,59000.133,135.02683431023897,3188,318900
0.35004625,0.036786295,29.981613159179688,35.883297,59016.844,106.74155314663427,3189,319000
0.383289,0.035516024,28.749481201171875,34.65371,59042.28,79.78049807224635,3190,319100
0.29609197,0.046339057,31.73248863220215,37.638767,59062.79,107.6455292246248,3191,319200
0.40668583,0.056179352,31.29798126220703,37.206707,59087.25,217.07745654907666,3192,319300
0.39215517,0.052015632,28.059188842773438,33.96151,59023.203,82.57462142229068,3193,319400
0.48955435,0.04597607,26.923065185546875,32.83295,59098.86,221.2673558156978,3194,319500
0.42602247,0.049145028,29.848339080810547,35.760963,59126.25,213.37689968931429,3195,319600
0.31771186,0.042855233,30.10887908935547,36.02641,59175.312,171.8251408130166,3196,319700
0.51720953,0.062211793,27.071178436279297,32.98313,59119.54,212.1801331619775,3197,319800
0.39320076,0.052298613,29.236604690551758,35.137398,59007.93,154.21073696945697,3198,319900
0.43080992,0.039186466,28.293621063232422,34.194717,59010.96,80.67856587215216,3199,320000
0.26389188,0.043439236,30.662490844726562,36.563137,59006.47,214.60398850390467,3200,320100
0.4229352,0.048648722,29.735496520996094,35.64099,59054.945,89.46733098552565,3201,320200
0.27496827,0.03350187,33.54632568359375,39.44766,59013.33,213.15432107954445,3202,320300
0.3586287,0.040688254,31.234127044677734,37.13297,58988.414,61.11516297893641,3203,320400
0.5284564,0.064891085,26.30765724182129,32.206326,58986.688,65.2906628219275,3204,320500
0.43846366,0.053299952,26.001262664794922,31.89874,58974.773,54.38054839329062,3205,320600
0.37348616,0.07383104,26.87271499633789,32.770805,58980.9,264.353405732419,3206,320700
0.45204592,0.06348493,26.477767944335938,32.376347,58985.797,41.97714679307014,3207,320800
0.347363,0.03604829,30.060850143432617,35.9629,59020.477,202.64521842371366,3208,320900
0.32088244,0.03755941,34.65835952758789,40.551006,58926.477,127.08301214612416,3209,321000
0.40072298,0.035588384,31.729589462280273,37.62721,58976.195,281.0825802472374,3210,321100
0.34106907,0.023075629,34.29882049560547,40.191025,58922.04,81.93333053051529,3211,321200
0.42642424,0.04796338,28.581172943115234,34.486107,59049.344,98.26626982589976,3212,321300
0.53398204,0.073090225,24.65874481201172,30.55664,58978.953,170.3545022285697,3213,321400
0.3829495,0.04488717,28.588876724243164,34.48306,58941.83,232.43904244175945,3214,321500
0.31448168,0.037998058,30.027799606323242,35.92095,58931.523,30.15098852488463,3215,321600
0.44440094,0.05388838,31.04227638244629,36.93523,58929.54,87.60603650937252,3216,321700
0.38433713,0.037721723,28.670066833496094,34.563747,58936.797,190.67545340337492,3217,321800
0.40500027,0.045718767,29.172916412353516,35.057117,58842.008,207.5570534801524,3218,321900
0.41203645,0.049639672,28.45398712158203,34.34305,58890.61,66.54435396022083,3219,322000
0.54380476,0.04620085,28.275447845458984,34.1626,58871.53,126.09917030662422,3220,322100
0.45486224,0.039718166,28.584476470947266,34.472496,58880.203,70.0267499698562,3221,322200
0.44259852,0.079148956,25.3398494720459,31.231056,58912.062,65.40539463546051,3222,322300
0.40636915,0.052575886,28.771163940429688,34.66893,58977.656,79.45014111239006,3223,322400
0.42077005,0.040130496,28.818912506103516,34.713886,58949.734,111.90516791042086,3224,322500
0.38127023,0.07781799,22.361705780029297,28.257051,58953.453,144.16464997386728,3225,322600
0.31529927,0.039177362,32.686492919921875,38.57686,58903.656,114.88216787261655,3226,322700
0.36403733,0.040860273,28.241788864135742,34.127483,58856.945,82.73454525462147,3227,322800
0.4852272,0.052499905,28.82221794128418,34.712116,58898.984,87.66480880705068,3228,322900
0.48515612,0.056824826,26.193490982055664,32.081028,58875.375,105.39735719253605,3229,323000
0.3988825,0.05516449,28.02492332458496,33.92217,58972.453,87.34389210826821,3230,323100
0.4167836,0.039906517,32.7198486328125,38.615685,58958.344,305.9050354970113,3231,323200
0.28881055,0.03699404,31.509689331054688,37.39503,58853.414,100.15781450689423,3232,323300
0.50682914,0.04457173,26.253570556640625,32.143684,58901.133,115.18328331235547,3233,323400
0.460532,0.046816718,27.95119857788086,33.837177,58859.78,289.4699452635031,3234,323500
0.41809863,0.046960756,30.34703254699707,36.233265,58862.33,61.92011972255732,3235,323600
0.42576706,0.05799184,27.421194076538086,33.309353,58881.586,129.1477327421501,3236,323700
0.39057872,0.04723337,29.953319549560547,35.847317,58939.977,117.03219226506913,3237,323800
0.51569974,0.06797254,25.596546173095703,31.487099,58905.53,157.31331244080835,3238,323900
0.2979083,0.041596442,31.643310546875,37.534416,58911.047,253.60492378071112,3239,324000
0.5329902,0.05978593,28.01082420349121,33.89892,58880.938,86.50707021853788,3240,324100
0.32036972,0.035998657,31.06348419189453,36.952538,58890.53,87.63330679809984,3241,324200
0.35933048,0.04431366,29.423215866088867,35.31563,58924.156,50.10778775661256,3242,324300
0.3681077,0.03883324,33.227115631103516,39.112312,58851.984,139.93011960959325,3243,324400
0.3362838,0.044928145,31.462139129638672,37.347588,58854.492,98.00204575334008,3244,324500
0.46923897,0.059056252,26.268108367919922,32.15677,58886.61,78.92637563260142,3245,324600
0.43306363,0.05205319,25.62367820739746,31.506891,58832.125,78.01715436981772,3246,324700
0.254379,0.034242366,34.522560119628906,40.407948,58853.875,158.74031476064647,3247,324800
0.45728794,0.06600524,27.15768814086914,33.045944,58882.57,147.9759115234677,3248,324900
0.33695427,0.03422729,30.70116424560547,36.590755,58895.906,129.04282500935616,3249,325000
0.5091241,0.084373444,24.57876968383789,30.466171,58874.023,73.12055282047517,3250,325100
0.40622753,0.058335453,26.273527145385742,32.16321,58896.85,83.9628228451165,3251,325200
0.47526246,0.052855194,26.74846839904785,32.635338,58868.695,76.48263047471758,3252,325300
0.35787454,0.06339422,29.00292205810547,34.897743,58948.203,64.53749679246793,3253,325400
0.48541996,0.044214986,29.46963119506836,35.359818,58901.875,113.59413706313063,3254,325500
0.39804012,0.09233502,26.259042739868164,32.15267,58936.297,118.96697092386935,3255,325600
0.5082427,0.07305926,25.96044158935547,31.857246,58968.047,49.87292906515428,3256,325700
0.33281153,0.06950169,29.494857788085938,35.39022,58953.625,263.02420600550374,3257,325800
0.30982748,0.034545787,34.86016082763672,40.755306,58951.438,160.5685588362028,3258,325900
0.3662852,0.038125623,33.1427116394043,39.036552,58938.4,259.2933173374135,3259,326000
0.40207097,0.037034273,29.456274032592773,35.349712,58934.39,84.38958513028335,3260,326100
0.37224957,0.053328037,27.355993270874023,33.251747,58957.547,210.7602014557403,3261,326200
0.43596727,0.03464669,28.83173370361328,34.71532,58835.875,73.49354443447497,3262,326300
0.3786773,0.046683222,28.472064971923828,34.36824,58961.75,153.4301797082315,3263,326400
0.31115216,0.048927315,30.621360778808594,36.513504,58921.438,113.77493330557958,3264,326500
0.35153633,0.035261564,31.232845306396484,37.123627,58907.82,76.47802499461163,3265,326600
