ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch,SampleStep
56.13825225830078,64.813644,86753.91,0.24882536,0.00090626103,280.08924340666954,0.16231105,0.011691232,41.358314514160156,47.499012,61406.96,2036,203700
58.355804443359375,67.07879,87229.85,0.21416298,0.0017016752,221.68008597435247,0.21714559,0.022523543,35.23543930053711,41.381065,61456.266,2039,204000
58.426902770996094,67.16459,87376.88,0.20990744,0.0032288067,323.72276472554796,0.20056145,0.017728828,38.468650817871094,44.615646,61469.97,2042,204300
59.91102600097656,68.65404,87430.09,0.24832271,0.0031049054,328.308910339915,0.22702575,0.03527551,34.110687255859375,40.26042,61497.344,2045,204600
60.552310943603516,69.310486,87581.74,0.24666107,0.00066166255,349.8601655100499,0.17951491,0.016506713,39.76310729980469,45.908062,61449.53,2048,204900
60.601539611816406,69.376656,87751.14,0.23082998,0.0006935583,326.5428353889024,0.20216896,0.021289028,36.732540130615234,42.88633,61537.906,2051,205200
57.46107482910156,66.24896,87878.86,0.27656063,0.00083304633,349.856911285791,0.23031272,0.034425892,34.176177978515625,40.330082,61539.04,2054,205500
60.36945343017578,69.16901,87995.53,0.1842351,0.001155816,324.6062377130809,0.14638907,0.01843609,39.69819259643555,45.845158,61469.656,2057,205800
58.36797332763672,67.17334,88053.66,0.23868628,0.0011512894,325.7836701060295,0.20455149,0.025186948,35.53579330444336,41.690857,61550.64,2060,206100
60.39007568359375,69.185165,87950.92,0.24443361,0.00090868416,91.4955046793693,0.17584093,0.018016286,40.22591018676758,46.380096,61541.86,2063,206400
59.994598388671875,68.764786,87701.86,0.20242542,0.00158979,105.52811931662507,0.20558158,0.016788088,39.36241149902344,45.512535,61501.25,2066,206700
59.90987777709961,68.61659,87067.15,0.11894092,0.0015287192,346.9899803737717,0.16403982,0.017245267,38.268760681152344,44.416515,61477.53,2069,207000
59.3415641784668,68.01004,86684.75,0.14777464,0.0022465384,355.99029293795996,0.18715604,0.012962364,40.45560073852539,46.596153,61405.523,2072,207300
60.53636932373047,69.19359,86572.2,0.16268575,0.0019147102,337.8012013258457,0.23316535,0.025218355,36.494266510009766,42.643127,61488.625,2075,207600
58.603492736816406,67.25308,86495.89,0.2112009,0.002197621,283.6904654728276,0.17356884,0.022433193,39.09254455566406,45.23331,61407.65,2078,207900
60.52062225341797,69.16344,86428.14,0.31011483,0.0022733451,102.88562575389042,0.19042927,0.021880422,37.45635223388672,43.61504,61586.86,2081,208200
59.703887939453125,68.32063,86167.45,0.18094942,0.0020166056,313.5726877009962,0.19303721,0.026358131,37.155372619628906,43.302876,61475.03,2084,208500
61.8455924987793,70.45163,86060.37,0.16127753,0.0019084425,287.0689388548623,0.22594646,0.022679217,37.16862106323242,43.326153,61575.312,2087,208800
62.437076568603516,71.027725,85906.5,0.17980206,0.0009287069,187.2921579842721,0.28797823,0.020185681,35.57603454589844,41.7281,61520.67,2090,209100
62.79121017456055,71.35059,85593.84,0.12669933,0.000982912,140.23939198507645,0.23945917,0.026168942,35.73499298095703,41.87349,61384.953,2093,209400
63.238582611083984,71.77591,85373.26,0.08091954,0.00071923085,226.20320523568967,0.13842483,0.025010943,37.570316314697266,43.716717,61464.016,2096,209700
59.98915481567383,68.50516,85160.03,0.23350915,0.0009219589,315.2887430091552,0.24815011,0.02638621,38.00649642944336,44.153305,61468.08,2099,210000
4.036189079284668,10.183014,61468.25,0.90061665,0.07584724,65.16586050134299,0.27844205,0.023110155,34.344749450683594,40.466377,61216.266,2102,210300
-118.26203155517578,-111.516075,67459.55,0.31660897,0.017393848,52.19377020643447,0.21593338,0.019654647,38.2327766418457,44.341614,61088.375,2105,210600
45.703041076660156,52.880955,71779.16,0.29561114,0.004758908,57.7222253478769,0.19073579,0.028455473,37.778648376464844,43.888954,61103.062,2108,210900
37.90081787109375,45.46745,75666.31,0.2639082,0.0043944567,230.5395517447502,0.20234919,0.01932235,37.19668960571289,43.30062,61039.32,2111,211200
45.88611602783203,53.727615,78415.016,0.40644488,0.0035881354,260.1284211660676,0.2137801,0.021024099,37.52485275268555,43.63217,61073.203,2114,211500
52.059696197509766,60.11947,80597.73,0.11580634,0.008934706,229.4381605889606,0.25217995,0.021868778,34.96147155761719,41.06934,61078.695,2117,211800
57.483314514160156,65.697044,82137.28,0.26313072,0.0031713387,277.3480567175682,0.21610966,0.02012617,38.46375274658203,44.564163,61004.117,2120,212100
47.80437469482422,56.14315,83387.78,0.23127902,0.00632275,248.53014742873515,0.2023727,0.020912493,37.67626953125,43.7832,61069.312,2123,212400
52.5533332824707,60.980415,84270.81,0.281305,0.0017992307,97.8011066344338,0.23495916,0.020705085,35.54377365112305,41.64968,61059.086,2126,212700
47.59760665893555,56.081253,84836.45,0.2466107,0.0023893674,327.59305320481155,0.21326469,0.017452719,37.21714782714844,43.31496,60978.125,2129,213000
57.67615509033203,66.21596,85398.01,0.27898622,0.0015724371,84.82602193132975,0.17810056,0.022369217,37.99958419799805,44.09868,60990.938,2132,213300
57.63749313354492,66.21022,85727.28,0.26191884,0.0035039089,327.47336526424516,0.2493254,0.032542713,33.682533264160156,39.794952,61124.21,2135,213600
57.415016174316406,65.99919,85841.734,0.20572978,0.0015009881,332.511895687212,0.2361912,0.022342939,33.711761474609375,39.80825,60964.906,2138,213900
58.90677261352539,67.531715,86249.44,0.23922439,0.001643192,92.19319308230368,0.22815935,0.015994515,37.877647399902344,43.979652,61020.047,2141,214200
55.11753845214844,63.755913,86383.734,0.28169116,0.0023543304,339.36455453781963,0.1759791,0.025228355,38.54142379760742,44.654682,61132.58,2144,214500
57.325157165527344,65.98238,86572.266,0.14270079,0.002746382,114.38548603055433,0.23464006,0.024714164,36.283267974853516,42.393227,61099.58,2147,214800
57.59613037109375,66.26137,86652.375,0.21810833,0.0018196689,348.76460930293973,0.14734331,0.020753633,39.8183708190918,45.93107,61126.977,2150,215100
57.1171875,65.79697,86797.8,0.28451476,0.0027889588,68.67431415280969,0.2622538,0.022543527,34.03080749511719,40.146767,61159.61,2153,215400
57.80992126464844,66.491394,86814.73,0.16096874,0.0012264359,351.3228968404251,0.25676188,0.026772294,33.460289001464844,39.57359,61133.016,2156,215700
57.399658203125,66.06733,86676.734,0.14982249,0.002291297,341.8138505169289,0.19584134,0.013240037,40.37134552001953,46.48217,61108.227,2159,216000
58.50666809082031,67.16795,86612.84,0.17297024,0.0026127351,94.40671509769902,0.26423347,0.020437993,34.588470458984375,40.68952,61010.53,2162,216300
60.22800064086914,68.8844,86563.984,0.16644752,0.0011657712,290.807169992859,0.22533381,0.0159189,37.488670349121094,43.58596,60972.89,2165,216600
54.99237060546875,63.64161,86492.375,0.2000151,0.0022569448,305.2924619673116,0.19215459,0.018194294,38.61090087890625,44.735764,61248.61,2168,216900
58.56878662109375,67.20735,86385.67,0.19954136,0.0012783844,340.3181403384767,0.294003,0.02164652,33.334659576416016,39.451233,61165.75,2171,217200
58.32313537597656,66.959045,86359.11,0.19896495,0.0030006422,345.6540977895534,0.2067663,0.025904968,35.20009994506836,41.310852,61107.54,2174,217500
58.30778503417969,66.94033,86325.47,0.1822219,0.0016473355,329.6069072993663,0.23077473,0.016754238,38.17905044555664,44.303032,61239.812,2177,217800
60.014652252197266,68.64707,86324.195,0.15067296,0.0011246059,373.94957064670103,0.14351702,0.01659655,41.21240234375,47.326385,61139.83,2180,218100
61.28779602050781,69.91922,86314.22,0.15880914,0.0010443529,338.69774593919783,0.22785246,0.016994193,35.99698257446289,42.116814,61198.33,2183,218400
61.110595703125,69.74032,86297.25,0.20526615,0.0041953945,377.7349053210866,0.19106169,0.016204044,40.14042663574219,46.24682,61063.914,2186,218700
59.48928451538086,68.11474,86254.53,0.18500778,0.0014547032,120.4930263056825,0.2646734,0.018702468,36.03623962402344,42.151554,61153.15,2189,219000
58.163551330566406,66.782776,86192.25,0.18070813,0.0027293079,74.16269482414087,0.21871969,0.015683124,38.380126953125,44.5022,61220.75,2192,219300
59.10468292236328,67.71193,86072.484,0.13785054,0.0022738948,93.9747542266598,0.14295064,0.013506953,42.56308364868164,48.676514,61134.297,2195,219600
58.41038513183594,67.006226,85958.41,0.20972686,0.003193685,347.88278361574953,0.20125677,0.018152703,37.56183624267578,43.68405,61222.14,2198,219900
60.25181198120117,68.83743,85856.22,0.14155191,0.0036524597,62.29914787898679,0.24192828,0.022068817,34.59571838378906,40.71059,61148.703,2201,220200
-43.032535552978516,-36.542637,64898.984,0.5455059,0.056159303,33.78160269573936,0.24715266,0.024338301,36.17994689941406,42.294674,61147.29,2204,220500
21.511810302734375,28.365263,68534.54,0.5472698,0.019622898,65.03637944609274,0.26523945,0.028071783,34.547515869140625,40.647423,60999.086,2207,220800
22.470218658447266,29.668325,71981.07,0.47975424,0.010077201,155.62770963985588,0.18241698,0.039615348,37.162193298339844,43.26987,61076.78,2210,221100
-15.117000579833984,-7.626587,74904.13,0.33905482,0.013750599,81.82642998886779,0.29715955,0.022498123,33.05146408081055,39.139725,60882.594,2213,221400
39.08574676513672,46.78118,76954.33,0.24502075,0.005069123,123.9155686026978,0.18811537,0.022724833,38.0830078125,44.172615,60896.094,2216,221700
43.118438720703125,51.014114,78956.766,0.23457432,0.003397306,112.76321664399775,0.1360454,0.016538437,41.59913635253906,47.691902,60927.64,2219,222000
37.467613220214844,45.562824,80952.125,0.29889736,0.0057363342,117.68816062791227,0.22171205,0.021721795,37.745574951171875,43.836773,60911.984,2222,222300
50.10844802856445,58.331818,82233.7,0.25519282,0.003654044,129.7050658331849,0.19830623,0.02928057,35.533756256103516,41.6224,60886.438,2225,222600
41.582550048828125,49.933235,83506.84,0.24984226,0.004456508,124.15799296782535,0.2836851,0.03627459,33.56383514404297,39.653194,60893.586,2228,222900
51.63895797729492,60.04605,84070.93,0.2259402,0.0024462242,107.6150579683855,0.19974789,0.0206613,39.73292922973633,45.825672,60927.438,2231,223200
53.217384338378906,61.71212,84947.34,0.1884492,0.0047546495,113.63954536676627,0.36782566,0.025379341,35.84233856201172,41.925373,60830.36,2234,223500
52.757389068603516,61.32492,85675.305,0.27476576,0.004336262,134.69368439408527,0.19276568,0.031051012,36.786231994628906,42.86892,60826.86,2237,223800
53.195735931396484,61.797962,86022.266,0.16104874,0.022867745,128.0943563297977,0.17714669,0.01740244,38.246788024902344,44.34412,60973.305,2240,224100
51.938438415527344,60.564674,86262.34,0.18433985,0.004386646,144.2308137307071,0.1702275,0.01633884,38.44560241699219,44.546932,61013.32,2243,224400
46.2878303527832,54.93334,86455.08,0.1937589,0.0058202296,125.40902988045818,0.1644283,0.018201165,39.412654876708984,45.517754,61050.984,2246,224700
53.98876190185547,62.645218,86564.586,0.18057963,0.002788667,131.57316912039425,0.25603685,0.02730463,35.44190216064453,41.55319,61112.867,2249,225000
52.563148498535156,61.224884,86617.375,0.16559392,0.0036512034,126.87393483877888,0.21533883,0.019599494,36.86660385131836,42.96021,60936.047,2252,225300
53.444435119628906,62.108,86635.66,0.17531782,0.0064581353,123.36405032498105,0.22206475,0.022976235,35.549644470214844,41.64673,60970.86,2255,225600
52.74455642700195,61.39659,86520.36,0.18863696,0.0030589886,97.80017761084122,0.23215881,0.029058622,35.49861145019531,41.600456,61018.47,2258,225900
53.655128479003906,62.281425,86262.95,0.19098154,0.0072227013,118.41216568255895,0.20574969,0.03200766,36.30067443847656,42.41011,61094.36,2261,226200
50.53525924682617,59.13663,86013.72,0.26439646,0.0058744033,140.27605127189443,0.22896852,0.021906737,35.5389404296875,41.644115,61051.766,2264,226500
54.5886116027832,63.159725,85711.125,0.15769887,0.0024371552,176.96286152737855,0.18086904,0.0232867,37.874027252197266,43.975536,61015.1,2267,226800
54.533905029296875,63.086803,85528.97,0.15539734,0.0038250468,114.33056628675615,0.1763095,0.018955734,40.44017028808594,46.554558,61143.86,2270,227100
52.4094352722168,60.948498,85390.62,0.23182772,0.003630266,85.21690950765392,0.20215952,0.02209049,36.45925521850586,42.56701,61077.547,2273,227400
52.90236282348633,61.41889,85165.3,0.17903975,0.003539827,120.54544507011866,0.13309526,0.01058351,40.996734619140625,47.10588,61091.453,2276,227700
52.21346664428711,60.704536,84910.7,0.2188888,0.009608187,151.37291860276537,0.20846596,0.015555716,36.3539924621582,42.45295,60989.562,2279,228000
54.39285659790039,62.86205,84691.94,0.13719678,0.0045206267,151.6354214336824,0.19546735,0.025421955,36.08409118652344,42.188026,61039.35,2282,228300
55.67160415649414,64.128204,84566.0,0.1289118,0.0023557865,140.91204821227518,0.21907236,0.024657926,35.43497085571289,41.544052,61090.83,2285,228600
52.824649810791016,61.26881,84441.59,0.16358629,0.0038423347,164.00572401920644,0.23642442,0.034777313,37.93283462524414,44.038544,61057.1,2288,228900
54.350894927978516,62.789093,84381.97,0.174346,0.0028903084,137.8583475315663,0.17860647,0.023526244,37.08305740356445,43.19206,61090.023,2291,229200
52.25238800048828,60.682762,84303.74,0.21315348,0.008053973,132.58925817074788,0.15239699,0.019641746,35.48029708862305,41.57766,60973.625,2294,229500
54.33415603637695,62.75768,84235.24,0.16657189,0.0030213422,149.31639846941485,0.24154773,0.020823807,37.94273376464844,44.04599,61032.547,2297,229800
54.241302490234375,62.655968,84146.67,0.25059775,0.0030756523,146.31353924083214,0.307927,0.022052446,34.586700439453125,40.687595,61008.93,2300,230100
-197.36354064941406,-190.97565,63878.906,0.47865367,0.063063376,47.299954924527505,0.3494009,0.046555508,31.35202407836914,37.4391,60870.75,2303,230400
19.963123321533203,26.826054,68629.31,0.23096664,0.010571327,85.7333086503187,0.21589068,0.030709308,36.43482971191406,42.507984,60731.562,2306,230700
41.88139724731445,49.124794,72433.984,0.33980548,0.005620756,143.77816328708576,0.3365617,0.03854063,34.52260971069336,40.61288,60902.72,2309,231000
28.787403106689453,36.36224,75748.36,0.32925904,0.0074046208,106.0854351417615,0.18298036,0.017052062,39.19872283935547,45.276844,60781.203,2312,231300
35.88563537597656,43.719368,78337.336,0.30615628,0.0072104326,113.07395325123086,0.2303975,0.028010566,35.82781982421875,41.903603,60757.812,2315,231600
45.866363525390625,53.893154,80267.92,0.32016647,0.0037485175,115.47066409129476,0.24565479,0.034892563,32.79832077026367,38.871033,60727.133,2318,231900
33.933876037597656,42.117855,81839.78,0.2989795,0.0045390017,138.59181871733892,0.21467781,0.021747477,36.30497360229492,42.381634,60766.594,2321,232200
40.69510269165039,49.03866,83435.56,0.2831999,0.007876057,108.55334643338375,0.2563861,0.036026683,36.449684143066406,42.524265,60745.82,2324,232500
45.17183303833008,53.640472,84686.39,0.34664705,0.0030543446,153.59767251213944,0.2765656,0.028113052,35.35507583618164,41.423653,60685.78,2327,232800
51.96622085571289,60.533314,85670.94,0.24183136,0.0029609825,128.34190247084194,0.23357195,0.023368388,36.150604248046875,42.230087,60794.812,2330,233100
43.42594909667969,52.048523,86225.75,0.24735571,0.0060275113,145.83552514463406,0.24425949,0.029242033,33.7719841003418,39.85132,60793.36,2333,233400
52.35544204711914,61.022747,86673.05,0.3043751,0.0020051992,152.63881137224698,0.17784682,0.022140782,36.52534866333008,42.607117,60817.67,2336,233700
49.51300048828125,58.197487,86844.84,0.24537137,0.005917661,83.06526757989134,0.23222491,0.026054736,37.02069091796875,43.096565,60758.734,2339,234000
52.53419494628906,61.247917,87137.24,0.27869523,0.002877202,148.2749249970962,0.20000537,0.031316444,38.022125244140625,44.089127,60670.023,2342,234300
49.47429275512695,58.203003,87287.11,0.18015482,0.003368185,147.07521160106694,0.20355049,0.02401013,38.37275695800781,44.44861,60758.5,2345,234600
52.02606964111328,60.780327,87542.59,0.15075664,0.0041990597,141.50787618819788,0.20783767,0.027024072,36.84773254394531,42.92561,60778.766,2348,234900
52.28628921508789,61.066124,87798.35,0.23707122,0.0031543486,139.9634813755727,0.16113827,0.014445132,41.135684967041016,47.22901,60933.266,2351,235200
52.500831604003906,61.297585,87967.55,0.39262596,0.003950675,144.64044986826846,0.1822802,0.025118515,38.44134521484375,44.523468,60821.25,2354,235500
52.14491271972656,60.939583,87946.7,0.19678986,0.0036895308,123.1858743614605,0.21828413,0.031921163,39.40755081176758,45.49025,60826.984,2357,235800
52.13045883178711,60.914413,87839.55,0.1776089,0.007791279,115.94176362308089,0.20681787,0.036077254,38.351463317871094,44.442192,60907.297,2360,236100
53.9605827331543,62.732525,87719.42,0.25904536,0.0047458913,126.84577348230103,0.19553666,0.023537675,36.89171600341797,42.98671,60949.92,2363,236400
51.35178756713867,60.118034,87662.46,0.16066405,0.0047161225,147.68155132294947,0.19120924,0.013452624,39.91053009033203,46.004333,60938.03,2366,236700
53.00477600097656,61.763145,87583.7,0.19652939,0.004769321,143.17577577377637,0.22036797,0.0146576315,37.78017044067383,43.871857,60916.85,2369,237000
52.78755569458008,61.515846,87282.91,0.22714077,0.0038527602,141.69573630346147,0.22275454,0.021185162,38.915489196777344,45.005276,60897.875,2372,237300
52.81119918823242,61.52143,87102.33,0.1851303,0.004676378,141.56557889736393,0.19520412,0.019150304,36.94384002685547,43.0379,60940.61,2375,237600
53.586082458496094,62.27545,86893.69,0.2485075,0.0024291878,149.52753447217523,0.24308868,0.023968361,36.18958282470703,42.284233,60946.523,2378,237900
52.20833969116211,60.87609,86677.52,0.20702317,0.0036194767,161.019536024631,0.12820938,0.016831283,40.09855651855469,46.19216,60936.03,2381,238200
51.31165313720703,59.95877,86471.19,0.21731278,0.0066356375,139.26669445328938,0.22433561,0.036735997,32.88326644897461,38.97051,60872.406,2384,238500
51.68540954589844,60.321434,86360.234,0.17805696,0.0046897614,142.03466491810133,0.17670855,0.021783484,36.965850830078125,43.049076,60832.258,2387,238800
49.92839050292969,58.551697,86233.06,0.17746632,0.0068509784,131.05891473217082,0.25036025,0.02933766,36.15821838378906,42.255566,60973.492,2390,239100
52.78037643432617,61.389023,86086.46,0.16290532,0.0030263728,147.19835367692644,0.14345542,0.01040864,42.491939544677734,48.596836,61048.953,2393,239400
51.043357849121094,59.633503,85901.44,0.26396033,0.005912058,124.93423593593826,0.25413507,0.021934636,34.79779815673828,40.909985,61121.875,2396,239700
53.06531524658203,61.642105,85767.92,0.219484,0.0033594216,131.79801648685773,0.19855052,0.025285088,36.0710563659668,42.161995,60909.375,2399,240000
21.223773956298828,27.31467,60908.96,0.4677201,0.09217676,72.35374429170244,0.14661576,0.017311528,39.87083435058594,45.94247,60716.344,2402,240300
-11.6672945022583,-4.910982,67563.125,0.26794094,0.010865945,175.46335267468893,0.20017765,0.029963532,37.64978790283203,43.728745,60789.562,2405,240600
24.84882164001465,32.069176,72203.55,0.3513917,0.003070269,219.55182211367713,0.2329785,0.023916038,35.28355026245117,41.361443,60778.938,2408,240900
38.091766357421875,45.68444,75926.766,0.16820946,0.0025738035,232.26705460562079,0.18558674,0.01705747,38.84882736206055,44.933506,60846.773,2411,241200
44.360450744628906,52.255337,78948.875,0.22152293,0.0028571438,303.7134332789106,0.26933202,0.026225168,34.64698028564453,40.71085,60638.68,2414,241500
56.97419357299805,65.10851,81343.195,0.18661289,0.0008426076,327.75523557211403,0.26063436,0.025246736,35.913787841796875,41.97171,60579.234,2417,241800
61.61093521118164,69.94592,83349.89,0.21978404,0.00051728234,141.5188665713581,0.16139859,0.017549165,39.8082389831543,45.869034,60607.953,2420,242100
48.00782012939453,56.4722,84643.78,0.23225689,0.005568684,316.3438499386627,0.15517864,0.020113118,38.7604866027832,44.83125,60707.625,2423,242400
53.32911682128906,61.89119,85620.74,0.24209997,0.0034477497,125.70272645517504,0.1988131,0.02275329,37.82339859008789,43.893402,60700.047,2426,242700
59.988494873046875,68.61697,86284.7,0.22679858,0.0009261619,290.9858922635516,0.21290344,0.045837976,32.573524475097656,38.64453,60710.062,2429,243000
58.2352409362793,66.92862,86933.78,0.17287356,0.0017102282,346.43957331341727,0.23976377,0.01625555,36.6984748840332,42.758896,60604.203,2432,243300
52.518821716308594,61.249268,87304.45,0.21238145,0.002131939,121.37632517967181,0.27042234,0.02065552,35.691001892089844,41.759834,60688.344,2435,243600
60.764469146728516,69.517944,87534.75,0.14369383,0.0013054757,124.14523020809129,0.15524885,0.023094326,39.09977722167969,45.174328,60745.523,2438,243900
58.058353424072266,66.85247,87941.18,0.15523946,0.008100608,157.7931138635283,0.1973368,0.015470933,38.61265563964844,44.680744,60680.9,2441,244200
60.63511657714844,69.442795,88076.8,0.14580977,0.0009360163,341.00566350313073,0.26931304,0.031060912,34.52751159667969,40.60029,60727.766,2444,244500
58.562957763671875,67.38844,88254.86,0.18485162,0.0011483536,334.17382410771523,0.17105156,0.020066092,38.6739387512207,44.740696,60667.562,2447,244800
59.65262222290039,68.48721,88345.914,0.12261793,0.0010136295,339.3573561502523,0.2113383,0.025339143,36.35234832763672,42.430626,60782.797,2450,245100
60.267459869384766,69.10393,88364.69,0.14368,0.0019514533,325.5272445518819,0.25168064,0.024920713,34.15620422363281,40.230293,60740.875,2453,245400
58.81144714355469,67.64356,88321.14,0.112822175,0.0036273564,326.0141083052285,0.25712475,0.01672147,36.7436637878418,42.827095,60834.33,2456,245700
61.647953033447266,70.46708,88191.25,0.16684623,0.000900345,366.08655501652134,0.25627443,0.022326764,37.82389831542969,43.906597,60826.992,2459,246000
62.38300704956055,71.1876,88045.92,0.12857983,0.00075946504,363.11171061055774,0.1641635,0.020485245,37.96672439575195,44.035286,60685.617,2462,246300
61.20745086669922,70.01073,88032.75,0.16080688,0.0010088284,343.2075078123448,0.26635867,0.03538038,34.62044143676758,40.69508,60746.4,2465,246600
58.77738952636719,67.57648,87990.89,0.17168069,0.0019851038,117.75529067426321,0.20688197,0.030342756,36.96150588989258,43.043613,60821.086,2468,246900
60.54245376586914,69.316864,87744.12,0.080714,0.007401128,344.7352706013812,0.22927967,0.042176433,35.391822814941406,41.46871,60768.875,2471,247200
60.50402069091797,69.246994,87429.75,0.1384311,0.0009447995,140.3038174947898,0.29973364,0.027324595,33.49000930786133,39.56433,60743.22,2474,247500
60.115665435791016,68.842316,87266.49,0.18511139,0.0060245614,359.38969318489376,0.24637675,0.027629353,34.27229309082031,40.34484,60725.5,2477,247800
60.76982879638672,69.475655,87058.28,0.111293554,0.00078124413,181.30225761829433,0.2963355,0.03063599,33.4703254699707,39.548687,60783.617,2480,248100
59.01228713989258,67.691246,86789.6,0.24748452,0.0035160552,355.00722736933403,0.23546061,0.02731855,33.424068450927734,39.499744,60756.75,2483,248400
59.61102294921875,68.27336,86623.38,0.14852703,0.0010246644,206.00744436035296,0.24227947,0.031517673,34.455078125,40.534058,60789.79,2486,248700
61.422218322753906,70.070145,86479.25,0.12935854,0.0024512557,360.3331846589913,0.17482638,0.021702226,37.430877685546875,43.513145,60822.68,2489,249000
59.896629333496094,68.53121,86345.81,0.16866873,0.0027507856,313.7932999919631,0.20784871,0.021860834,36.43470001220703,42.503414,60687.14,2492,249300
61.06087875366211,69.691086,86302.06,0.11805454,0.0012366822,143.228885953388,0.26698655,0.017479371,37.071529388427734,43.144943,60734.15,2495,249600
60.33805847167969,68.952576,86145.19,0.15172721,0.0009830217,315.1477979982843,0.25715357,0.019115407,36.060062408447266,42.146427,60863.64,2498,249900
60.22462463378906,68.82358,85989.55,0.09689148,0.002144704,97.70261199213472,0,0,0,0,0,2501,250200
37.34368896484375,43.430267,60865.797,0.21313035,0.019063476,156.70757861871724,0,0,0,0,0,2504,250500
38.812767028808594,44.899364,60865.97,0.22871232,0.016902141,75.82823233708224,0,0,0,0,0,2507,250800
39.344017028808594,45.43064,60866.242,0.29533094,0.014126453,238.9031048870866,0,0,0,0,0,2510,251100
41.55641174316406,47.643097,60866.836,0.24994963,0.01070225,94.78479130848378,0,0,0,0,0,2513,251400
41.259944915771484,47.346752,60868.07,0.21914926,0.013491296,95.39641281674629,0,0,0,0,0,2516,251700
42.72822570800781,48.81526,60870.344,0.20815879,0.009620791,165.43588156065556,0,0,0,0,0,2519,252000
41.95818328857422,48.045578,60873.938,0.2606942,0.01485866,238.7024736136105,0,0,0,0,0,2522,252300
43.172576904296875,49.260475,60878.992,0.22401007,0.012236662,229.8170961339474,0,0,0,0,0,2525,252600
44.746253967285156,50.83487,60886.17,0.20690778,0.007976698,75.05450332569511,0,0,0,0,0,2528,252900
44.5228157043457,50.61248,60896.633,0.16216253,0.009558711,114.35588573036851,0,0,0,0,0,2531,253200
47.314697265625,53.40594,60912.453,0.15028048,0.0052098213,234.52113065337574,0,0,0,0,0,2534,253500
45.395652770996094,51.4893,60936.453,0.19588414,0.0071464786,203.4946536686595,0,0,0,0,0,2537,253800
47.51172637939453,53.608818,60970.906,0.20243686,0.008044248,93.99907828936044,0,0,0,0,0,2540,254100
49.15975570678711,55.262344,61025.875,0.16119994,0.005573335,202.0948006645362,0,0,0,0,0,2543,254400
50.098609924316406,56.20956,61109.523,0.22599947,0.00405159,270.6954857254877,0,0,0,0,0,2546,254700
50.18071365356445,56.304344,61236.305,0.21077304,0.0037619106,240.92300980337617,0,0,0,0,0,2549,255000
52.58765411376953,58.730446,61427.938,0.18903482,0.0030677752,305.4120590779781,0,0,0,0,0,2552,255300
53.504486083984375,59.67354,61690.508,0.21362129,0.0036305636,257.7644176470848,0,0,0,0,0,2555,255600
52.74528121948242,58.95112,62058.383,0.1636311,0.0032973532,298.158798899419,0,0,0,0,0,2558,255900
55.38943862915039,61.643406,62539.67,0.15761258,0.0024903354,116.90282679303787,0,0,0,0,0,2561,256200
55.04635238647461,61.36384,63174.844,0.17402601,0.0024335838,316.5895323192473,0,0,0,0,0,2564,256500
56.70799255371094,63.102943,63949.5,0.17055385,0.0017142866,284.575783297652,0,0,0,0,0,2567,256800
55.90376663208008,62.38925,64854.86,0.14434299,0.0026081856,284.3949872351702,0,0,0,0,0,2570,257100
58.50163269042969,65.09015,65885.164,0.1597009,0.001230609,310.45649696522895,0,0,0,0,0,2573,257400
59.39012908935547,66.08162,66914.92,0.15003851,0.0009455189,237.06173681618492,0,0,0,0,0,2576,257700
59.29570388793945,66.09471,67990.08,0.15175869,0.0028708826,144.64012596776777,0,0,0,0,0,2579,258000
59.41624450683594,66.31748,69012.37,0.19116147,0.0014922007,216.5200831073081,0,0,0,0,0,2582,258300
59.54779815673828,66.546234,69984.34,0.16259933,0.0010389176,139.40654951215717,0,0,0,0,0,2585,258600
60.76752471923828,67.85539,70878.67,0.12609625,0.0017798669,124.35895493369578,0,0,0,0,0,2588,258900
62.60293197631836,69.77667,71737.39,0.11106986,0.000600362,96.9106806521507,0,0,0,0,0,2591,259200
63.27976608276367,70.53456,72547.94,0.13671999,0.000830729,167.97407361395727,0,0,0,0,0,2594,259500
60.91310501098633,68.23857,73254.67,0.16559626,0.0008151422,269.93246157848984,0,0,0,0,0,2597,259800
62.27082061767578,69.665665,73948.44,0.141365,0.00060363987,206.58168076946396,0,0,0,0,0,2600,260100
56.43992614746094,62.522964,60830.4,0.080779344,0.0016105379,173.7779521580989,0,0,0,0,0,2603,260400
59.13230895996094,65.358315,62260.047,0.12300817,0.0013322276,127.63678889347138,0,0,0,0,0,2606,260700
62.16048049926758,68.51239,63519.11,0.059285164,0.0009929775,112.08230402364168,0,0,0,0,0,2609,261000
64.18914794921875,70.65886,64697.125,0.045616575,0.0007469811,80.80538972005232,0,0,0,0,0,2612,261300
62.64301681518555,69.22737,65843.55,0.084561296,0.0012396013,174.4438673675049,0,0,0,0,0,2615,261600
63.10122299194336,69.787056,66858.33,0.09152735,0.001454605,240.3648020665457,0,0,0,0,0,2618,261900
66.09281158447266,72.86879,67759.76,0.08823101,0.0005660302,276.0107387088602,0,0,0,0,0,2621,262200
66.03787994384766,72.89091,68530.26,0.04921763,0.0005285614,80.07051618477558,0,0,0,0,0,2624,262500
