ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch,SampleStep
28.536354064941406,37.0308,84944.45,0.37997875,0.008005795,-14.887303437359058,0.19347367,0.021871362,37.99142074584961,44.301937,63105.17,1328,132900
42.53204345703125,51.00172,84696.77,0.29017562,0.005289914,55.76685805174972,0.28073245,0.0208764,36.412452697753906,42.724518,63120.67,1331,133200
50.58891296386719,59.050884,84619.734,0.27775478,0.0122392215,51.971474818875656,0.24588108,0.021421153,38.020484924316406,44.31976,62992.727,1334,133500
46.65654754638672,55.147522,84909.74,0.5457013,0.008534555,31.50408981627816,0.2525374,0.010502933,42.91715621948242,49.2232,63060.453,1337,133800
51.26255798339844,59.763405,85008.45,0.3222934,0.013071132,196.96882342192458,0.17960702,0.01726768,39.080928802490234,45.38178,63008.492,1340,134100
49.281272888183594,57.788994,85077.195,0.33917776,0.0067815343,88.40110109852301,0.19532198,0.016682561,37.46892166137695,43.77663,63077.08,1343,134400
50.4773063659668,58.954353,84770.484,0.4410784,0.0038155168,71.47666399467266,0.1807358,0.015307104,38.94319152832031,45.245804,63026.14,1346,134700
50.173583984375,58.634033,84604.5,0.3121274,0.005706683,33.874377051169404,0.18219148,0.021404916,36.56555938720703,42.862083,62965.25,1349,135000
48.63249206542969,57.07664,84441.47,0.39673245,0.008267007,73.1513964020759,0.17187053,0.017027082,40.9118537902832,47.20881,62969.562,1352,135300
46.75373840332031,55.1797,84259.625,0.60268754,0.011446863,84.09542751706893,0.29724905,0.0272042,36.480621337890625,42.77279,62921.67,1355,135600
42.54246520996094,50.962486,84200.22,0.5065786,0.024438793,120.25894727383839,0.282084,0.018981462,36.17495346069336,42.475815,63008.6,1358,135900
49.00499725341797,57.421635,84166.36,0.49344978,0.015254978,50.78351368497854,0.26296154,0.024113264,36.04838943481445,42.336258,62878.703,1361,136200
47.340267181396484,55.742004,84017.38,0.44018635,0.009898259,94.12852898394493,0.12657765,0.013117042,42.17655944824219,48.461918,62853.58,1364,136500
48.87138366699219,57.25698,83855.984,0.4092749,0.007065491,-23.706784662361578,0.16668114,0.01722506,39.56333923339844,45.859074,62957.344,1367,136800
50.011287689208984,58.384174,83728.88,0.485022,0.00408998,13.834482531790092,0.31771362,0.027032906,34.946144104003906,41.24147,62953.28,1370,137100
47.290733337402344,55.655495,83647.61,0.36092246,0.009259441,80.63548780819849,0.2884424,0.021391314,36.461769104003906,42.74803,62862.61,1373,137400
43.10212326049805,51.447224,83451.016,0.51289064,0.015297411,17.95458224457556,0.22587031,0.012765271,39.789825439453125,46.090492,63006.65,1376,137700
46.96354293823242,55.294266,83307.24,0.6007637,0.006942425,111.33154751394666,0.17730568,0.012433905,40.885658264160156,47.1927,63070.43,1379,138000
46.66778564453125,54.987045,83192.58,0.51561594,0.012245236,130.96415589314014,0.1589542,0.011834116,40.831905364990234,47.133987,63020.812,1382,138300
46.67328643798828,54.98814,83148.55,0.50892395,0.010256778,35.45693241681338,0.19885415,0.015271151,40.050209045410156,46.352715,63025.062,1385,138600
44.70829772949219,53.01508,83067.81,0.68524295,0.0078119077,158.50782081356292,0.1597253,0.010925805,43.31135177612305,49.62155,63102.0,1388,138900
45.348548889160156,53.644615,82960.664,0.546966,0.014792329,262.04342974615025,0.21596667,0.01711749,37.64826202392578,43.964348,63160.86,1391,139200
47.686500549316406,55.98011,82936.11,0.46746722,0.012998518,52.38363799913199,0.16441596,0.015490777,39.54767608642578,45.85793,63102.516,1394,139500
45.201438903808594,53.49832,82968.85,0.4478298,0.009016173,127.69393479406736,0.28097954,0.0237903,34.97837448120117,41.28899,63106.15,1397,139800
46.390323638916016,54.680542,82902.19,0.5269994,0.022702536,92.96040311434807,0.2924371,0.02070098,34.60431671142578,40.913357,63090.383,1400,140100
-197.61346435546875,-191.04929,65641.75,0.70766485,0.11373761,60.788743735985506,0.17323577,0.020731717,37.75727081298828,44.037773,62805.03,1403,140400
-10.504709243774414,-3.460802,70439.08,0.35876477,0.009985102,78.02371664914233,0.32739118,0.0335454,34.24687957763672,40.521034,62741.562,1406,140700
44.768226623535156,52.19275,74245.21,0.19828846,0.002519674,90.60849139643253,0.19946134,0.016643187,37.74753952026367,44.021973,62744.33,1409,141000
15.079689025878906,22.821896,77422.06,0.24859606,0.0049657347,103.0428573743821,0.26748323,0.027338237,34.67891311645508,40.949135,62702.234,1412,141300
51.49515151977539,59.439297,79441.47,0.35754076,0.0040076333,125.15106617808848,0.17303836,0.019961938,38.583065032958984,44.855785,62727.203,1415,141600
54.12351989746094,62.258076,81345.56,0.21182208,0.0011408983,110.15579012870356,0.16419527,0.020564213,39.47316360473633,45.731674,62585.094,1418,141900
48.284210205078125,56.528427,82442.16,0.30349502,0.00182917,109.66895565422672,0.15661874,0.014887119,40.24336242675781,46.496258,62528.953,1421,142200
54.22572326660156,62.567307,83415.83,0.19483727,0.003325868,109.72140542902157,0.38273352,0.022066679,34.673126220703125,40.955822,62826.977,1424,142500
55.19600296020508,63.63176,84357.56,0.16150567,0.0021471954,118.58739068467774,0.19519421,0.02349497,38.473968505859375,44.749184,62752.156,1427,142800
55.91935729980469,64.409775,84904.19,0.252591,0.0012804009,106.23128516861443,0.25168207,0.017438844,37.47183609008789,43.74674,62749.04,1430,143100
56.16579818725586,64.685135,85193.38,0.20337012,0.0021706582,111.46376221428368,0.22843042,0.019536158,38.04389190673828,44.335354,62914.625,1433,143400
57.55121994018555,66.092545,85413.234,0.25810283,0.0012518275,108.08069336300792,0.20591506,0.033208556,36.260005950927734,42.55549,62954.844,1436,143700
54.164207458496094,62.729004,85647.95,0.17132097,0.0018750019,99.1939210382303,0.26038522,0.02530917,35.77547836303711,42.070374,62948.953,1439,144000
54.77379608154297,63.35712,85833.266,0.21696639,0.002667114,111.87937087335519,0.13671312,0.017308818,41.793113708496094,48.07793,62848.156,1442,144300
55.78843688964844,64.375854,85874.17,0.25407475,0.002153388,102.84716713235426,0.15242802,0.020475235,41.75944137573242,48.035126,62756.85,1445,144600
53.4174690246582,61.9978,85803.3,0.17237033,0.0023957375,110.88271185661424,0.2811441,0.019593481,35.11555480957031,41.38656,62710.03,1448,144900
57.47832489013672,66.04727,85689.48,0.18357122,0.0015936738,94.60615626361846,0.28564546,0.028691892,36.686614990234375,42.975044,62884.297,1451,145200
54.719200134277344,63.277756,85585.56,0.13496333,0.0023430227,111.86047955754377,0.19128841,0.017172089,39.67105484008789,45.959282,62882.28,1454,145500
57.615074157714844,66.14601,85309.39,0.12638858,0.0022777345,117.19405253952644,0.2548609,0.021443259,37.3503303527832,43.637955,62876.25,1457,145800
56.86530303955078,65.37821,85129.11,0.14585623,0.0019100717,109.38811934458691,0.18600559,0.01780261,39.699066162109375,45.999924,63008.594,1460,146100
57.85588073730469,66.354126,84982.45,0.21061964,0.0024283752,98.79240762499653,0.31990767,0.022597339,35.004966735839844,41.300346,62953.797,1463,146400
55.85077667236328,64.33548,84847.03,0.2011286,0.0042149946,105.40329454060262,0.27624846,0.033243142,34.00238800048828,40.295044,62926.562,1466,146700
56.09230041503906,64.5549,84626.03,0.1961252,0.0043101283,89.22255699458377,0.19111057,0.017556876,40.99258804321289,47.283745,62911.586,1469,147000
58.12379455566406,66.56664,84428.484,0.14577775,0.0024012788,107.53779115693656,0.26474252,0.022446252,37.47138214111328,43.761017,62896.336,1472,147300
57.10157775878906,65.521545,84199.66,0.14925072,0.001563151,104.912375822218,0.3790832,0.018611554,37.121726989746094,43.424576,63028.5,1475,147600
56.225101470947266,64.62168,83965.81,0.18144979,0.002843891,92.14170361208559,0.1378334,0.009805543,43.751163482666016,50.05449,63033.242,1478,147900
56.290504455566406,64.6768,83862.99,0.17572325,0.0020935792,98.94590916941988,0.26861173,0.019245451,37.28583526611328,43.58532,62994.85,1481,148200
57.230804443359375,65.59982,83690.195,0.13181779,0.0020412176,98.6410350258368,0.1826722,0.02199426,38.516326904296875,44.82669,63103.625,1484,148500
56.21376037597656,64.5605,83467.39,0.23239928,0.0029396727,97.30709800473814,0.19012667,0.011665091,40.54288864135742,46.850803,63079.156,1487,148800
57.831512451171875,66.16046,83289.5,0.1853838,0.0019936468,92.40906238160284,0.2904811,0.022111375,35.09421157836914,41.408104,63138.92,1490,149100
57.49696350097656,65.80833,83113.65,0.1598372,0.0018967004,110.02869109011787,0.36925814,0.029702213,32.95927047729492,39.27953,63202.58,1493,149400
57.17162322998047,65.46948,82978.6,0.21293747,0.0041244933,89.737160818901,0.30368143,0.028294872,32.46352767944336,38.7721,63085.72,1496,149700
57.83506393432617,66.125114,82900.516,0.20839584,0.0024793968,99.72558490884907,0.35855818,0.022689583,35.76302719116211,42.06178,62987.516,1499,150000
15.812505722045898,22.111269,62987.64,0.39702737,0.0999968,103.48518166804625,0.34874117,0.025441896,36.036376953125,42.338467,63020.89,1502,150300
-50.336181640625,-43.334335,70018.47,0.43078145,0.02325612,72.25175646394088,0.29072958,0.02466759,34.44477081298828,40.722374,62776.016,1505,150600
-44.13408660888672,-36.716156,74179.3,0.57013726,0.026116798,103.04402627213292,0.22930464,0.022750147,37.43680191040039,43.718903,62821.0,1508,150900
7.1554718017578125,14.860617,77051.45,0.3095821,0.009355977,63.605629800316215,0.23855558,0.02273428,36.56293487548828,42.83446,62715.28,1511,151200
-214.94789123535156,-207.01224,79356.484,0.40797406,0.020379933,103.6063887861372,0.29135692,0.029968321,35.94097900390625,42.218056,62770.766,1514,151500
48.12065505981445,56.186024,80653.695,0.30824685,0.0020867058,118.2027049078551,0.19515525,0.028383467,36.57541275024414,42.850643,62752.297,1517,151800
45.82636260986328,54.06536,82389.99,0.32920656,0.0022592428,88.04542817788911,0.18782148,0.021787485,37.92192459106445,44.18682,62648.97,1520,152100
49.891944885253906,58.27359,83816.47,0.38447788,0.0028900767,104.47178530403522,0.24009846,0.018673152,39.2152099609375,45.49167,62764.57,1523,152400
51.068355560302734,59.57598,85076.266,0.2740121,0.0017718843,218.6954978521932,0.15851331,0.013622874,41.96413803100586,48.244522,62803.83,1526,152700
50.20826721191406,58.81767,86094.016,0.31766808,0.0025721607,227.98132463412355,0.15844469,0.014598327,42.264286041259766,48.54856,62842.75,1529,153000
40.266807556152344,48.93258,86657.734,0.30708814,0.0025382983,105.13139323462403,0.15409917,0.012951318,42.8975715637207,49.166443,62688.703,1532,153300
44.42803955078125,53.124054,86960.125,0.2845276,0.0077568037,110.54429602350599,0.2990209,0.021144798,34.297393798828125,40.57279,62753.938,1535,153600
50.49967956542969,59.228725,87290.44,0.28042734,0.0018923316,139.15555580167089,0.34661952,0.03651368,32.298160552978516,38.58763,62894.72,1538,153900
49.74186706542969,58.49588,87540.12,0.29583022,0.0046106176,116.91902126366048,0.17997035,0.016273556,38.51262664794922,44.780525,62679.0,1541,154200
50.24138641357422,59.012646,87712.59,0.31759468,0.002182919,75.31817390475153,0.26788044,0.022316076,37.43934631347656,43.71253,62731.812,1544,154500
52.708187103271484,61.480965,87727.766,0.27744895,0.0029796113,28.750928738554496,0.23091507,0.020885075,36.727203369140625,43.002277,62750.75,1547,154800
51.43667221069336,60.20625,87695.766,0.21458155,0.0030949397,16.918564790225876,0.18542832,0.016978066,37.71641540527344,43.9962,62797.86,1550,155100
48.16935729980469,56.92641,87570.52,0.25157133,0.007087009,49.7293768922729,0.24634673,0.021085903,37.17465591430664,43.448536,62738.797,1553,155400
48.48760223388672,57.207848,87202.47,0.24075218,0.006034143,41.97863183525837,0.2781281,0.02015574,37.08063507080078,43.353615,62729.78,1556,155700
51.3594856262207,60.06521,87057.24,0.26101857,0.00439176,32.17862737444959,0.2826543,0.024464263,35.31450653076172,41.576355,62618.5,1559,156000
51.176536560058594,59.867073,86905.34,0.23378983,0.0059613665,91.905694497529,0.48457873,0.029071908,32.33304977416992,38.603058,62700.094,1562,156300
48.357505798339844,57.02762,86701.12,0.25333267,0.007076624,102.13590267431107,0.33306867,0.020702196,35.10057830810547,41.35955,62589.734,1565,156600
49.97069549560547,58.621696,86510.02,0.22328433,0.0042335484,121.43727626403538,0.43787205,0.0429167,30.281238555908203,36.55436,62731.22,1568,156900
50.49399185180664,59.11916,86251.69,0.32025638,0.005295932,65.52482830030391,0.17750882,0.008703483,43.513214111328125,49.78981,62765.977,1571,157200
50.74058151245117,59.343246,86026.64,0.24148376,0.0058656316,34.932892848642716,0.27914384,0.02881711,34.61494445800781,40.88944,62744.953,1574,157500
46.735198974609375,55.306404,85712.07,0.33698723,0.011814644,29.21859321792972,0.3260417,0.023780687,37.17531204223633,43.44953,62742.188,1577,157800
46.92042922973633,55.44507,85246.41,0.35690987,0.015133302,14.233099214517596,0.23138124,0.027859196,36.74715042114258,43.03186,62847.117,1580,158100
45.85354995727539,54.336323,84827.734,0.33734637,0.0182584,41.05711652356919,0.34452578,0.023648815,35.455623626708984,41.725937,62703.14,1583,158400
48.60497283935547,57.039394,84344.23,0.31799442,0.0067911968,15.344766971569065,0.32833996,0.02646935,36.03145980834961,42.30719,62757.29,1586,158700
45.40351104736328,53.805153,84016.41,0.4233141,0.011127593,12.212716978246972,0.23769455,0.023547048,35.277774810791016,41.557777,62800.023,1589,159000
46.21508026123047,54.58287,83677.89,0.3535534,0.014573648,45.45639840672074,0.27868986,0.023091942,37.232994079589844,43.502197,62692.04,1592,159300
45.64116668701172,53.98574,83445.73,0.3849907,0.020592086,24.59590184644552,0.24194828,0.022371784,36.10072708129883,42.3864,62856.72,1595,159600
44.85654830932617,53.182438,83258.91,0.4414289,0.014517178,47.81316743062692,0.31844544,0.035870597,33.348045349121094,39.624092,62760.484,1598,159900
44.124000549316406,52.428783,83047.83,0.32057363,0.027649965,118.27218854535597,0.36853045,0.03420805,33.61176681518555,39.854053,62422.86,1601,160200
-99.7258529663086,-92.99826,67275.89,0.4279281,0.01233764,89.93632037032908,0.27034336,0.021678347,35.86918258666992,42.085617,62164.35,1604,160500
26.585580825805664,33.7717,71861.22,0.23622765,0.0066222697,112.04611871187934,0.31429476,0.04074441,34.956138610839844,41.171402,62152.64,1607,160800
38.74634552001953,46.29953,75531.836,0.29653078,0.0029967465,143.7269169203571,0.19038829,0.02244822,39.20568084716797,45.419174,62134.953,1610,161100
48.453460693359375,56.266895,78134.36,0.289124,0.0034249136,95.18950927261089,0.33510548,0.031066507,34.22089767456055,40.4461,62252.016,1613,161400
38.51994323730469,46.551117,80311.72,0.25732428,0.0020958516,79.21290784314277,0.3397256,0.018831851,35.3549919128418,41.56993,62149.4,1616,161700
49.50132751464844,57.68357,81822.43,0.2832236,0.002886937,85.06123094025342,0.2666435,0.0306428,35.55427551269531,41.781895,62276.203,1619,162000
55.628807067871094,63.928818,83000.1,0.23619673,0.0029853182,196.41531642411832,0.20687692,0.02696937,36.746849060058594,42.958782,62119.33,1622,162300
52.318336486816406,60.681282,83629.47,0.196558,0.003240468,113.5326360725267,0.2072913,0.03143924,38.69489288330078,44.918404,62235.094,1625,162600
56.595516204833984,65.01334,84178.27,0.18235418,0.00302765,88.83891036312012,0.16926795,0.015012339,40.14173126220703,46.361073,62193.42,1628,162900
56.93252944946289,65.4062,84736.69,0.25654125,0.0020007617,108.31357215955222,0.26082128,0.030316656,36.161376953125,42.380035,62186.57,1631,163200
53.89805603027344,62.404945,85068.875,0.17242941,0.0032102065,102.55705939462415,0.3949481,0.03670556,32.21201705932617,38.436703,62246.844,1634,163500
58.67623519897461,67.18571,85094.734,0.14554967,0.0011389845,118.74773467017792,0.3580878,0.031601045,34.28973388671875,40.527138,62374.047,1637,163800
54.650230407714844,63.16336,85131.31,0.15526444,0.002508942,111.63779007065513,0.14921874,0.012812993,41.550113677978516,47.76397,62138.555,1640,164100
55.42867660522461,63.924454,84957.78,0.181606,0.0020385722,145.69083284224402,0.20631996,0.026812572,36.84654235839844,43.065254,62187.125,1643,164400
57.691829681396484,66.180046,84882.17,0.15653153,0.003298139,127.67285426756835,0.14570746,0.016800512,38.12855529785156,44.35098,62224.22,1646,164700
54.665401458740234,63.1494,84839.97,0.22216655,0.0023167266,148.15649684945748,0.19292292,0.024698298,35.78116989135742,42.012875,62317.062,1649,165000
57.978485107421875,66.46666,84881.73,0.18224193,0.0027727121,127.01730569529715,0.1664015,0.015085457,40.75111770629883,46.95743,62063.15,1652,165300
53.905067443847656,62.379974,84749.06,0.23104602,0.0049554966,99.86870317305521,0.2688496,0.030989151,33.6953010559082,39.908077,62127.766,1655,165600
56.502685546875,64.98619,84835.03,0.123078436,0.0020595414,96.78954189132514,0.20216818,0.020868372,39.21377944946289,45.441483,62277.03,1658,165900
57.72765350341797,66.19458,84669.28,0.14382832,0.0034913816,141.9704553583815,0.18055075,0.01922626,41.28833770751953,47.513634,62252.97,1661,166200
56.45095443725586,64.91071,84597.58,0.31217074,0.0022453114,121.97814205238026,0.2558437,0.03152971,34.51694869995117,40.74363,62266.797,1664,166500
51.50686264038086,59.96315,84562.875,0.20743474,0.002213601,133.991775367535,0.21593359,0.020988993,37.96803283691406,44.18908,62210.477,1667,166800
56.44024658203125,64.87916,84389.1,0.21604903,0.0026891185,134.37397438975862,0.3095405,0.047780827,34.63392639160156,40.856087,62221.625,1670,167100
56.40410614013672,64.82231,84182.08,0.1274595,0.0029672743,170.76589877382023,0.4019674,0.03435667,28.508159637451172,34.731632,62234.72,1673,167400
55.76683044433594,64.17655,84097.234,0.26074052,0.00236249,144.93283488016303,0.32409173,0.015301235,37.05031204223633,43.278923,62286.11,1676,167700
56.598472595214844,65.002045,84035.74,0.1749154,0.00275122,133.9252560672984,0.19616207,0.013356651,39.5570068359375,45.788364,62313.586,1679,168000
55.73432159423828,64.13429,83999.72,0.17597242,0.0017973668,138.48440827215651,0.24675354,0.029351842,35.17560577392578,41.401035,62254.297,1682,168300
57.266273498535156,65.64761,83813.414,0.13260293,0.0017709627,105.454713796639,0.27635628,0.025762264,35.238487243652344,41.46475,62262.6,1685,168600
56.007965087890625,64.375275,83673.08,0.16527128,0.0039447583,105.01604213203217,0.20599422,0.019370658,39.32683563232422,45.548805,62219.703,1688,168900
56.03620147705078,64.38784,83516.38,0.16523051,0.0018539117,207.97045471014025,0.24999404,0.026261229,36.16511917114258,42.399883,62347.656,1691,169200
58.65089416503906,66.98709,83361.95,0.12637645,0.0014499797,93.62791105879421,0.31542277,0.025732882,36.10765075683594,42.345284,62376.312,1694,169500
56.99240493774414,65.31691,83245.05,0.24103479,0.0021183295,94.2367301696103,0.2141603,0.02892064,37.73300552368164,43.97017,62371.625,1697,169800
57.555931091308594,65.86205,83061.2,0.12941836,0.004252242,80.7505735351269,0.30287343,0.025832994,34.81588363647461,41.055145,62392.633,1700,170100
-343.6614685058594,-337.13458,65268.9,0.9632538,0.122266285,28.00867015407341,0.2184403,0.030744214,36.48845672607422,42.703457,62149.984,1703,170400
-47.93002700805664,-40.907272,70227.555,0.6819536,0.041179284,187.8258989978623,0.3259897,0.037949517,32.82265853881836,39.01259,61899.312,1706,170700
2.4478588104248047,9.8378315,73899.73,0.43194285,0.029904995,188.21219768889517,0.26163328,0.028389476,35.48334884643555,41.681675,61983.258,1709,171000
26.712268829345703,34.390686,76784.17,0.34447014,0.0058050286,221.51014148732128,0.223681,0.022223517,37.505706787109375,43.701065,61953.57,1712,171300
25.52263641357422,33.45854,79359.05,0.459621,0.006555368,107.766562617635,0.2574935,0.036870793,35.05646514892578,41.25869,62022.258,1715,171600
47.883235931396484,56.04679,81635.56,0.44384122,0.007018976,271.42322886784166,0.2979927,0.021899514,35.83247756958008,42.024227,61917.508,1718,171900
47.714237213134766,56.043297,83290.61,0.4009374,0.0016588361,138.51093993856028,0.30573487,0.030348169,33.31330108642578,39.50692,61936.188,1721,172200
49.55290985107422,58.00152,84486.08,0.34137994,0.0018016009,122.87770192249715,0.15732607,0.022947922,39.93388748168945,46.134613,62007.25,1724,172500
45.098995208740234,53.656315,85573.2,0.3667897,0.004401167,126.35255378446608,0.27588147,0.024804134,36.981346130371094,43.185833,62044.883,1727,172800
49.12641143798828,57.74257,86161.56,0.25013316,0.0015970562,129.20454754731796,0.19443789,0.025546905,37.2712516784668,43.4712,61999.47,1730,173100
52.33958435058594,60.97947,86398.86,0.2423065,0.0030890685,245.55703364432296,0.21788326,0.021773204,39.36228561401367,45.57543,62131.453,1733,173400
48.7523307800293,57.424778,86724.46,0.28194156,0.004726001,129.10633281081667,0.35816294,0.03725791,31.64955711364746,37.866302,62167.453,1736,173700
44.37686538696289,53.058487,86816.23,0.29260314,0.003930554,114.07120183130954,0.29736954,0.024282327,35.84501647949219,42.054214,62091.984,1739,174000
52.63572311401367,61.339794,87040.71,0.29236135,0.0037748492,128.6442257409632,0.21798468,0.020876309,37.41749954223633,43.626972,62094.742,1742,174300
52.484535217285156,61.20661,87220.766,0.19647354,0.0019888538,116.37822707049135,0.27111894,0.02049022,39.053829193115234,45.27041,62165.78,1745,174600
51.42094802856445,60.117447,86964.984,0.3778177,0.007897393,107.89915010315934,0.26433426,0.022101521,37.50605773925781,43.721073,62150.156,1748,174900
50.14244079589844,58.81937,86769.32,0.39117578,0.003992092,121.37308706362234,0.19032899,0.0111684585,42.073936462402344,48.291985,62180.477,1751,175200
52.026241302490234,60.70148,86752.4,0.24143842,0.0032823174,129.72072956741727,0.37919712,0.041853774,34.194313049316406,40.409893,62155.812,1754,175500
52.871002197265625,61.52861,86576.09,0.26376057,0.0014897228,118.9382916631276,0.31629267,0.035014033,35.73380661010742,41.95358,62197.72,1757,175800
51.98177719116211,60.634327,86525.5,0.3724441,0.0028581321,128.10881977470729,0.35965845,0.033365652,33.11653137207031,39.33602,62194.906,1760,176100
52.67359161376953,61.324066,86504.766,0.3138699,0.0023247185,139.74815326314146,0.33468044,0.026765935,33.53076171875,39.75368,62229.188,1763,176400
49.83328628540039,58.466324,86330.37,0.3026536,0.0056577045,125.38095151909035,0.16596478,0.018439647,41.09076690673828,47.31472,62239.53,1766,176700
52.58401870727539,61.204865,86208.47,0.31015754,0.0037102196,171.45256713134484,0.294818,0.021455782,35.591339111328125,41.806877,62155.39,1769,177000
49.60906982421875,58.20771,85986.39,0.25129133,0.0056618233,137.18766784777696,0.2738366,0.023516074,35.53215789794922,41.747738,62155.82,1772,177300
54.315181732177734,62.8972,85820.2,0.21650285,0.0023666318,156.44225199615443,0.29686004,0.029964168,33.046302795410156,39.260246,62139.438,1775,177600
53.578033447265625,62.14241,85643.766,0.30193222,0.0030541015,114.69811672099102,0.23747663,0.019658303,39.84724426269531,46.067146,62199.03,1778,177900
52.1899528503418,60.738007,85480.53,0.2765453,0.003008889,278.2661418909854,0.22370157,0.019206598,37.810707092285156,44.028915,62182.08,1781,178200
54.02653503417969,62.548336,85218.016,0.2845887,0.0025081052,123.07115822561104,0.2822054,0.02446634,36.268184661865234,42.48116,62129.734,1784,178500
54.5184440612793,63.029808,85113.63,0.16205934,0.0022717498,152.67325093413035,0.26770377,0.022779662,36.84206008911133,43.06359,62215.32,1787,178800
53.321983337402344,61.814312,84923.305,0.25704926,0.0032781349,144.1739405231298,0.27491254,0.030881353,34.25078201293945,40.469086,62183.04,1790,179100
55.3314323425293,63.814323,84828.91,0.21091461,0.0045037093,122.10154470151805,0.1987416,0.01858631,36.83147048950195,43.061455,62299.86,1793,179400
51.25487518310547,59.728317,84734.414,0.35052422,0.0031123986,126.81510352556538,0.30172658,0.026189981,35.253238677978516,41.48113,62278.89,1796,179700
52.7774658203125,61.237175,84597.07,0.30117497,0.0019544049,157.73262323357488,0.20992318,0.017371252,36.75544738769531,42.97596,62205.125,1799,180000
-17.960472106933594,-11.739887,62205.844,0.5013876,0.12152161,27.731496503612615,0.2681098,0.030314943,35.62405014038086,41.80657,61825.188,1802,180300
-28.59974479675293,-21.70823,68915.16,0.45581383,0.013392255,18.889884543178553,0.2602042,0.036083445,32.098175048828125,38.275616,61774.406,1805,180600
-4.398167133331299,2.9522781,73504.45,0.49469012,0.00926973,108.74969768640858,0.26639065,0.031551607,36.45873260498047,42.625763,61670.297,1808,180900
24.710464477539062,32.368374,76579.09,0.501986,0.010150404,90.8320608071695,0.26893866,0.020047532,36.70044708251953,42.86338,61629.33,1811,181200
51.362823486328125,59.28143,79186.08,0.2957148,0.002557603,105.1685237187614,0.27709812,0.032639965,35.80197525024414,41.9749,61729.25,1814,181500
50.10626983642578,58.237617,81313.48,0.3530851,0.0039919014,83.99355595519934,0.3290062,0.024293244,32.3353271484375,38.513023,61776.977,1817,181800
45.11884307861328,53.408363,82895.22,0.3600888,0.0020944234,72.0318176615739,0.32622552,0.03616507,34.27092361450195,40.435722,61648.0,1820,182100
48.989776611328125,57.382248,83924.734,0.26910967,0.005466971,192.77917540790648,0.35498804,0.030583724,32.696556091308594,38.85833,61617.72,1823,182400
49.786808013916016,58.27804,84912.336,0.23746042,0.0036368445,98.7479230040057,0.17408927,0.024124227,38.39868927001953,44.569542,61708.516,1826,182700
54.82123565673828,63.391434,85701.96,0.3382091,0.0009579487,97.53338223307726,0.3457935,0.02680072,32.779144287109375,38.955856,61767.125,1829,183000
55.579345703125,64.21903,86396.875,0.26072073,0.003254168,91.55028772379643,0.27975875,0.02226383,36.558868408203125,42.725548,61666.78,1832,183300
54.52656936645508,63.20173,86751.61,0.32886177,0.0016720298,119.50283813751399,0.19234863,0.03265522,35.527835845947266,41.697712,61698.75,1835,183600
55.04064178466797,63.729706,86890.64,0.26751292,0.0027838154,124.75640264524243,0.25163966,0.030091926,33.529991149902344,39.69879,61688.016,1838,183900
54.8525276184082,63.55828,87057.54,0.30581456,0.0014681245,253.4663100733317,0.27473974,0.03302388,34.603515625,40.770756,61672.406,1841,184200
52.37559509277344,61.09086,87152.64,0.22185391,0.002210572,170.7023713383478,0.2956699,0.026387775,35.18181228637695,41.34501,61631.953,1844,184500
55.367576599121094,64.09381,87262.34,0.23931825,0.0045113536,118.05084763238855,0.30517685,0.023148024,38.51211929321289,44.67919,61670.72,1847,184800
57.05438995361328,65.77898,87245.89,0.2046933,0.0012225156,90.38357827991157,0.33039033,0.042417187,32.213958740234375,38.37382,61598.625,1850,185100
54.332244873046875,63.04409,87118.45,0.21553674,0.003519393,76.65891551998209,0.3282364,0.04928386,32.055545806884766,38.21713,61615.836,1853,185400
56.090919494628906,64.79243,87015.08,0.30100727,0.0037906233,102.54967318897711,0.28618646,0.030469108,35.999267578125,42.164974,61657.07,1856,185700
55.88835525512695,64.57589,86875.34,0.22794038,0.0016758341,72.3942885129275,0.46445885,0.035433725,29.102319717407227,35.268867,61665.477,1859,186000
54.074134826660156,62.73224,86581.05,0.24353413,0.0016115296,49.681815766487645,0.1778208,0.017959643,39.41923141479492,45.578957,61597.266,1862,186300
55.136497497558594,63.761173,86246.74,0.22748098,0.0021978843,68.60341000692611,0.16858566,0.02196835,38.801719665527344,44.953667,61519.484,1865,186600
58.46344757080078,67.05368,85902.33,0.22247413,0.0028694917,28.091626114464468,0.49533898,0.043538988,31.45513153076172,37.611725,61565.938,1868,186900
55.64406204223633,64.20361,85595.52,0.30358863,0.0034108846,49.07319128626772,0.23320563,0.019584583,37.891578674316406,44.043427,61518.46,1871,187200
55.66794967651367,64.200905,85329.56,0.17703427,0.0021848907,54.36645330384471,0.3170102,0.027627617,34.96651840209961,41.120262,61537.445,1874,187500
56.307373046875,64.82063,85132.58,0.18052758,0.0022126872,44.01001271702574,0.3837235,0.025737807,35.443294525146484,41.577423,61341.28,1877,187800
55.8037109375,64.28642,84827.13,0.23288305,0.0020611624,-12.559583836389296,0.24162692,0.014699262,40.116737365722656,46.265625,61488.89,1880,188100
56.243316650390625,64.697075,84537.56,0.17071676,0.0015758686,-19.09418852414,0.3291662,0.027189696,33.3850212097168,39.527725,61427.047,1883,188400
